source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status
en	cs	HP:0031678	IAO:0000115	A lesion associated with atherosclerosis, a multifactorial and multipart progressive disease manifested by the focal development within the arterial wall of lesions, that ranges from teh development of a fatty streak, plaque progression, and plaque disruption. Atherosclerotic lesions demonstrate consistent morphological characteristics, which indicate that each type may stabilize temporarily or permanently and that progression to the next type may require an additional stimulus	Léze spojená s aterosklerózou, multifaktoriálním progresivním onemocněním, které se projevuje fokálním vývojem lézí v arteriální stěně, od vzniku tukového pruhu přes progresi plaku až po jeho rozrušení. Aterosklerotické léze vykazují konzistentní morfologické charakteristiky, které naznačují, že každý typ se může dočasně nebo trvale stabilizovat a že progrese do dalšího typu může vyžadovat další podnět.	OFFICIAL
en	cs	HP:0031696	IAO:0000115	A viral infection that fails to be contained by the immune sytem and spreads throughout the body	Virová infekce, kterou imunitní systém není schopen zvládnout a ta se šíří po celém těle	OFFICIAL
en	cs	HP:0031799	IAO:0000115	Reduced criculating level of apolipoprotein AI, which is the major protein component of high density lipoprotein (HDL) in plasma. Defects in this gene are associated with HDL deficiencies, including Tangier disease	Snížená hladina apolipoproteinu AI, který je hlavní proteinovou složkou lipoproteinu o vysoké hustotě (HDL) v plazmě. Defekty tohoto genu jsou spojeny s nedostatkem HDL, včetně Tangerovy choroby	OFFICIAL
en	cs	HP:0031805	IAO:0000115	A subtype of fundus hemorrhage occurring within the neurosensory retina. Intraretinal haemorrhages may be 'dot' or' blot' shaped or flame shaped depending upon their depth within the retina	"Podtyp krvácení do fundu vyskytující se v neurosenzorické sítnici. Intraretinální hemoragie mohou mít tvar ""tečky"" nebo ""skvrny"" nebo plamene v závislosti na jejich hloubce v sítnici."	OFFICIAL
en	cs	HP:0031806	IAO:0000115	Any deviation from the normal number of basophils per volume in the blood circulation	Jakákoli odchylka od normálního počtu bazofilů na objem v krevním oběhu	OFFICIAL
en	cs	HP:0031806	rdfs:label	Abnormal basophil count	Abnormální počet bazofilů	OFFICIAL
en	cs	HP:0031807	IAO:0000115	An abnormally increased count of basophils per volume in the blood circulation	Abnormálně zvýšený počet bazofilů na objem v krevním oběhu	OFFICIAL
en	cs	HP:0031807	rdfs:label	Increased basophil count	Zvýšený počet bazofilů	OFFICIAL
en	cs	HP:0031808	IAO:0000115	An abnormally reduced count of basophils per volume in the blood circulation	Abnormálně snížený počet bazofilů na objem v krevním oběhu	OFFICIAL
en	cs	HP:0031808	rdfs:label	Decreased basophil count	Snížený počet bazofilů	OFFICIAL
en	cs	HP:0031814	IAO:0000115	Repetition of one's own words or phrases	Opakování vlastních slov nebo frází.	OFFICIAL
en	cs	HP:0031835	IAO:0000115	An abnormal level of catalysis of the reaction: 2 superoxide + 2 H+ = O2 + hydrogen peroxide	Abnormální hladina katalýzy reakce: 2 superoxidy + 2 H+ = O2 + peroxid vodíku	OFFICIAL
en	cs	HP:0031835	rdfs:label	Abnormal superoxide dismutase level	Abnormální aktivita superoxiddismutázy	CANDIDATE
en	cs	HP:0031836	IAO:0000115	Increased level of catalysis of the reaction: 2 superoxide + 2 H+ = O2 + hydrogen peroxide	Zvýšená katalýza reakce: 2 superoxid + 2 H+ = O2 + peroxid vodíku	CANDIDATE
en	cs	HP:0031836	rdfs:label	Increased superoxide dismutase level	Zvýšená aktivita superoxiddismutázy	CANDIDATE
en	cs	HP:0031837	IAO:0000115	Decreased level of catalysis of the reaction: 2 superoxide + 2 H+ = O2 + hydrogen peroxide	Snížená katalýza reakce: 2 superoxid + 2 H+ = O2 + peroxid vodíku	CANDIDATE
en	cs	HP:0031837	rdfs:label	Decreased superoxide dismutase level	Snížená aktivita superoxiddismutázy	CANDIDATE
en	cs	HP:0031843	IAO:0000115	Abnormal slowness of thought processes	Abnormální pomalost myšlenkových procesů	OFFICIAL
en	cs	HP:0031843	rdfs:label	Bradyphrenia	Bradyfrenie	OFFICIAL
en	cs	HP:0031844	IAO:0000115	A sense of intense joy or happiness that is beyond what would be expected under the given circumstances	Intenzivní pocit radosti nebo štěstí, které je nad rámec toho, co by se dalo očekávat za daných okolností	OFFICIAL
en	cs	HP:0031849	IAO:0000115	A reversal of sleeping habits with a tendency to sleep during the day and to be awake at night	Převrácení spánkových návyků s tendencí spát přes den a být v noci vzhůru.	OFFICIAL
en	cs	HP:0031866	IAO:0000115	Clasp-knife phenomonen refers to increased muscle tone while bending or stretching a limb, whereby there is a sudden relaxation (decrease in resistance) as the muscle continues to be streched. This phenomenon has been likened to opening a clasp knife	Fenomén zavíracího nože se je zvýšené svalové napětí při ohýbání nebo natahování končetiny, přičemž dochází k náhlé relaxaci (snížení odporu), když sval pokračuje v natahování. Tento jev byl přirovnáván k otevírání zavíracího nože	CANDIDATE
en	cs	HP:0031868	IAO:0000115	Difficulty reaching to visually guided goals in peripheral vision, with the deficit leaves voluntary eye movements largely unaffected	Obtížné dosažení vizuálně řízených cílů v periferním vidění, přičemž deficit nechává dobrovolné pohyby očí do značné míry nedotčené	OFFICIAL
en	cs	HP:0031874	IAO:0000115	A tendency towards rising very late in the morning and going to bed late at night	Tendence ke vstávání velmi pozdě ráno a jít spát pozdě v noci	OFFICIAL
en	cs	HP:0031875	rdfs:label	Abnormal hepcidin level	Abnormální hladina hepcidinu	OFFICIAL
en	cs	HP:0031876	IAO:0000115	An abnormally reduced concentration of hepcidin in the blood circulation	Abnormálně snížená koncentrace hepcidinu v krevním oběhu	OFFICIAL
en	cs	HP:0031876	rdfs:label	Decreased hepcidin level	Snížená hladina hepcidinu	OFFICIAL
en	cs	HP:0031877	IAO:0000115	An abnormally increased concentration of hepcidin in the blood circulation	Abnormálně zvýšená koncentrace hepcidinu v krevním oběhu.	OFFICIAL
en	cs	HP:0031877	rdfs:label	Elevated hepcidin level	Zvýšená hladina hepcidinu	OFFICIAL
en	cs	HP:0031891	IAO:0000115	Abnormal reduction in the count of eosinophils in the blood per volume	Abnormální snížení počtu eozinofilů v krvi na objem	OFFICIAL
en	cs	HP:0031891	rdfs:label	Decreased eosinophil count	Snížený počet eozinofilů	OFFICIAL
en	cs	HP:0031906	rdfs:label	Decreased total hemolytic complement activity	Snížená celková hemolytická aktivita komplementu	OFFICIAL
en	cs	HP:0031908	IAO:0000115	Abnormally small sized handwriting defined formally as an impairment of a fine motor skill manifesting mainly as a progressive or stable reduction in amplitude during a writing task	Abnormálně malý rukopis formálně definovaný jako porucha jemné motoriky, která se projevuje především progresivním nebo stabilním snížením amplitudy při psaní.	OFFICIAL
en	cs	HP:0031919	IAO:0000115	Juvenile granulosa cell ovarian tumor (JGCOT) is a rare sex cord stromal tumor, occuring most frequently in premenarchal girls or young women. In contrast to adult granulosa cell tumor, JGCOT has a high mitotic index and more aggressive tumor growth. Microscopically it is seen as diffuse and regularly distributed neoplastic cells with a wide cytoplasm and pleomorphic hyperchromatic nucleus. Follicle formation, in various sizes and shapes, is important in JGCOT. Call-Exner bodies are infrequently seen in JGCOT in contrast to the adult type	Juvenilní ovariální tumor z granulózových buněk (JGCOT) je vzácný stromální tumor pohlavního ústrojí, který se nejčastěji vyskytuje u dívek před pubertou nebo u mladých žen. Na rozdíl od nádoru z granulózových buněk dospělých má JGCOT vysoký mitotický index a agresivnější růst nádoru. Mikroskopicky se projevuje jako difuzní a pravidelně rozmístěné neoplastické buňky s širokou cytoplazmou a pleomorfním hyperchromatickým jádrem. U JGCOT je důležitá tvorba folikulů různých velikostí a tvarů. Call-Exnerova tělíska jsou u JGCOT na rozdíl od dospělého typu pozorována zřídka.	OFFICIAL
en	cs	HP:0031931	IAO:0000115	Ocular flutter is an abnormal eye movement consisting of repetitive, irregular, involuntary bursts of horizontal saccades without an intersaccadic interval. It is generally superimposed on normal oculomotor behaviour and its occurrence may be favoured by various events, such as blinks, the triggering of normal saccades or optokinetic stimulation	Oční flutter (třepotání) je abnormální oční pohyb sestávající z opakovaných, nepravidelných, mimovolních sérií horizontálních sakád bez intersakadického intervalu. Obvykle se překrývá s normálním okulomotorickým chováním a jeho výskyt mohou podpořit různé události, jako je mrknutí, spuštění normálních sakád nebo optokinetická stimulace.	OFFICIAL
en	cs	HP:0031937	IAO:0000115	Extreme rapidity of speech	Extrémně rychlá mluva	OFFICIAL
en	cs	HP:0031941	IAO:0000115	Any structural anomaly of the portal venous sytem, which comprises all of the veins draining the abdominal part of the digestive tract, including the lower esophagus but excluding the lower anal canal. The portal vein conveys blood from viscera and ramifies like an artery at the liver, ending at the sinusoids. Tributaries of the portal vein, which make up the portal venous system, are the splenic, superior mesenteric, left gastric, right gastric, paraumbilical, and cystic veins	Jakákoli strukturální anomálie portálního žilního systému, který zahrnuje všechny žíly odvodňující břišní část trávicího traktu, včetně dolní části jícnu, ale s výjimkou dolního análního kanálu. Portální žíla přivádí krev z vnitřních orgánů a rozvětvuje se jako tepna v játrech a končí v sinusoidách. Přítoky portální žíly, které tvoří portální žilní systém, jsou slezinná, horní mezenterická, levá žaludeční, pravá žaludeční, paraumbilikální a cystická žíla.	OFFICIAL
en	cs	HP:0031956	IAO:0000115	An abnormally high concentration in the circulation of aspartate aminotransferase (AST)	Abnormálně vysoká koncentrace aspartátaminotransferázy (AST) v oběhu	OFFICIAL
en	cs	HP:0031973	IAO:0000115	An abnormal increase in the ratio of the height of the cup of the optic nerve head to the height of the disc	Abnormální zvýšení poměru výšky pohárku hlavy zrakového nervu k výšce disku.	OFFICIAL
en	cs	HP:0031974	IAO:0000115	Ratio of the height of the cup of the optic nerve head to the height of the disc is 0.6 (The normal cup-to-disc ratio is 0.3)	Poměr výšky pohárku hlavičky zrakového nervu k výšce disku je 0,6 (normální poměr pohárku a disku je 0,3).	OFFICIAL
en	cs	HP:0031975	IAO:0000115	Ratio of the height of the cup of the optic nerve head to the height of the disc is 0.7 (The normal cup-to-disc ratio is 0.3)	Poměr výšky pohárku hlavičky zrakového nervu k výšce disku je 0,7 (normální poměr pohárku a disku je 0,3).	OFFICIAL
en	cs	HP:0031976	IAO:0000115	Ratio of the height of the cup of the optic nerve head to the height of the disc is 0.8 (The normal cup-to-disc ratio is 0.3)	Poměr výšky pohárku hlavičky zrakového nervu k výšce disku je 0,8 (normální poměr pohárku a disku je 0,3).	OFFICIAL
en	cs	HP:0031977	IAO:0000115	Ratio of the height of the cup of the optic nerve head to the height of the disc is 0.9 (The normal cup-to-disc ratio is 0.3)	Poměr výšky pohárku hlavičky zrakového nervu k výšce disku je 0,9 (normální poměr pohárku a disku je 0,3).	OFFICIAL
en	cs	HP:0031978	IAO:0000115	Ratio of the height of the cup of the optic nerve head to the height of the disc is 1.0 (The normal cup-to-disc ratio is 0.3)	Poměr výšky pohárku hlavičky zrakového nervu k výšce disku je 1,0 (normální poměr pohárku a disku je 0,3).	OFFICIAL
en	cs	HP:0031986	IAO:0000115	Irregular, small-amplitude myoclonic movements of the hands and/or fingers on keeping outstretched posture (jerky postural tremor). Polyminimyoclonus is stimulus-sensitive and accentuated during voluntary movements. A cortical origin can be demonstrated by back-averaging techniques, and somatosensory evoked potentials (SSEPs) are sometimes giant	Nepravidelné myoklonické pohyby rukou a/nebo prstů s malou amplitudou při držení natažené polohy (trhavý posturální třes). Polyminimyoklonus je citlivý na podněty a zvýrazňuje se při volních pohybech. Kortikální původ lze prokázat technikami zpětného zprůměrování a somatosenzorické evokované potenciály (SSEP) jsou někdy zvýšené.	OFFICIAL
en	cs	HP:0031987	IAO:0000115	Being unable to focus one's attention or mental effort on a particular object or activity	Neschopnost zaměřit svou pozornost nebo duševní úsilí na určitý předmět nebo činnost	OFFICIAL
en	cs	HP:0032025	IAO:0000115	A reduced concentration of circulating alpha-1 antitrypsin, which is a 52-kDa glycoprotein mainly synthesised and secreted by hepatocytes into the bloodstream. Alpha-1 antitrypsin is a serine-proteinase inhibitor that it is crucial in maintaining protease-antiprotease homeostasis in the lungs	Snížená koncentrace cirkulujícího alfa1-antitrypsinu, glykoproteinu o velikosti 52-kDam který je syntetizovaný a vylučovaný hepatocyty do krevního řečiště. Alfa1-antitrypsin je inhibitor séroproteinázy, který má zásadní význam pro udržení proteázové homeostázy v plicích	OFFICIAL
en	cs	HP:0032025	rdfs:label	Reduced serum alpha-1-antitrypsin	Snížená hladina sérového alfa1-antitrypsinu	OFFICIAL
en	cs	HP:0032027	IAO:0000115	Yellow, white or greyish lesions in the retina that are well-defined/distinct, individual and mostly uniform in size	Žluté, bílé nebo šedavé léze na sítnici, které jsou dobře ohraničené/výrazné, jednotlivé a většinou stejné velikosti.	OFFICIAL
en	cs	HP:0032028	IAO:0000115	Yellow, white or greyish lesions in the macula that are well-defined/distinct, individual and mostly uniform in size	Žluté, bílé nebo šedavé léze v makule, které jsou dobře ohraničené/výrazné, jednotlivé a většinou stejné velikosti.	OFFICIAL
en	cs	HP:0032030	IAO:0000115	Laxity of the tendon stabilising the lateral aspect of the tarsal plate to the zygomatic bone. This can result in rounded appearence of the lateral canthus. Also, when the eyelid is pulled medially, more than 2 mm movement of the canthal angle may be observed	Zvýšená laxita šlachy stabilizující laterální část tarzální ploténky ke zygomatické kosti. Toto může vést k obloukovitému vzhledu laterálního očního koutku. Když je takové víčko odtaženo mediálně, je možné pozorovat pohyb kantálního úhlu o více než 2 mm.	OFFICIAL
en	cs	HP:0032031	IAO:0000115	Laxity of the tendon stabilising the medial aspect of the tarsal plate to the anterior and posterior lacrimal crests. This may lead to more than 2mm movement of the punctum when the eyelid is pulled laterally	Laxicita vazu stabilizujícího mediální část tarzální ploténky na anteriorní a posteriorní crista lacrimalis. Pokud se víčko odtáhne laterálně, dojde k posunu punctum lacrimale více než 2 mm.	OFFICIAL
en	cs	HP:0032033	IAO:0000115	Abnormally lax eyelid associated with tissue relaxation, predominantly in the vertical plane. It can be demonstrated by vertical lid pull. Loosening of vertical stabilising structures (e.g. lower lid retractors) or tarsal atrophy are often present	Abnormálně laxní oční víčka asociované s relaxací tkání, predominantně ve vertikální rovině. Lze demonstrovat vertikálním tahem za víčko. Oslabení vertikálních stabilizačních struktur (e.g. dolních retraktorů víčka) či tarzální atrofie jsou často přítomny.	OFFICIAL
en	cs	HP:0032037	IAO:0000115	Mild reduction of the ability to see defined as visual acuity less than 6/12 (20/40 in US notation; 0.5 in decimal notation) but at least 6/18 (20/63 in US notation; 0.32 in decimal notation)	Mírné snížení zrakové schopnosti definované jako zraková ostrost menší než 6/12 (20/40 v americkém zápisu; 0,5 v desetinném zápisu), ale nejméně 6/18 (20/63 v americkém zápisu; 0,32 v desetinném zápisu).	OFFICIAL
en	cs	HP:0032044	IAO:0000115	A reduction in the ability to maintain sustained attention characterized by reduced alertness	Snížení schopnosti udržet trvalou pozornost charakterizované sníženou bdělostí.	CANDIDATE
en	cs	HP:0032055	IAO:0000115	A subtype of focal cortical dysplasia type III that is characterized by alterations in architectural organisation (cortical dyslamination) or cytoarchitectural composition (hypertrophic neurons outside Layer 5) in patients with hippocampal sclerosis (also known as Ammon's horn sclerosis)	Podtyp fokální kortikální dysplazie typu III, který je charakterizován změnami v architektonické organizaci (kortikální dyslaminace) nebo cytoarchitektonickém složení (hypertrofické neurony mimo vrstvu 5) u pacientů s hipokampální sklerózou.	CANDIDATE
en	cs	HP:0032061	IAO:0000115	A severely increased count of eosinophils in the blood defined as a blood eosinophil count of at least 1.5 billion cells per liter	Výrazně zvýšený počet eozinofilů v krvi definovaný jako počet eozinofilů v krvi 1,5 × 10e9/l nebo vyšší (jedna a půl miliardy buněk na litr).	CANDIDATE
en	cs	HP:0032061	rdfs:label	Hypereosinophilia	Hypereozinofilie	OFFICIAL
en	cs	HP:0032119	rdfs:label	Narrow angle glaucoma	Glaukom s úzkým úhlem	OFFICIAL
en	cs	HP:0032124	IAO:0000115	A deviation of the normal proportion of unswitched memory B cells in circulation relative to the total number of B cells	Odchylka normálního podílu paměťových B-lymfocytů bez přesmyku tříd v cirkulaci vzhledem k celkovému počtu B-lymfocytů.	CANDIDATE
en	cs	HP:0032124	rdfs:label	Abnormal proportion of unswitched memory B cells	Abnormální podíl paměťových B-lymfocytů bez izotypového přesmyku	CANDIDATE
en	cs	HP:0032125	IAO:0000115	An increase above the normal proportion of non-class-switched memory B cells relative to the total number of B cells	Zvýšení podílu paměťových B-lymfocytů bez izotypového přesmyku v poměru k celkovému počtu B-lymfocytů nad normální hodnotu.	OFFICIAL
en	cs	HP:0032125	rdfs:label	Increased proportion of unswitched memory B cells	Zvýšený podíl paměťových B-lymfocytů bez izotypového přesmyku	OFFICIAL
en	cs	HP:0032126	IAO:0000115	A reduction below the normal proportion of non-class-switched memory B cells relative to the total number of B cells	Snížení podílu paměťových B-lymfocytů bez izotypového přesmyku v poměru k celkovému počtu B-lymfocytů pod normální hodnotu.	OFFICIAL
en	cs	HP:0032126	rdfs:label	Decreased proportion of unswitched memory B cells	Snížený podíl paměťových B buněk bez izotypového přesmyku	CANDIDATE
en	cs	HP:0032127	IAO:0000115	A deviation from the normal proportion of plasmablasts in circulation relative to total number of B cells. Plasmablasts are antibody-secreting cells that originate after infection or vaccination	Odchylka od normálního podílu plazmatblastů v cirkulaci vzhledem k celkovému počtu B-lymfocytů. Plazmablasty jsou buňky vylučující protilátky, které vznikají po infekci nebo očkování.	OFFICIAL
en	cs	HP:0032128	IAO:0000115	An elevation above the normal proportion of plasmablasts in circulation relative to total number of B cells	Zvýšení podílu plazmablastů v cirkulaci v poměru k celkovému počtu B-lymfocytů nad normální hodnotu.	OFFICIAL
en	cs	HP:0032129	IAO:0000115	A reduction below the normal proportion of plasmablasts in circulation relative to total number of B cells	Snížení podílu plazmablastů v cirkulaci v poměru k celkovému počtu B-lymfocytů pod normální hodnotu.	OFFICIAL
en	cs	HP:0032132	rdfs:label	Decreased circulating total IgG	Snížení cirkulujících celkových IgG	OFFICIAL
en	cs	HP:0032135	rdfs:label	Decreased circulating IgG subclass level	Snížená hladina podtřídy cirkulujících IgG	OFFICIAL
en	cs	HP:0032136	rdfs:label	Decreased circulating IgG1 level	Snížená hladina cirkulujících IgG1	OFFICIAL
en	cs	HP:0032137	rdfs:label	Decreased circulating IgG3 level	Snížená hladina cirkulujících IgG3	OFFICIAL
en	cs	HP:0032138	rdfs:label	Decreased circulating IgG4 level	Snížená hladina cirkulujících IgG4	OFFICIAL
en	cs	HP:0032146	IAO:0000115	Presence of an abnormal type of hemoglobin characterized by the subsitution of a glutamic acid residue at position 7 following the initial methionine residue by a lysine (6GAG>6AAG). The presence of HbC can be determined by hemoglobin electrophoresis	Přítomnost abnormálního typu hemoglobinu charakterizovaná substitucí kyseliny glutamové lysinem na 7 pozici za počátečním methioninem (6GAG>6AAG). Přítomnost HbC lze stanovit elektroforézou hemoglobinu.	OFFICIAL
en	cs	HP:0032170	IAO:0000115	An unusually severe form of varicella zoster virus (VZV) infection. In the majority of the cases, especially in children, varicella is a very mild infection characterised by skin lesions, low grade fever and malaise. Severe infection is characterized by manifestions including VZV pneumonia, hepatitis, meningitis, and disseminated varicella	Neobvykle závažná forma infekce virem Varicella zoster (VZV). Ve většině případů, zejména u dětí, je varicella velmi mírnou infekcí charakterizovanou kožními lézemi, nízkou horečkou a malátností. Těžká infekce je charakterizována projevy zahrnujícími VZV pneumonii, hepatitidu, meningitidu a diseminovanou varicellu.	OFFICIAL
en	cs	HP:0032172	rdfs:label	Air crescent sign	Air-crescent sign	OFFICIAL
en	cs	HP:0032182	rdfs:label	Abnormal proportion of memory T cells	Abnormální podíl paměťových T-buněk	OFFICIAL
en	cs	HP:0032183	rdfs:label	Decreased proportion of memory T cells	Snížený podíl paměťových T buněk	OFFICIAL
en	cs	HP:0032184	rdfs:label	Increased proportion of memory T cells	Zvýšený podíl paměťových T buněk	OFFICIAL
en	cs	HP:0032185	IAO:0000115	The presense of molluscum contagiosum lesions across multiple areas of the body	Přítomnost lézí molluscum contagiosum napříč mnoha oblastí těla	OFFICIAL
en	cs	HP:0032202	IAO:0000115	Vulvar intraepithelial neoplasia (VIN) is widely accepted as the precursor lesion of vulvar squamous cell carcinoma (VSCC). VSCC arises via either a human papilloma virus (HPV)-associated pathway, or more commonly, via a mechanism independent of HPV, often being linked to chronic inflammatory conditions such as lichen sclerosus (LS). Accordingly, two distinct subtypes of VIN are recognised: the HPV-associated high-grade squamous intraepithelial lesion/usual VIN (HSIL/uVIN) and the non-HPV-associated differentiated VIN (dVIN). HSIL is clinically identified by its multifocal, warty appearance and on histology by conspicuous cytological and architectural atypia. Differentiated VIN, on the other hand, often produces ill-defined lesions, and on histology, notoriously mimics non-neoplastic epithelial disorders (NNED), particularly LS. As a result, dVIN is rarely identified in advance of a diagnosis of invasive malignancy, despite being the precursor lesion of the majority of VSCC	Vulvární intraepiteliální neoplazie (VIN) je obecně považována za prekurzor vulvárního dlaždicobuněčného karcinomu (VSCC). VSCC vzniká buď cestou spojenou s lidským papiloma virem (HPV), nebo častěji mechanismem nezávislým na HPV, často spojeným s chronickými zánětlivými stavy, jako je lichen sclerosus (LS). V souladu s tím jsou uznávány dva odlišné podtypy VIN: HPV asociovaná skvamózní intraepiteliální léze vysokého stupně/obvyklá VIN (HSIL/uVIN) a HPV neasociovaná diferencovaná VIN (dVIN). HSIL se klinicky pozná podle multifokálního bradavičnatého vzhledu a histologicky podle nápadných cytologických a architektonických atypií. Diferencovaná VIN naproti tomu často vytváří špatně definované léze a na histologii notoricky napodobuje nenádorové epiteliální poruchy (NNED), zejména LS. V důsledku toho je dVIN zřídka identifikována dříve, než je diagnostikována invazivní malignita, přestože je prekurzorovou lézí většiny VSCC.	OFFICIAL
en	cs	HP:0032218	IAO:0000115	A reduction in the proportion of CD4-positive T cells relative to the total number of T cells	Snížení podílu T lymfocytů CD4 v poměru k celkovému počtu T lymfocytů.	CANDIDATE
en	cs	HP:0032218	rdfs:label	Decreased proportion of CD4-positive T cells	Snížený podíl CD4 T buněk	CANDIDATE
en	cs	HP:0032219	IAO:0000115	An elevation in the proportion of CD4-positive T cells relative to the total number of T cells	Zvýšení podílu T lymfocytů CD4 v poměru k celkovému počtu T lymfocytů.	CANDIDATE
en	cs	HP:0032219	rdfs:label	Increased proportion of CD4-positive T cells	Zvýšený podíl CD4 T buněk	CANDIDATE
en	cs	HP:0032223	IAO:0000115	Any of the various types of human blood whose antigen characteristics determine compatibility in transfusion. While the ABO and Rhesus sytems are the most well known, there are in total about 300 different blood type antigens distributed across 34 different blood type systems	Jakýkoli z různých typů lidských krvních skupin, jejichž antigenní vlastnosti určují kompatibilitu s transfuzi. Zatímco AB0 a Rh systém jsou nevíce známé, existuje celkem asi 300 různých typů krevních antigenů tvořících přes 34 různých systémů krvních skupin.	OFFICIAL
en	cs	HP:0032227	IAO:0000115	A common, benign skin condition involving hypertrophy of the sebaceous glands characterized by single or multiple lesions that manifest as yellow, soft, small papules with umbilication. The lesions are located commonly on the central face (specifically, the nose, cheeks and forehead) but may also occur elswehere, including the chest, mouth, scrotum, foreskin, penile shaft, vulva, and areola	Časté benigní onemocnění kůže zahrnující hypertrofii mazových žláz, které se vyznačuje jednotlivými nebo vícečetnými lézemi, jež se projevují jako žluté, měkké, malé papulky s umbilikací. Léze se běžně nacházejí v centrální části obličeje (konkrétně na nose, tvářích a čele), ale mohou se vyskytovat i jinde, včetně hrudníku, úst, šourku, předkožky, penisu, vulvy a areoly.	OFFICIAL
en	cs	HP:0032237	IAO:0000115	An abnormally increased number of myelocytes in the peripheral blood circulation. Myelocytes are immature neutrophils with a size of 12-18 micrometers, a round or oval nucleus with no nucleoli, bluish-pink staining cytoplasm with primary and seconday granules, and a nucleus:cytoplasm ratio of 2:1	Abnormálně zvýšený počet myelocytů v periferní krvi. Myelocyty jsou nezralé neutrofily o velikosti 12-18 mikrometrů, s kulatým nebo oválným jádrem bez jadérek, modrorůžově zbarvenou cytoplazmou s primárními a sekundárními granulemi a poměrem jádro:cytoplazma 2:1.	OFFICIAL
en	cs	HP:0032238	IAO:0000115	An abnormally increased number of metamyelocytes in the peripheral blood circulation. Metamyelocytes are immature neutrophils with a size of 10-18 micrometers, an indented or kidney-shaped nucleus, pinkish-blue staining cytoplasm with seconday granules, and a nucleus:cytoplasm ratio of 1.5:1	Abnormálně zvýšený počet metamyelocytů v periferní krvi. Metamyelocyty jsou nezralé neutrofily o velikosti 10-18 mikrometrů, s vroubkovaným nebo ledvinovitým jádrem, růžovomodře zbarvenou cytoplazmou se sekundárními granulemi a poměrem jádro:cytoplazma 1,5:1.	OFFICIAL
en	cs	HP:0032239	IAO:0000115	An abnormally increased number of band cells in the peripheral blood circulation. Band cells are immature neutrophils with a size of 10-18 micrometers, a horseshoe-shaped nucleus with no nucleoli, light-pink staining cytoplasm with many small seconday granules, and a nucleus:cytoplasm ratio of 1:2	Abnormálně zvýšený počet tyček v periferním krevním oběhu. Tyčky jsou nezralé neutrofily o velikosti 10-18 mikrometrů, s jádrem ve tvaru podkovy bez nukleolů, světle růžově zbarvenou cytoplazmou s mnoha malými sekrečními granulemi a poměrem jádro:cytoplazma 1:2.	OFFICIAL
en	cs	HP:0032248	IAO:0000115	Persistence of virus in the blood circulation longer than would be normal in an immunocompentent host	Přetrvávání viru v krevním oběhu déle, než by bylo normální u imunokompetentního hostitele.	OFFICIAL
en	cs	HP:0032272	rdfs:label	Elevated urinary N-acetylaspartic acid level	Zvýšená hladina kyseliny N-acetylasparagové v moči	OFFICIAL
en	cs	HP:0032273	IAO:0000115	An abnormally increased concentration of N-Acetylaspartic acid in the blood circulation	Abnormálně zvýšená koncentrace N-Acetylaspartátové kyseliny v krevním oběhu	OFFICIAL
en	cs	HP:0032278	IAO:0000115	An increase in the level of 2-hydroxyglutaric acid in the urine	Zvýšení hladiny 2-hydroxyglutarové kyseliny v moči	OFFICIAL
en	cs	HP:0032301	IAO:0000115	Warts affecting the skin in the genital area (peniile shaft, scrotum, vagina, or labia majora). Warts can be small, beginning as a pinhead-size swelling that may become larger and take on a pdenuculated appearance. Warts can spread and coalesce into large masses in the genital or anal area. Their color is variable but tends to be skin colored or darker, and they may occasionally bleed. Warts may cause itching, redness, or discomfort. An outbreak of genital warts may also cause psychological distress	Bradavice postihující kůži v oblasti genitálií (penis, šourek, pochva nebo velké stydké pysky). Bradavice mohou být malé, začínající jako zduření velikosti špendlíkové hlavičky, které se může zvětšovat a nabývat stopkatého vzhledu. Bradavice se mohou šířit a spojovat do velkých útvarů v oblasti genitálií nebo konečníku. Jejich barva je proměnlivá, ale bývají zbarvené jako kůže nebo tmavší a občas mohou krvácet. Bradavice mohou způsobovat svědění, zarudnutí nebo nepříjemné pocity. Výskyt genitálních bradavic může také způsobit psychické potíže.	CANDIDATE
en	cs	HP:0032304	rdfs:label	Abnormal mannose-binding protein level	Abnormální hladina manózu vázající bílkoviny	CANDIDATE
en	cs	HP:0032305	IAO:0000115	An abnormal reduction below the normal concentration of mannose-binding protein in the blood circulation	Abnormální snížení od normální koncentrace manózu vázající bílkoviny v krevním oběhu	CANDIDATE
en	cs	HP:0032305	rdfs:label	Decreased mannose-binding protein level	Snížená hladina manózu vázající bílkoviny	CANDIDATE
en	cs	HP:0032306	IAO:0000115	An abnormal elevation above the normal concentration of mannose-binding protein in the blood circulation	Abnormální zvýšení od normální koncentrace manózu vázající bílkoviny v krevním oběhu	CANDIDATE
en	cs	HP:0032306	rdfs:label	Increased mannose-binding protein level	Zvýšená hladina manózu vázající bílkoviny	CANDIDATE
en	cs	HP:0032309	IAO:0000115	Any deviation from the normal cell count per volume of granulocytes in the blood circulation	Jakákoli odchylka od normálního granulocytů v určitém objemu cirkulující krve	CANDIDATE
en	cs	HP:0032310	rdfs:label	Granulocytosis	Granulocytóza	CANDIDATE
en	cs	HP:0032336	rdfs:label	Increased circulating specific IgE antibody	Zvýšená cirkulující hladina specifického IgE	CANDIDATE
