source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	Segmental spinal muscular atrophy	HP:0009037	rdfs:label	nl	Segmentale spinale musculaire atrofie	CANDIDATE			
en	Exercise-induced rhabdomyolysis	HP:0009045	rdfs:label	nl	Inspanning-geïnduceerde rhabdomyolyse	CANDIDATE			
en	Difficulty running	HP:0009046	rdfs:label	nl	Moeite met rennen	CANDIDATE			
en	Peroneal muscle atrophy	HP:0009049	rdfs:label	nl	Peroneale spieratrofie	CANDIDATE			
en	Quadriceps muscle atrophy	HP:0009050	rdfs:label	nl	Quadriceps spieratrofie	CANDIDATE			
en	Increased muscle glycogen content	HP:0009051	rdfs:label	nl	Verhoogde spier glycogeen inhoud	CANDIDATE			
en	Distal lower limb muscle weakness	HP:0009053	rdfs:label	nl	Spierzwakte van de distale onderste extremiteit	CANDIDATE			
en	Scapuloperoneal myopathy	HP:0009054	rdfs:label	nl	Scapuloperoneale myopathie	CANDIDATE			
en	Generalized limb muscle atrophy	HP:0009055	rdfs:label	nl	Gegeneraliseerde extremiteit spieratrofie	CANDIDATE			
en	Loss of subcutaneous adipose tissue from upper limbs	HP:0009056	rdfs:label	nl	Verlies van subcutaan vetweefsel in bovenste extremiteiten	CANDIDATE			
en	Increased muscle lipid content	HP:0009058	rdfs:label	nl	Verhoogde spier lipide inhoud	CANDIDATE			
en	Congenital generalized lipodystrophy	HP:0009059	rdfs:label	nl	Congenitale gegeneraliseerde lipodystrofie	CANDIDATE			
en	Scapular muscle atrophy	HP:0009060	rdfs:label	nl	Scapula spieratrofie	CANDIDATE			
en	obsolete Infantile axial hypotonia	HP:0009062	rdfs:label	nl	Infantiele axiale hypotonie	CANDIDATE			
en	Progressive distal muscle weakness	HP:0009063	rdfs:label	nl	Progressieve distale spierzwakte	CANDIDATE			
en	Generalized lipodystrophy	HP:0009064	rdfs:label	nl	Gegeneraliseerde lipodystrofie	CANDIDATE			
en	Progressive spinal muscular atrophy	HP:0009067	rdfs:label	nl	Progressieve spinale musculaire atrofie	CANDIDATE			
en	Lethal infantile mitochondrial myopathy	HP:0009069	rdfs:label	nl	Lethale infantiele mitochondriale myopathie	CANDIDATE			
en	Inflammatory myopathy	HP:0009071	rdfs:label	nl	Inflammatoire myopathie	CANDIDATE			
en	Decreased Achilles reflex	HP:0009072	rdfs:label	nl	Verminderde Achillespees reflex	CANDIDATE			
en	Progressive proximal muscle weakness	HP:0009073	rdfs:label	nl	Progressieve proximale spierzwakte	CANDIDATE			
en	Weakness of long finger extensor muscles	HP:0009077	rdfs:label	nl	Zwakte van de extensoren van lange vinger	CANDIDATE			
en	Alveolar ridge overgrowth	HP:0009085	rdfs:label	nl	Overgroei van de alveolaire kam	OFFICIAL	orcid:0000-0002-5648-2155	DOMAIN_EXPERT	2024-11-26
en	Posteriorly placed tongue	HP:0009087	rdfs:label	nl	Posterieur geplaatste tong	CANDIDATE			
en	Speech articulation difficulties	HP:0009088	rdfs:label	nl	Spraak articulatie problemen	CANDIDATE			
en	Chronic oral candidiasis	HP:0009098	rdfs:label	nl	Chronische orale candidiasis	CANDIDATE			
en	Median cleft palate	HP:0009099	rdfs:label	nl	Mediaan gespleten gehemelte	CANDIDATE			
en	Submucous cleft lip	HP:0009101	rdfs:label	nl	Submuceus gespleten lip	CANDIDATE			
en	Anterior open-bite malocclusion	HP:0009102	rdfs:label	nl	Anterieure open beet malocclusie	CANDIDATE			
en	Aplasia/Hypoplasia involving the pelvis	HP:0009103	rdfs:label	nl	Aplasia/Hypoplasie waarbij het bekken betrokken is	CANDIDATE			
en	Aplasia/Hypoplasia of the pubic bone	HP:0009104	rdfs:label	nl	Aplasia/Hypoplasie van het os pubis	CANDIDATE			
en	Abnormal ossification of the pubic bone	HP:0009105	rdfs:label	nl	Afwijkende ossificatie van het os pubis	CANDIDATE			
en	Abnormal pelvis bone ossification	HP:0009106	rdfs:label	nl	Abnormale bekkenbot ossificatie	CANDIDATE			
en	Abnormal ossification involving the femoral head and neck	HP:0009107	rdfs:label	nl	Afwijkende ossificatie waarbij de femurkop en collum betrokken zijn	CANDIDATE			
en	Aplasia/Hypoplasia involving the femoral head and neck	HP:0009108	rdfs:label	nl	Aplasia/Hypoplasie waarbij de femurkop en collum betrokken zijn	CANDIDATE			
en	Denervation of the diaphragm	HP:0009109	rdfs:label	nl	Denervatie van het diafragma	CANDIDATE			
en	Diaphragmatic eventration	HP:0009110	rdfs:label	nl	Diafragmatische eventratie	CANDIDATE			
en	Aplasia of the left hemidiaphragm	HP:0009112	rdfs:label	nl	Afwezig linker hemidiafragma	CANDIDATE			
en	Diaphragmatic weakness	HP:0009113	rdfs:label	nl	Diafragmatische zwakte	CANDIDATE			
en	Aplasia/hypoplasia involving the skeleton	HP:0009115	rdfs:label	nl	Aplasia/hypoplasie waarbij het skelet betrokken is	CANDIDATE			
en	Aplasia/Hypoplasia involving bones of the skull	HP:0009116	rdfs:label	nl	Aplasia/Hypoplasie waarbij botten van de schedel betrokken zijn	CANDIDATE			
en	Aplasia/Hypoplasia of the maxilla	HP:0009117	rdfs:label	nl	Aplasia/Hypoplasie van de maxilla	CANDIDATE			
en	Aplasia/Hypoplasia of the mandible	HP:0009118	rdfs:label	nl	Aplasia/Hypoplasie van de mandibula	CANDIDATE			
en	Aplasia/Hypoplasia of the frontal sinuses	HP:0009119	rdfs:label	nl	Aplasia/Hypoplasie van de frontale sinussen	CANDIDATE			
en	Aplasia/Hypoplasia involving the sinuses	HP:0009120	rdfs:label	nl	Aplasia/Hypoplasie waarbij de sinussen betrokken zijn	CANDIDATE			
en	Abnormal axial skeleton morphology	HP:0009121	rdfs:label	nl	Afwijkende axiale skelet morfologie	CANDIDATE			
en	Aplasia/hypoplasia affecting bones of the axial skeleton	HP:0009122	rdfs:label	nl	Aplasie/hypoplasie die botten van het axiale skelet beïnvloedt	CANDIDATE			
en	Mixed hypo- and hyperpigmentation of the skin	HP:0009123	rdfs:label	nl	Gemengde hypo- en hyperpigmentatie van de huid	CANDIDATE			
en	Abnormal adipose tissue morphology	HP:0009124	rdfs:label	nl	Afwijkende vetweefsel morfologie	CANDIDATE			
en	Lipodystrophy	HP:0009125	rdfs:label	nl	Lipodystrofie	CANDIDATE			
en	Increased adipose tissue	HP:0009126	rdfs:label	nl	Toegenomen vetweefsel	CANDIDATE			
en	Abnormality of the musculature of the limbs	HP:0009127	rdfs:label	nl	Afwijking van musculatuur van de extremiteiten	CANDIDATE			
en	Aplasia/Hypoplasia involving the musculature of the extremities	HP:0009128	rdfs:label	nl	Aplasie/Hypoplasie waarbij de musculatuur van de extremiteiten betrokken is	CANDIDATE			
en	Upper limb amyotrophy	HP:0009129	rdfs:label	nl	Amyotrofie van bovenste extremiteit	CANDIDATE			
en	Hand muscle atrophy	HP:0009130	rdfs:label	nl	Hand spieratrofie	CANDIDATE			
en	Abnormality of the musculature of the thorax	HP:0009131	rdfs:label	nl	Afwijking van de musculatuur van de thorax	CANDIDATE			
en	Abnormal tarsal bone mineral density	HP:0009132	rdfs:label	nl	Afwijkende tarsale bot mineraal dichtheid	CANDIDATE			
en	Osteolysis involving bones of the feet	HP:0009134	rdfs:label	nl	Osteolyse waarbij de botten van de voeten betrokken zijn	CANDIDATE			
en	Duplication involving bones of the feet	HP:0009136	rdfs:label	nl	Duplicatie waarbij de botten van de voeten betrokken zijn	CANDIDATE			
en	Synostosis involving bones of the lower limbs	HP:0009138	rdfs:label	nl	Synostose waarbij de botten van de onderste ledematen betrokken zijn	CANDIDATE			
en	Osteolysis involving bones of the lower limbs	HP:0009139	rdfs:label	nl	Osteolyse waarbij de botten van de onderste ledematen betrokken zijn	CANDIDATE			
en	Synostosis involving bones of the feet	HP:0009140	rdfs:label	nl	Synostose waarbij de botten van de voeten betrokken zijn	CANDIDATE			
en	Depletion of mitochondrial DNA in muscle tissue	HP:0009141	rdfs:label	nl	Uitputting van mitochondriaal DNA in spierweefsel	CANDIDATE			
en	Duplication of bones involving the upper extremities	HP:0009142	rdfs:label	nl	Duplicatie van botten waarbij de bovenste extremiteiten betrokken zijn	CANDIDATE			
en	Supernumerary bones of the axial skeleton	HP:0009144	rdfs:label	nl	Extra botten van het axiale skelet	CANDIDATE			
en	Abnormal cerebral artery morphology	HP:0009145	rdfs:label	nl	Afwijkende cerebrale arterie morfologie	CANDIDATE			
en	Enlarged epiphysis of the distal phalanx of the 5th finger	HP:0009147	rdfs:label	nl	Vergrote epifyse van de distale falanx van de 5e vinger	CANDIDATE			
en	Small epiphysis of the distal phalanx of the 5th finger	HP:0009148	rdfs:label	nl	Kleine epifyse van de distale falanx van de 5e vinger	CANDIDATE			
en	Triangular epiphysis of the distal phalanx of the 5th finger	HP:0009149	rdfs:label	nl	Driehoekige epifyse van de distale falanx van de 5e vinger	CANDIDATE			
en	Abnormality of the proximal phalanx of the 5th finger	HP:0009150	rdfs:label	nl	Afwijking van de proximale falanx van de 5e vinger	CANDIDATE			
en	Abnormality of the epiphyses of the 5th finger	HP:0009152	rdfs:label	nl	Afwijking van de epifysen van de 5e vinger	CANDIDATE			
en	Abnormality of the epiphysis of the proximal phalanx of the 5th finger	HP:0009153	rdfs:label	nl	Afwijking van de epifyse van de proximale falanx van de 5e vinger	CANDIDATE			
en	Triangular epiphysis of the proximal phalanx of the 5th finger	HP:0009154	rdfs:label	nl	Driehoekige epifyse van de proximale falanx van de 5e vinger	CANDIDATE			
en	Cone-shaped epiphysis of the proximal phalanx of the 5th finger	HP:0009155	rdfs:label	nl	Kegel-vormige epifyse van de proximale falanx van de 5e vinger	CANDIDATE			
en	Ivory epiphysis of the proximal phalanx of the 5th finger	HP:0009157	rdfs:label	nl	Ivoren epifyse van de proximale falanx van de 5e vinger	CANDIDATE			
en	Enlarged epiphysis of the proximal phalanx of the 5th finger	HP:0009158	rdfs:label	nl	Vergrote epifyse van de proximale falanx van de 5e vinger	CANDIDATE			
en	Small epiphysis of the proximal phalanx of the 5th finger	HP:0009159	rdfs:label	nl	Kleine epifyse van de proximale falanx van de 5e vinger	CANDIDATE			
en	Absent epiphysis of the proximal phalanx of the 5th finger	HP:0009160	rdfs:label	nl	Afwezig epifyse van de proximale falanx van de 5e vinger	CANDIDATE			
en	Aplasia/Hypoplasia of the middle phalanx of the 5th finger	HP:0009161	rdfs:label	nl	Aplasie/hypoplasie van de middelste falanx van de 5e vinger	CANDIDATE			
en	Absent middle phalanx of 5th finger	HP:0009162	rdfs:label	nl	Afwezige middelste falanx van de 5e vinger	CANDIDATE			
en	Abnormal calcification of the carpal bones	HP:0009164	rdfs:label	nl	Afwijkende calcificatie van de carpale botten	CANDIDATE			
en	Stippling of the epiphysis of the distal phalanx of the 5th finger	HP:0009165	rdfs:label	nl	Vlekkerige calcificaties van de epifyse van de distale falanx van de 5e vinger	CANDIDATE			
en	Fragmentation of the epiphysis of the distal phalanx of the 5th finger	HP:0009166	rdfs:label	nl	Fragmentatie van de epifyse van de distale falanx van de 5e vinger	CANDIDATE			
en	Irregular epiphysis of the distal phalanx of the 5th finger	HP:0009167	rdfs:label	nl	Irregulaire epifyse van de distale falanx van de 5e vinger	CANDIDATE			
en	Bullet-shaped middle phalanx of the 5th finger	HP:0009168	rdfs:label	nl	Kogel-vormige middelste falanx van de 5e vinger	CANDIDATE			
en	Broad middle phalanx of the 5th finger	HP:0009169	rdfs:label	nl	Brede middelste falanx van de 5e vinger	CANDIDATE			
en	Osteolytic defects of the middle phalanx of the 5th finger	HP:0009170	rdfs:label	nl	Osteolytische defecten van de middelste falanx van de 5e vinger	CANDIDATE			
en	Triangular epiphyses of the metacarpals	HP:0009171	rdfs:label	nl	Driehoekige epifysen van de metacarpalen	CANDIDATE			
en	Abnormal 4th finger phalanx morphology	HP:0009172	rdfs:label	nl	Afwijking van de falangen van de 4e vinger	CANDIDATE			
en	Curved middle phalanx of the 5th finger	HP:0009173	rdfs:label	nl	Gebogen middelste falanx van de 5e vinger	CANDIDATE			
en	Abnormality of the epiphyses of the 4th finger	HP:0009174	rdfs:label	nl	Afwijking van de epifysen van de 4e vinger	CANDIDATE			
en	Patchy sclerosis of the middle phalanx of the 5th finger	HP:0009175	rdfs:label	nl	Fragmentarische sclerose van de middelste falanx van de 5e vinger	CANDIDATE			
en	Proximal/middle symphalangism of 5th finger	HP:0009177	rdfs:label	nl	Symfalangisme van het proximale/middelste falanx van de 5e vinger	CANDIDATE			
en	Symphalangism of middle phalanx of 5th finger	HP:0009178	rdfs:label	nl	Symfalangisme van middelste falanx van 5e vinger	CANDIDATE			
en	Deviation of the 5th finger	HP:0009179	rdfs:label	nl	Deviatie van de 5e vinger	CANDIDATE			
en	Ulnar deviation of the 5th finger	HP:0009180	rdfs:label	nl	Ulnaire deviatie van de 5e vinger	CANDIDATE			
en	Triangular shaped middle phalanx of the 5th finger	HP:0009182	rdfs:label	nl	Driehoekige middelste falanx van de 5e vinger	CANDIDATE			
en	Joint contracture of the 5th finger	HP:0009183	rdfs:label	nl	Gewrichtscontractuur van de 5e vinger	CANDIDATE			
en	Contracture of the distal interphalangeal joint of the 5th finger	HP:0009184	rdfs:label	nl	Contractuur van het distale interfalangeale gewricht van de 5e vinger	CANDIDATE			
en	Contracture of the proximal interphalangeal joint of the 5th finger	HP:0009185	rdfs:label	nl	Contractuur van het proximale interfalangeale gewricht van de 5e vinger	CANDIDATE			
en	Contracture of the metacarpophalangeal joint of the 5th finger	HP:0009186	rdfs:label	nl	Contractuur van het metacarpofalangeale gewricht van de 5e vinger	CANDIDATE			
en	Bracket epiphysis of the distal phalanx of the 5th finger	HP:0009187	rdfs:label	nl	Haakvormige epifyse van de distale falanx van de 5e vinger	CANDIDATE			
en	Pseudoepiphysis of the distal phalanx of the 5th finger	HP:0009188	rdfs:label	nl	Pseudo-epifyse van de distale falanx van de 5e vinger	CANDIDATE			
en	Fragmented metacarpal epiphysis	HP:0009189	rdfs:label	nl	Fragmentatie van de epifysen van de metacarpalen	CANDIDATE			
en	Irregular epiphyses of the metacarpals	HP:0009190	rdfs:label	nl	Irregulaire epifysen van de metacarpalen	CANDIDATE			
en	Ivory epiphyses of the metacarpals	HP:0009191	rdfs:label	nl	Ivoren epifysen van de metacarpalen	CANDIDATE			
en	Aplasia/Hypoplasia of the proximal phalanx of the 5th finger	HP:0009192	rdfs:label	nl	Aplasie/Hypoplasie van de proximale falanx van de 5e vinger	CANDIDATE			
en	Metacarpal pseudoepiphysis	HP:0009193	rdfs:label	nl	Pseudo-epifysen van de metacarpalen	CANDIDATE			
en	Small epiphyses of the metacarpals	HP:0009194	rdfs:label	nl	Kleine epifysen van de metacarpalen	CANDIDATE			
en	Epiphyseal stippling of the metacarpals	HP:0009195	rdfs:label	nl	Epifsyaire vlekkerige calcificaties van metacarpalen	CANDIDATE			
en	Absent metacarpal epiphyses	HP:0009196	rdfs:label	nl	Afwezige epifysen van de metacarpalen	CANDIDATE			
en	Bracket epiphysis of the proximal phalanx of the 5th finger	HP:0009197	rdfs:label	nl	Haakvormige epifyse van de proximale falanx van de 5e vinger	CANDIDATE			
en	Abnormality of the epiphysis of the distal phalanx of the 5th finger	HP:0009198	rdfs:label	nl	Afwijking van de epifyse van de distale falanx van de 5e vinger	CANDIDATE			
en	Irregular epiphysis of the proximal phalanx of the 5th finger	HP:0009199	rdfs:label	nl	Onregelmatige epifyse van de proximale falanx van de 5e vinger	CANDIDATE			
en	Pseudoepiphysis of the proximal phalanx of the 5th finger	HP:0009200	rdfs:label	nl	Pseudo-epifyse van de proximale falanx van de 5e vinger	CANDIDATE			
en	Stippling of the epiphysis of the proximal phalanx of the 5th finger	HP:0009201	rdfs:label	nl	Vlekkerige calcificaties van de epifyse van de proximale falanx van de 5e vinger	CANDIDATE			
en	Fragmentation of the epiphysis of the proximal phalanx of the 5th finger	HP:0009202	rdfs:label	nl	Fragmentatie van de epifyse van de proximale falanx van de 5e teen	CANDIDATE			
en	Absent epiphysis of the middle phalanx of the 5th finger	HP:0009203	rdfs:label	nl	Afwezige epifyse van de middelste falanx van de 5e vinger	CANDIDATE			
en	Bracket epiphysis of the middle phalanx of the 5th finger	HP:0009204	rdfs:label	nl	Haakvormige epifyse van de middelste falanx van de 5e vinger	CANDIDATE			
en	Cone-shaped epiphysis of the middle phalanx of the 5th finger	HP:0009205	rdfs:label	nl	Kegel-vormige epifyse van de middelste falanx van de 5e vinger	CANDIDATE			
en	Enlarged epiphysis of the middle phalanx of the 5th finger	HP:0009206	rdfs:label	nl	Vergrote epifyse van de middelste falanx van de 5e vinger	CANDIDATE			
en	Fragmentation of the epiphysis of the middle phalanx of the 5th finger	HP:0009207	rdfs:label	nl	Fragmentatie van de epifyse van de middelste falanx van de 5e vinger	CANDIDATE			
en	Irregular epiphysis of the middle phalanx of the 5th finger	HP:0009208	rdfs:label	nl	Onregelmatige epifyse van de middelste falanx van de 5e vinger	CANDIDATE			
en	Ivory epiphysis of the middle phalanx of the 5th finger	HP:0009209	rdfs:label	nl	Ivoren epifyse van de middelste falanx van de 5e vinger	CANDIDATE			
en	Pseudoepiphysis of the middle phalanx of the 5th finger	HP:0009210	rdfs:label	nl	Pseudo-epifyse van de middelste falanx van de 5e vinger	CANDIDATE			
en	Small epiphysis of the middle phalanx of the 5th finger	HP:0009211	rdfs:label	nl	Kleine epifyse van de middelste falanx van de 5e vinger	CANDIDATE			
en	Stippling of the epiphysis of the middle phalanx of the 5th finger	HP:0009212	rdfs:label	nl	Vlekkerige calcificaties van de epifyse van de middelste falanx van de 5e vinger	CANDIDATE			
en	Triangular epiphysis of the middle phalanx of the 5th finger	HP:0009213	rdfs:label	nl	Driehoekige epifyse van de middelste falanx van de 5e vinger	CANDIDATE			
en	Absent epiphysis of the middle phalanx of the 4th finger	HP:0009214	rdfs:label	nl	Afwezige epifyse van de middelste falanx van de 4e vinger	CANDIDATE			
en	Bracket epiphysis of the middle phalanx of the 4th finger	HP:0009215	rdfs:label	nl	Haakvormige epifyse van de middelste falanx van de 4e vinger	CANDIDATE			
en	Cone-shaped epiphysis of the middle phalanx of the 4th finger	HP:0009216	rdfs:label	nl	Kegel-vormige epifyse van de middelste falanx van de 4e vinger	CANDIDATE			
en	Enlarged epiphysis of the middle phalanx of the 4th finger	HP:0009217	rdfs:label	nl	Vergrote epifyse van de middelste falanx van de 4e vinger	CANDIDATE			
en	Fragmentation of the epiphysis of the middle phalanx of the 4th finger	HP:0009218	rdfs:label	nl	Fragmentatie van de epifyse van de middelste falanx van de 4e vinger	CANDIDATE			
en	Irregular epiphysis of the middle phalanx of the 4th finger	HP:0009219	rdfs:label	nl	Onregelmatige epifyse van de middelste falanx van de 4e vinger	CANDIDATE			
en	Ivory epiphysis of the middle phalanx of the 4th finger	HP:0009220	rdfs:label	nl	Ivoren epifyse van de middelste falanx van de 4e vinger	CANDIDATE			
en	Pseudoepiphysis of the middle phalanx of the 4th finger	HP:0009221	rdfs:label	nl	Pseudo-epifyse van de middelste falanx van de 4e vinger	CANDIDATE			
en	Small epiphysis of the middle phalanx of the 4th finger	HP:0009222	rdfs:label	nl	Kleine epifyse van de middelste falanx van de 4e vinger	CANDIDATE			
en	Stippling of the epiphysis of the middle phalanx of the 4th finger	HP:0009223	rdfs:label	nl	Vlekkerige calcificaties van de epifyse van de middelste falanx van de 4e vinger	CANDIDATE			
en	Triangular epiphysis of the middle phalanx of the 4th finger	HP:0009224	rdfs:label	nl	Driehoekige epifyse van de middelste falanx van de 4e vinger	CANDIDATE			
en	Aplasia of the proximal phalanx of the 5th finger	HP:0009225	rdfs:label	nl	Aplasie van de proximale falanx van de 5e vinger	CANDIDATE			
en	Short proximal phalanx of the 5th finger	HP:0009226	rdfs:label	nl	Korte proximale falanx van de 5e vinger	CANDIDATE			
en	Broad proximal phalanx of the 5th finger	HP:0009227	rdfs:label	nl	Breed proximale falanx van de 5e vinger	CANDIDATE			
en	Bullet-shaped proximal phalanx of the 5th finger	HP:0009228	rdfs:label	nl	Kogel-vormige proximale falanx van de 5e vinger	CANDIDATE			
en	Curved proximal phalanx of the 5th finger	HP:0009229	rdfs:label	nl	Breed proximale falanx van de 5e vinger	CANDIDATE			
en	Osteolytic defects of the proximal phalanx of the 5th finger	HP:0009230	rdfs:label	nl	Osteolytische defecten van de proximale falanx van de 5e vinger	CANDIDATE			
en	Patchy sclerosis of the proximal phalanx of the 5th finger	HP:0009231	rdfs:label	nl	Fragmentarische sclerose van de proximale falanx van de 5e vinger	CANDIDATE			
en	Symphalangism affecting the proximal phalanx of the 5th finger	HP:0009232	rdfs:label	nl	Symfalangisme van de proximale falanx van de 5e vinger	CANDIDATE			
en	Triangular shaped proximal phalanx of the 5th finger	HP:0009233	rdfs:label	nl	Driehoekige proximale falanx van de 5e vinger	CANDIDATE			
en	Symphalangism of the proximal phalanx of the 5th finger with the 5th metacarpal	HP:0009234	rdfs:label	nl	Symfalangisme van de proximale falanx van de 5e vinger met de 5e metacarpaal	CANDIDATE			
en	Rhomboid or triangular shaped 5th finger proximal phalanx	HP:0009236	rdfs:label	nl	Parallellogram- of driehoekig-vormige proximale falanx van 5e vinger	CANDIDATE			
en	Short 5th finger	HP:0009237	rdfs:label	nl	Korte 5e vinger	CANDIDATE			
en	Aplasia of the 5th finger	HP:0009238	rdfs:label	nl	Aplasie van 5e vinger	CANDIDATE			
en	Aplasia/Hypoplasia of the distal phalanx of the 5th finger	HP:0009239	rdfs:label	nl	Aplasie/hypoplasie van de distale falanx van de 5e vinger	CANDIDATE			
en	Broad distal phalanx of the 5th finger	HP:0009240	rdfs:label	nl	Brede distale falanx van de 5e vinger	CANDIDATE			
en	Bullet-shaped distal phalanx of the 5th finger	HP:0009241	rdfs:label	nl	Kogel-vormige distale falanx van de 5e vinger	CANDIDATE			
en	Osteolytic defects of the distal phalanx of the 5th finger	HP:0009242	rdfs:label	nl	Osteolytische defecten van de distale falanx van de 5e vinger	CANDIDATE			
en	Patchy sclerosis of the distal phalanx of the 5th finger	HP:0009243	rdfs:label	nl	Fragmentarische sclerose van de distale falanx van de 5e vinger	CANDIDATE			
en	Distal/middle symphalangism of 5th finger	HP:0009244	rdfs:label	nl	Symfalangisme van het distale/middelste falanx van de 5e vinger	CANDIDATE			
en	Triangular shaped distal phalanx of the 5th finger	HP:0009245	rdfs:label	nl	Driehoekige distale falanx van de 5e vinger	CANDIDATE			
en	Aplasia of the distal phalanx of the 5th finger	HP:0009246	rdfs:label	nl	Aplasie van de distale falanx van de 5e vinger	CANDIDATE			
en	Abnormality of the epiphysis of the middle phalanx of the 4th finger	HP:0009247	rdfs:label	nl	Afwijking van de epiphysis van de middelste falanx van de 4e vinger	CANDIDATE			
en	Abnormality of the epiphysis of the proximal phalanx of the 4th finger	HP:0009248	rdfs:label	nl	Afwijking van de epifyse van de proximale falanx van de 4e vinger	CANDIDATE			
en	Abnormality of the epiphysis of the distal phalanx of the 4th finger	HP:0009249	rdfs:label	nl	Afwijking van de epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Absent epiphysis of the distal phalanx of the 4th finger	HP:0009250	rdfs:label	nl	Afwezige epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Bracket epiphysis of the distal phalanx of the 4th finger	HP:0009251	rdfs:label	nl	Haakvormige epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Cone-shaped epiphysis of the distal phalanx of the 4th finger	HP:0009252	rdfs:label	nl	Kegel-vormige epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Enlarged epiphysis of the distal phalanx of the 4th finger	HP:0009253	rdfs:label	nl	Vergrote epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Fragmentation of the epiphysis of the distal phalanx of the 4th finger	HP:0009254	rdfs:label	nl	Fragmentatie van de epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Irregular epiphysis of the distal phalanx of the 4th finger	HP:0009255	rdfs:label	nl	Irregulaire epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Ivory epiphysis of the distal phalanx of the 4th finger	HP:0009256	rdfs:label	nl	Ivoren epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Pseudoepiphysis of the distal phalanx of the 4th finger	HP:0009257	rdfs:label	nl	Pseudo-epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Small epiphysis of the distal phalanx of the 4th finger	HP:0009258	rdfs:label	nl	Kleine epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Stippling of the epiphysis of the distal phalanx of the 4th finger	HP:0009259	rdfs:label	nl	Vlekkerige calcificaties van de epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Triangular epiphysis of the distal phalanx of the 4th finger	HP:0009260	rdfs:label	nl	Driehoekige epifyse van de distale falanx van de 4e vinger	CANDIDATE			
en	Absent epiphysis of the proximal phalanx of the 4th finger	HP:0009261	rdfs:label	nl	Afwezig epifyse van de proximale falanx van de 4e vinger	CANDIDATE			
en	Bracket epiphysis of the proximal phalanx of the 4th finger	HP:0009262	rdfs:label	nl	Haakvormige epifyse van de proximale falanx van de 4e vinger	CANDIDATE			
en	Cone-shaped epiphysis of the proximal phalanx of the 4th finger	HP:0009263	rdfs:label	nl	Kegel-vormige epifyse van de proximale falanx van de 4e vinger	CANDIDATE			
en	Enlarged epiphysis of the proximal phalanx of the 4th finger	HP:0009264	rdfs:label	nl	Vergrote epifyse van de proximale falanx van de 4e vinger	CANDIDATE			
en	Fragmentation of the epiphysis of the proximal phalanx of the 4th finger	HP:0009265	rdfs:label	nl	Fragmentatie van de epifyse van de proximale falanx van de 4e teen	CANDIDATE			
en	Irregular epiphysis of the proximal phalanx of the 4th finger	HP:0009266	rdfs:label	nl	Onregelmatige epifyse van de proximale falanx van de 4e vinger	CANDIDATE			
en	Ivory epiphysis of the proximal phalanx of the 4th finger	HP:0009267	rdfs:label	nl	Ivoren epifyse van de proximale falanx van de 4e vinger	CANDIDATE			
en	Pseudoepiphysis of the proximal phalanx of the 4th finger	HP:0009268	rdfs:label	nl	Pseudo-epifyse van de proximale falanx van de 4e vinger	CANDIDATE			
en	Small epiphysis of the proximal phalanx of the 4th finger	HP:0009269	rdfs:label	nl	Kleine epifyse van de proximale falanx van de 4e vinger	CANDIDATE			
en	Stippling of the epiphysis of the proximal phalanx of the 4th finger	HP:0009270	rdfs:label	nl	Vlekkerige calcificaties van de epifyse van de proximale falanx van de 4e vinger	CANDIDATE			
en	Triangular epiphysis of the proximal phalanx of the 4th finger	HP:0009271	rdfs:label	nl	Driehoekige epifyse van de proximale falanx van de 4e vinger	CANDIDATE			
en	Aplasia/Hypoplasia of the 4th finger	HP:0009272	rdfs:label	nl	Aplasie/Hypoplasie van 4e vinger	CANDIDATE			
en	Deviation of the 4th finger	HP:0009273	rdfs:label	nl	Deviatie van de 4e teen	CANDIDATE			
en	Joint contracture of the 4th finger	HP:0009274	rdfs:label	nl	Gewrichtscontractuur van de 4e vinger	CANDIDATE			
en	Contracture of the distal interphalangeal joint of the 4th finger	HP:0009275	rdfs:label	nl	Contractuur van het distale interfalangeale gewricht van de 4e vinger	CANDIDATE			
en	Contracture of the proximal interphalangeal joint of the 4th finger	HP:0009276	rdfs:label	nl	Contractuur van het proximale interfalangeale gewricht van de 4e vinger	CANDIDATE			
en	Contracture of the metacarpophalangeal joint of the 4th finger	HP:0009277	rdfs:label	nl	Contractuur van het metacarpofalangeale gewricht van de 4e vinger	CANDIDATE			
en	Ulnar deviation of the 4th finger	HP:0009278	rdfs:label	nl	Ulnaire deviatie van de 4e vinger	CANDIDATE			
en	Radial deviation of the 4th finger	HP:0009279	rdfs:label	nl	Radiale deviatie van de 4e vinger	CANDIDATE			
en	Short 4th finger	HP:0009280	rdfs:label	nl	Korte 4e vinger	CANDIDATE			
