subject_id	source_language	translation_language	predicate_id	comment	source_value	translation_status	translation_value
HP:0010272	en	fr	rdfs:label	label of HP:0010272 (Fragmentation of the epiphyses of the proximal phalanges of the hand)  ; abnormality of limbs ; abnormality of the skeletal system	Fragmentation of the epiphyses of the proximal phalanges of the hand	OFFICIAL	Fragmentation épiphysaire des phalanges proximales de la main
HP:0010273	en	fr	rdfs:label	label of HP:0010273 (Irregular epiphyses of the proximal phalanges of the hand)  ; abnormality of limbs ; abnormality of the skeletal system	Irregular epiphyses of the proximal phalanges of the hand	OFFICIAL	Épiphyses irrégulières des phalanges proximales de la main
HP:0010274	en	fr	rdfs:label	label of HP:0010274 (Ivory epiphyses of the proximal phalanges of the hand)  ; abnormality of limbs ; abnormality of the skeletal system	Ivory epiphyses of the proximal phalanges of the hand	OFFICIAL	Épiphyses ivoires des phalanges proximales de la main
HP:0010275	en	fr	rdfs:label	label of HP:0010275 (Pseudoepiphyses of the proximal phalanges of the hand)  ; abnormality of limbs ; abnormality of the skeletal system	Pseudoepiphyses of the proximal phalanges of the hand	OFFICIAL	Pseudo-épiphyses des phalanges proximales de la main
HP:0010276	en	fr	rdfs:label	label of HP:0010276 (Small epiphyses of the proximal phalanges of the hand)  ; abnormality of limbs ; abnormality of the skeletal system	Small epiphyses of the proximal phalanges of the hand	OFFICIAL	petites épiphyses des phalanges proximales de la main
HP:0010277	en	fr	rdfs:label	label of HP:0010277 (Stippling of the epiphyses of the proximal phalanges of the hand)  ; abnormality of limbs ; abnormality of the skeletal system	Stippling of the epiphyses of the proximal phalanges of the hand	OFFICIAL	calcifications ponctuées de l'épiphyse des phalanges proximales de la main
HP:0010278	en	fr	rdfs:label	label of HP:0010278 (Triangular epiphyses of the proximal phalanges of the hand)  ; abnormality of limbs ; abnormality of the skeletal system	Triangular epiphyses of the proximal phalanges of the hand	OFFICIAL	Épiphyses triangulaires des phalanges proximales de la main
HP:0010280	en	fr	rdfs:label	label of HP:0010280 (Stomatitis)  ; abnormality of head or neck ; abnormality of the immune system	Stomatitis	OFFICIAL	Stomatite
HP:0010281	en	fr	rdfs:label	label of HP:0010281 (Cleft lower lip)  ; abnormality of head or neck	Cleft lower lip	OFFICIAL	fente de la lèvre inférieure
HP:0010282	en	fr	rdfs:label	label of HP:0010282 (Thin lower lip vermilion)  ; abnormality of head or neck	Thin lower lip vermilion	OFFICIAL	vermillon de la lèvre inférieure fin
HP:0010284	en	fr	rdfs:label	label of HP:0010284 (Intra-oral hyperpigmentation)  ; abnormality of head or neck	Intra-oral hyperpigmentation	OFFICIAL	Hyperpigmentation intrabuccale
HP:0010285	en	fr	rdfs:label	label of HP:0010285 (Oral synechia)  ; abnormality of head or neck	Oral synechia	OFFICIAL	Synéchie orale
HP:0010286	en	fr	rdfs:label	label of HP:0010286 (Abnormal salivary gland morphology)  ; abnormality of head or neck	Abnormal salivary gland morphology	OFFICIAL	Anomalie morphologique des glandes salivaires
HP:0010287	en	fr	rdfs:label	label of HP:0010287 (Abnormality of the submandibular glands)  ; abnormality of head or neck	Abnormality of the submandibular glands	OFFICIAL	Anomalie des glandes submandibulaires
HP:0010288	en	fr	rdfs:label	label of HP:0010288 (Abnormality of the sublingual glands)  ; abnormality of head or neck	Abnormality of the sublingual glands	OFFICIAL	Anomalie des glandes sublinguales
HP:0010289	en	fr	rdfs:label	label of HP:0010289 (Cleft of alveolar ridge of maxilla)  ; abnormality of head or neck	Cleft maxillary alveolar ridge	CANDIDATE	Fente de la crête alvéolaire de la mandibule
HP:0010290	en	fr	rdfs:label	label of HP:0010290 (Short hard palate)  ; abnormality of head or neck	Short hard palate	OFFICIAL	Palais dur court
HP:0010291	en	fr	rdfs:label	label of HP:0010291 (Prominent palatine ridges)  ; abnormality of head or neck	Prominent palatine ridges	OFFICIAL	Crêtes palatines proéminentes
HP:0010292	en	fr	rdfs:label	label of HP:0010292 (Absent uvula)  ; abnormality of head or neck	Absent uvula	OFFICIAL	Absence de luette
HP:0010293	en	fr	rdfs:label	label of HP:0010293 (Aplasia/Hypoplasia of the uvula)  ; abnormality of head or neck	Aplasia/Hypoplasia of the uvula	OFFICIAL	aplasie/hypoplasie de l'uvule palatine
HP:0010294	en	fr	rdfs:label	label of HP:0010294 (Palate fistula)  ; abnormality of head or neck	Palate fistula	OFFICIAL	Fistule du palais
HP:0010295	en	fr	rdfs:label	label of HP:0010295 (Aplasia/Hypoplasia of the tongue)  ; abnormality of head or neck	Aplasia/Hypoplasia of the tongue	OFFICIAL	Aplasie/hypoplasie de la langue
HP:0010296	en	fr	rdfs:label	label of HP:0010296 (Ankyloglossia)  ; abnormality of head or neck	Ankyloglossia	OFFICIAL	Ankyloglossie
HP:0010297	en	fr	rdfs:label	label of HP:0010297 (Bifid tongue)  ; abnormality of head or neck	Bifid tongue	OFFICIAL	Langue bifide
HP:0010298	en	fr	rdfs:label	label of HP:0010298 (Smooth tongue)  ; abnormality of head or neck	Smooth tongue	OFFICIAL	Langue lisse
HP:0010299	en	fr	rdfs:label	label of HP:0010299 (Abnormality of dentin)  ; abnormality of head or neck	Abnormal dentin morphology	CANDIDATE	Anomalie de la dentine
HP:0010300	en	fr	rdfs:label	label of HP:0010300 (Abnormally low-pitched voice)  ; abnormality of the voice	Abnormally low-pitched voice	OFFICIAL	Voie anormalement haut-perchée
HP:0010301	en	fr	rdfs:label	label of HP:0010301 (Spinal dysraphism)  ; abnormality of the nervous system	Spinal dysraphism	OFFICIAL	Dysraphisme spinal
HP:0010302	en	fr	rdfs:label	label of HP:0010302 (Spinal cord tumor)  ; abnormality of the nervous system ; neoplasm	Spinal cord tumor	OFFICIAL	tumeur de la moelle spinale
HP:0010303	en	fr	rdfs:label	label of HP:0010303 (Abnormal spinal meningeal morphology)  ; abnormality of the nervous system	Abnormal spinal meningeal morphology	OFFICIAL	Anomalie morphologique des méninges spinales
HP:0010304	en	fr	rdfs:label	label of HP:0010304 (Spinal meningeal diverticulum)  ; abnormality of the nervous system	Spinal meningeal diverticulum	OFFICIAL	diverticule méningé spinal
HP:0010305	en	fr	rdfs:label	label of HP:0010305 (Absence of the sacrum)  ; abnormality of the skeletal system	Absence of the sacrum	OFFICIAL	Absence de sacrum
HP:0010306	en	fr	rdfs:label	label of HP:0010306 (Short thorax)  ; abnormality of the skeletal system	Short thorax	OFFICIAL	Thorax court
HP:0010307	en	fr	rdfs:label	label of HP:0010307 (Stridor)  ; abnormality of the respiratory system	Stridor	OFFICIAL	stridor
HP:0010308	en	fr	rdfs:label	label of HP:0010308 (Asternia)  ; abnormality of the skeletal system	Asternia	OFFICIAL	Asternie
HP:0010309	en	fr	rdfs:label	label of HP:0010309 (Bifid sternum)  ; abnormality of the skeletal system	Bifid sternum	OFFICIAL	Sternum bifide
HP:0010310	en	fr	rdfs:label	label of HP:0010310 (Chylothorax)  ; abnormality of metabolism/homeostasis ; abnormality of the respiratory system	Chylothorax	OFFICIAL	chylothorax
HP:0010311	en	fr	rdfs:label	label of HP:0010311 (Aplasia/Hypoplasia of the breasts)  ; abnormality of the breast	Aplasia/Hypoplasia of the breasts	OFFICIAL	Aplasie/hypoplasie mammaire
HP:0010312	en	fr	rdfs:label	label of HP:0010312 (Asymmetry of the breasts)  ; abnormality of the breast	Asymmetry of the breasts	OFFICIAL	Asymétrie mammaire
HP:0010313	en	fr	rdfs:label	label of HP:0010313 (Breast hypertrophy)  ; abnormality of the breast	Breast hypertrophy	OFFICIAL	Hypertrophie mammaire
HP:0010314	en	fr	rdfs:label	label of HP:0010314 (Premature thelarche)  ; abnormality of the endocrine system	Premature thelarche	OFFICIAL	Thélarche prématurée
HP:0010315	en	fr	rdfs:label	label of HP:0010315 (Aplasia/Hypoplasia of the diaphragm)  ; abnormality of the musculature	Aplasia/Hypoplasia of the diaphragm	OFFICIAL	Aplasie/hypoplasie du diaphragme
HP:0010316	en	fr	rdfs:label	label of HP:0010316 (Ebstein anomaly of the tricuspid valve)  ; abnormality of the cardiovascular system	Ebstein anomaly of the tricuspid valve	OFFICIAL	Anomalie d'Ebstein de la valve tricuspide
HP:0010317	en	fr	rdfs:label	label of HP:0010317 (Scapular aplasia)  ; abnormality of the skeletal system	Scapular aplasia	OFFICIAL	Hypoplasie scapulaire
HP:0010318	en	fr	rdfs:label	label of HP:0010318 (Aplasia/Hypoplasia of the abdominal wall musculature)  ; abnormality of the musculature ; abnormality of the digestive system	Aplasia/Hypoplasia of the abdominal wall musculature	OFFICIAL	Aplasie/hypoplasie de la musculature de la paroi abdominale
HP:0010319	en	fr	rdfs:label	label of HP:0010319 (Abnormality of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormal second toe morphology	CANDIDATE	Anomalie du deuxième orteil
HP:0010320	en	fr	rdfs:label	label of HP:0010320 (Abnormality of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormal third toe morphology	CANDIDATE	Anomalie du troisième orteil
HP:0010321	en	fr	rdfs:label	label of HP:0010321 (Abnormality of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormal fourth toe morphology	CANDIDATE	Anomalie du quatrième orteil
HP:0010322	en	fr	rdfs:label	label of HP:0010322 (Abnormality of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormal fifth toe morphology	CANDIDATE	Anomalie du cinquième orteil
HP:0010323	en	fr	rdfs:label	label of HP:0010323 (Abnormality of the epiphyses of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the epiphyses of the 2nd toe	OFFICIAL	Anomalie des épiphyses du deuxième orteil
HP:0010324	en	fr	rdfs:label	label of HP:0010324 (Abnormality of phalanx of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormal morphology of phalanx of the 2nd toe	CANDIDATE	anomalie des phalanges du deuxième orteil
HP:0010325	en	fr	rdfs:label	label of HP:0010325 (Aplasia/Hypoplasia of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Aplasia/Hypoplasia of the 2nd toe	OFFICIAL	Aplasie/hypoplasie du deuxième orteil
HP:0010326	en	fr	rdfs:label	label of HP:0010326 (Deviation of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Deviation of the 2nd toe	OFFICIAL	Déviation/déplacement du 2nd orteil
HP:0010327	en	fr	rdfs:label	label of HP:0010327 (Flexion contracture of the 2nd toe)  ; abnormality of limbs ; abnormality of the musculature ; abnormality of the skeletal system ; abnormality of connective tissue	Flexion contracture of the 2nd toe	OFFICIAL	Contractures articulaires du deuxième orteil
HP:0010328	en	fr	rdfs:label	label of HP:0010328 (Polydactyly affecting the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Polydactyly affecting the 2nd toe	OFFICIAL	Polydactylie affectant le 2nd orteil
HP:0010329	en	fr	rdfs:label	label of HP:0010329 (Abnormality of the epiphyses of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the epiphyses of the 3rd toe	OFFICIAL	anomalie des épiphyses du troisième orteil
HP:0010330	en	fr	rdfs:label	label of HP:0010330 (Abnormality of the phalanges of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the phalanges of the 3rd toe	OFFICIAL	Anomalie des phalanges du troisième orteil
HP:0010331	en	fr	rdfs:label	label of HP:0010331 (Aplasia/Hypoplasia of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Aplasia/Hypoplasia of the 3rd toe	OFFICIAL	aplasie/hypoplasie du troisième orteil
HP:0010332	en	fr	rdfs:label	label of HP:0010332 (Deviation of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Deviation of the 3rd toe	OFFICIAL	Déviation/déplacement du 3ième orteil
HP:0010333	en	fr	rdfs:label	label of HP:0010333 (Flexion contracture of 3rd toe)  ; abnormality of limbs ; abnormality of the musculature ; abnormality of the skeletal system ; abnormality of connective tissue	Flexion contracture of 3rd toe	OFFICIAL	Contractures articulaires du troisième orteil
HP:0010334	en	fr	rdfs:label	label of HP:0010334 (Polydactyly affecting the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Polydactyly affecting the 3rd toe	OFFICIAL	Polydactylie affectant le 3ième orteil
HP:0010335	en	fr	rdfs:label	label of HP:0010335 (Abnormality of the epiphyses of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the epiphyses of the 4th toe	OFFICIAL	Anomalie des épiphyses du quatrième orteil
HP:0010336	en	fr	rdfs:label	label of HP:0010336 (Abnormality of the phalanges of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the phalanges of the 4th toe	OFFICIAL	anomalie des phalanges du quatrième orteil
HP:0010337	en	fr	rdfs:label	label of HP:0010337 (Aplasia/Hypoplasia of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Aplasia/Hypoplasia of the 4th toe	OFFICIAL	Aplasie/hypoplasie du quatrième orteil
HP:0010338	en	fr	rdfs:label	label of HP:0010338 (Deviation of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Deviation of the 4th toe	OFFICIAL	Déviation/déplacement du 4ième orteil
HP:0010339	en	fr	rdfs:label	label of HP:0010339 (Flexion contracture of the 4th toe)  ; abnormality of limbs ; abnormality of the musculature ; abnormality of the skeletal system ; abnormality of connective tissue	Flexion contracture of the 4th toe	OFFICIAL	Contractures articulaires du quatrième orteil
HP:0010340	en	fr	rdfs:label	label of HP:0010340 (Polydactyly affecting the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Polydactyly affecting the 4th toe	OFFICIAL	Polydactylie affectant le 4ième orteil
HP:0010341	en	fr	rdfs:label	label of HP:0010341 (Abnormality of the epiphyses of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the epiphyses of the 5th toe	OFFICIAL	Anomalie des épiphyses du cinquième orteil
HP:0010342	en	fr	rdfs:label	label of HP:0010342 (Abnormality of the phalanges of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the phalanges of the 5th toe	OFFICIAL	Anomalie des phalanges du cinquième orteil
HP:0010343	en	fr	rdfs:label	label of HP:0010343 (Aplasia/Hypoplasia of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Aplasia/Hypoplasia of the 5th toe	OFFICIAL	aplasie/hypoplasie du 5ième orteil
HP:0010344	en	fr	rdfs:label	label of HP:0010344 (Deviation of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Deviation of the 5th toe	OFFICIAL	déviation/déplacement du 5ième orteil
HP:0010345	en	fr	rdfs:label	label of HP:0010345 (Flexion contracture of the 5th toe)  ; abnormality of limbs ; abnormality of the musculature ; abnormality of the skeletal system ; abnormality of connective tissue	Flexion contracture of the 5th toe	OFFICIAL	Contractures articulaires du cinquième orteil
HP:0010347	en	fr	rdfs:label	label of HP:0010347 (Aplasia/Hypoplasia of the phalanges of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Aplasia/Hypoplasia of the phalanges of the 2nd toe	OFFICIAL	Aplasie/hypoplasie des phalanges du deuxième orteil
HP:0010348	en	fr	rdfs:label	label of HP:0010348 (Broad phalanges of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Broad phalanges of the 2nd toe	OFFICIAL	phalanges du 2nd orteil larges
HP:0010349	en	fr	rdfs:label	label of HP:0010349 (Bullet-shaped 2nd toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Bullet-shaped 2nd toe phalanx	OFFICIAL	phalange du deuxième orteil en forme de balle de fusil
HP:0010350	en	fr	rdfs:label	label of HP:0010350 (Curved 2nd toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Curved 2nd toe phalanx	OFFICIAL	Courbure des phalanges du 2nd orteil
HP:0010351	en	fr	rdfs:label	label of HP:0010351 (Osteolytic defects of the phalanges of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Osteolytic defects of the phalanges of the 2nd toe	OFFICIAL	anomalies ostéolytiques des phalanges du 2nd orteil
HP:0010352	en	fr	rdfs:label	label of HP:0010352 (Patchy sclerosis of 2nd toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Patchy sclerosis of 2nd toe phalanx	OFFICIAL	Sclérose irrégulière des phalanges du 2nd orteil
HP:0010353	en	fr	rdfs:label	label of HP:0010353 (Symphalangism affecting the phalanges of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Second toe symphalangism	CANDIDATE	Symphalangisme affectant les phalanges du deuxième orteil
HP:0010354	en	fr	rdfs:label	label of HP:0010354 (Triangular shaped phalanges of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Triangular shaped phalanges of the 2nd toe	OFFICIAL	phalanges du 2nd orteil de forme triangulaire
HP:0010355	en	fr	rdfs:label	label of HP:0010355 (Duplication of the phalanges of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Duplication of the phalanges of the 2nd toe	OFFICIAL	Duplication partielle/complète des phalanges du 2nd orteil
HP:0010356	en	fr	rdfs:label	label of HP:0010356 (Abnormality of the distal phalanx of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the distal phalanx of the 2nd toe	OFFICIAL	Anomalie de la troisième phalange du deuxième orteil
HP:0010357	en	fr	rdfs:label	label of HP:0010357 (Abnormality of the middle phalanx of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the middle phalanx of the 2nd toe	OFFICIAL	Anomalie de la deuxième phalange du second orteil
HP:0010358	en	fr	rdfs:label	label of HP:0010358 (Abnormality of the proximal phalanx of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormal morphology of the proximal phalanx of the 2nd toe	CANDIDATE	Anomalie de la première phalange du deuxième orteil
HP:0010359	en	fr	rdfs:label	label of HP:0010359 (Aplasia/Hypoplasia of the phalanges of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Aplasia/Hypoplasia of the phalanges of the 3rd toe	OFFICIAL	Aplasie/hypoplasie des phalanges du troisième orteil
HP:0010360	en	fr	rdfs:label	label of HP:0010360 (Broad phalanges of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Broad phalanges of the 3rd toe	OFFICIAL	Phalanges du 3ième orteil larges
HP:0010361	en	fr	rdfs:label	label of HP:0010361 (Bullet-shaped 3rd toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Bullet-shaped 3rd toe phalanx	OFFICIAL	Phalange du troisième orteil en forme de balle de fusil
HP:0010362	en	fr	rdfs:label	label of HP:0010362 (Curved 3rd toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Curved 3rd toe phalanx	OFFICIAL	courbure des phalanges du 3ième orteil
HP:0010363	en	fr	rdfs:label	label of HP:0010363 (Osteolytic defects of the phalanges of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Osteolytic defects of the phalanges of the 3rd toe	OFFICIAL	anomalies ostéolytiques des phalanges du 3ième orteil
HP:0010364	en	fr	rdfs:label	label of HP:0010364 (Patchy sclerosis of 3rd toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Patchy sclerosis of 3rd toe phalanx	OFFICIAL	Sclérose irrégulière des phalanges du 3ème orteil
HP:0010365	en	fr	rdfs:label	label of HP:0010365 (Symphalangism affecting the phalanges of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Symphalangism affecting the phalanges of the 3rd toe	OFFICIAL	Symphalangisme affectant les phalanges du troisième orteil
HP:0010366	en	fr	rdfs:label	label of HP:0010366 (Triangular shaped phalanges of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Triangular shaped phalanges of the 3rd toe	OFFICIAL	Phalanges du 3ième orteil de forme triangulaire
HP:0010367	en	fr	rdfs:label	label of HP:0010367 (Duplication of phalanx of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Duplication of phalanx of the 3rd toe	OFFICIAL	Duplication partielle/complète des phalanges du 3ième orteil
HP:0010368	en	fr	rdfs:label	label of HP:0010368 (Abnormality of the distal phalanx of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the distal phalanx of the 3rd toe	OFFICIAL	Anomalie de la troisième phalange du troisième orteil
HP:0010369	en	fr	rdfs:label	label of HP:0010369 (Abnormality of the middle phalanx of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the middle phalanx of the 3rd toe	OFFICIAL	Anomalie de la deuxième phalange du troisième orteil
HP:0010370	en	fr	rdfs:label	label of HP:0010370 (Abnormality of the proximal phalanx of the 3rd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormal morphology of the proximal phalanx of the 3rd toe	CANDIDATE	Anomalie de la première phalange du troisième orteil
HP:0010371	en	fr	rdfs:label	label of HP:0010371 (Aplasia/Hypoplasia of the phalanges of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Aplasia/Hypoplasia of the phalanges of the 4th toe	OFFICIAL	aplasie/hypoplasie des phalanges du quatrième orteil
HP:0010372	en	fr	rdfs:label	label of HP:0010372 (Broad phalanges of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Broad phalanges of the 4th toe	OFFICIAL	phalanges du 4ième orteil larges
HP:0010373	en	fr	rdfs:label	label of HP:0010373 (Bullet-shaped 4th toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Bullet-shaped 4th toe phalanx	OFFICIAL	Phalange du quatrième orteil en forme de balle de fusil
HP:0010374	en	fr	rdfs:label	label of HP:0010374 (Curved 4th toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Curved 4th toe phalanx	OFFICIAL	Courbure des phalanges du 4ième orteil
HP:0010375	en	fr	rdfs:label	label of HP:0010375 (Osteolytic defects of the phalanges of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Osteolytic defects of the phalanges of the 4th toe	OFFICIAL	anomalies ostéolytiques des phalanges du 4ième orteil
HP:0010376	en	fr	rdfs:label	label of HP:0010376 (Patchy sclerosis of 4th toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Patchy sclerosis of 4th toe phalanx	OFFICIAL	sclérose irrégulière des phalanges du 4ème orteil
HP:0010377	en	fr	rdfs:label	label of HP:0010377 (Symphalangism affecting the phalanges of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Symphalangism affecting the phalanges of the 4th toe	OFFICIAL	Symphalangisme affectant les phalanges du quatrième orteil
HP:0010378	en	fr	rdfs:label	label of HP:0010378 (Triangular shaped phalanges of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Triangular shaped phalanges of the 4th toe	OFFICIAL	phalanges du 4ième orteil de forme triangulaire
HP:0010379	en	fr	rdfs:label	label of HP:0010379 (Duplication of phalanx of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Duplication of phalanx of the 4th toe	OFFICIAL	Duplication partielle/complète des phalanges du 4ième orteil
HP:0010380	en	fr	rdfs:label	label of HP:0010380 (Abnormality of the distal phalanx of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the distal phalanx of the 4th toe	OFFICIAL	anomalie de la troisième phalange du quatrième orteil
HP:0010381	en	fr	rdfs:label	label of HP:0010381 (Abnormality of the middle phalanx of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the middle phalanx of the 4th toe	OFFICIAL	Anomalie de la deuxième phalange du quatrième orteil
HP:0010382	en	fr	rdfs:label	label of HP:0010382 (Abnormality of the proximal phalanx of the 4th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormal morphology of the proximal phalanx of the 4th toe	CANDIDATE	Anomalie de la première phalange du quatrième orteil
HP:0010383	en	fr	rdfs:label	label of HP:0010383 (Aplasia/Hypoplasia of the phalanges of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Aplasia/Hypoplasia of the phalanges of the 5th toe	OFFICIAL	aplasie/hypoplasie des phalanges du cinquième orteil
HP:0010384	en	fr	rdfs:label	label of HP:0010384 (Broad phalanges of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Broad phalanges of the 5th toe	OFFICIAL	Phalanges du 5ième orteil larges
HP:0010385	en	fr	rdfs:label	label of HP:0010385 (Bullet-shaped 5th toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Bullet-shaped 5th toe phalanx	OFFICIAL	phalange du cinquième orteil en forme de balle de fusil
HP:0010386	en	fr	rdfs:label	label of HP:0010386 (Curved 5th toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Curved 5th toe phalanx	OFFICIAL	Courbure des phalanges du 5ième orteil
HP:0010387	en	fr	rdfs:label	label of HP:0010387 (Osteolytic defects of the phalanges of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Osteolytic defects of the phalanges of the 5th toe	OFFICIAL	Anomalies ostéolytiques des phalanges du 5ième orteil
HP:0010388	en	fr	rdfs:label	label of HP:0010388 (Patchy sclerosis of 5th toe phalanx)  ; abnormality of limbs ; abnormality of the skeletal system	Patchy sclerosis of 5th toe phalanx	OFFICIAL	Sclérose irrégulière des phalanges du 5ème orteil
HP:0010389	en	fr	rdfs:label	label of HP:0010389 (Symphalangism affecting the phalanges of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Symphalangism affecting the phalanges of the 5th toe	OFFICIAL	Symphalangisme affectant les phalanges du cinquième orteil
HP:0010390	en	fr	rdfs:label	label of HP:0010390 (Triangular shaped phalanges of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Triangular shaped phalanges of the 5th toe	OFFICIAL	Phalanges du 5ième orteil de forme triangulaire
HP:0010391	en	fr	rdfs:label	label of HP:0010391 (Duplication of the phalanges of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Duplication of the phalanges of the 5th toe	OFFICIAL	duplication partielle/complète des phalanges du 5ième orteil
HP:0010392	en	fr	rdfs:label	label of HP:0010392 (Abnormality of the distal phalanx of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the distal phalanx of the 5th toe	OFFICIAL	Anomalie de la troisième phalange du 5ième orteil
HP:0010393	en	fr	rdfs:label	label of HP:0010393 (Abnormality of the middle phalanx of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormality of the middle phalanx of the 5th toe	OFFICIAL	Anomalie de la deuxième phalange du cinquième orteil
HP:0010394	en	fr	rdfs:label	label of HP:0010394 (Abnormality of the proximal phalanx of the 5th toe)  ; abnormality of limbs ; abnormality of the skeletal system	Abnormal morphology of the proximal phalanx of the 5th toe	CANDIDATE	Anomalie de la première phalange du cinquième orteil
HP:0010395	en	fr	rdfs:label	label of HP:0010395 (Aplasia/hypoplasia of the proximal phalanx of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Aplasia/hypoplasia of the proximal phalanx of the 2nd toe	OFFICIAL	Aplasie/hypoplasie de la première phalange du deuxième orteil
HP:0010396	en	fr	rdfs:label	label of HP:0010396 (Broad proximal phalanx of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Broad proximal phalanx of the 2nd toe	OFFICIAL	phalange proximale du 2nd orteil large
HP:0010397	en	fr	rdfs:label	label of HP:0010397 (Bullet-shaped proximal phalanx of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Bullet-shaped proximal phalanx of the 2nd toe	OFFICIAL	Phalange proximale du second orteil en forme de balle de fusil
HP:0010398	en	fr	rdfs:label	label of HP:0010398 (Curved proximal phalanx of the 2nd toe)  ; abnormality of limbs ; abnormality of the skeletal system	Curved proximal phalanx of the 2nd toe	OFFICIAL	courbure de la phalange proximale du 2nd orteil
