source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status
en	Increased size of the head of sperm.	HP:0025437	IAO:0000115	zh		NOT_TRANSLATED
en	Inflammation (due to infection or irritation) of the pharynx.	HP:0025439	IAO:0000115	zh		NOT_TRANSLATED
en	Warm reactive autoantibodies are RBC-directed immune responses that are maximally reactive at 37 degrees C.	HP:0025440	IAO:0000115	zh		NOT_TRANSLATED
en	Ectopic deposition of calcium salts in the Achilles tendon.	HP:0025441	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of the function of the cardiac atria.	HP:0025443	IAO:0000115	zh		NOT_TRANSLATED
en	A decrease in the volume (size) of the amygdyla.	HP:0025444	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural anomaly of the papillary muscles of the left ventricle.	HP:0025445	IAO:0000115	zh		NOT_TRANSLATED
en	A congenital malformation in which one or both of the papillary muscles (posteromedial or anterolateral) insert directly (that is, without interpositioned chordae tendineae) into the anterior mitral leaflet.	HP:0025446	IAO:0000115	zh		NOT_TRANSLATED
en	Abnormal location of the insertion of a papillary muscle into the left ventricular wall.	HP:0025447	IAO:0000115	zh		NOT_TRANSLATED
en	Abnormally anterior location of the papillary muscles of the left ventricle.	HP:0025448	IAO:0000115	zh		NOT_TRANSLATED
en	Abnormal location of the insertion of the anterolateral papillary muscle near to the apex of the left ventricle. This feature may be appreciated by noting that this muscle is usually not seen in the apical level of the parasternal short-axis echocardiographic view,	HP:0025449	IAO:0000115	zh		NOT_TRANSLATED
en	Testicular adrenal rest tumor (TART) is a abenign tumor of the testis. TART generally occurs multiply and bilaterally within the rete testis. Histologically, TART resemble adrenocortical tissue, which led to the name. The tumous are not encapsulated and consist of sheets or confluent cords of large polygonal cells with abundant eosinophilic cytoplasm.	HP:0025451	IAO:0000115	zh		NOT_TRANSLATED
en	A deep skin ulcer with a well defined border, which is usually violet or blue. The ulcer edge is often undermined (worn and damaged) and the surrounding skin is erythematous and indurated. The ulcer often starts as a small papule or collection of papules, which break down to form small ulcers with a so called cat's paw appearance. These coalesce and the central area then undergoes necrosis to form a single ulcer.	HP:0025452	IAO:0000115	zh		NOT_TRANSLATED
en	Occurence of adrenarche at a later than normal age. Adrenarche normally occurs between six and eight years of age with increased adrenal androgen secretion; its exact biologic role is not well understood. It is accompanied by changes in pilosebaceous units, a transient growth spurt and the appearance of axillary and pubic hair in some children, but no sexual development.	HP:0025453	IAO:0000115	zh		NOT_TRANSLATED
en	Any deviation from the normal range of concentration of a metabolite in the cerebrospinal fluid.	HP:0025454	IAO:0000115	zh		NOT_TRANSLATED
en	5-HIAA (5-hydroxyindolacetic acid) concentration in the cerebrospinal fluid (CSF) is below the lower limit of normal.	HP:0025455	IAO:0000115	zh		NOT_TRANSLATED
en	Any deviation from the normal range of a protein concentration in the cerebrospinal fluid.	HP:0025456	IAO:0000115	zh		NOT_TRANSLATED
en	CSF total protein level is below the lower limit of normal.	HP:0025457	IAO:0000115	zh		NOT_TRANSLATED
en	CSF albumin level is below the lower limit of normal.	HP:0025458	IAO:0000115	zh		NOT_TRANSLATED
en	An increase above normal limits of the ratio of the cerebrospinal fluid (CSF) albumin concentration to serum albumin concentration.	HP:0025459	IAO:0000115	zh		NOT_TRANSLATED
en	An elevated level of myoinositol in the brain identified by magnetic resonance spectroscopy (MRS).	HP:0025460	IAO:0000115	zh		NOT_TRANSLATED
en	Any anomaly of cell structure.	HP:0025461	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of the processes that maintain the redox environment of a cell or compartment within a cell, that is, the balance between reduction and oxidation chemical reactions.	HP:0025463	IAO:0000115	zh		NOT_TRANSLATED
en	An accumulation of free radical groups in the body inadequately neutralized by antioxidants, which creates a potentially unstable and damaging cellular environment linked to tissue damage.	HP:0025464	IAO:0000115	zh		NOT_TRANSLATED
en	A deviation from the normal concentration of beta globulin. The beta globulins are a group of globular (globe-shaped) proteins in blood.	HP:0025465	IAO:0000115	zh		NOT_TRANSLATED
en	Increased level of beta 2-microglobulins in the urine.	HP:0025466	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal loss of anagen (growth phase) hairs.	HP:0025469	IAO:0000115	zh		NOT_TRANSLATED
en	A type of hair loss characterized by an abnormal increase in dormant, telogen stage hair follicles.	HP:0025470	IAO:0000115	zh		NOT_TRANSLATED
en	A hamartomatous proliferation containing malformed hair follicles in various stages of development. Panfolliculomas are well-circumscribed lesions demonstrating all stages of follicular differentiation.	HP:0025471	IAO:0000115	zh		NOT_TRANSLATED
en	A history of repeated fungal infections located on the sole of the foot, usually manifested by scaling, maceration, and itching.	HP:0025472	IAO:0000115	zh		NOT_TRANSLATED
en	A papule (circumscribed, solid elevation of skin with no visible fluid, varying in size from a pinhead to less than 10mm in diameter at the widest point) that exhibits increased pigmentation (is darker) compared to the surrounding skin.	HP:0025473	IAO:0000115	zh		NOT_TRANSLATED
en	A plaque (a solid, raised, plateau-like (flat-topped) lesion greater than 1 cm in diameter) with a red or reddish color often associated with inflammation or irritation.	HP:0025474	IAO:0000115	zh		NOT_TRANSLATED
en	A macule (flat, distinct, discolored area of skin less than 1 cm wide that does not involve any change in the thickness or texture of the skin) with a red or reddish color often associated with inflammation or irritation.	HP:0025475	IAO:0000115	zh		NOT_TRANSLATED
en	Multiple foci of adipocytes within the testicular interstitium, usually presenting as multiple bilateral ill-defined hyperechoic intratesticular lesions of different sizes but generally with maximum diameter of 4 mm.	HP:0025476	IAO:0000115	zh		NOT_TRANSLATED
en	Calcified deposits in soft tissue structures outside a joint.	HP:0025477	IAO:0000115	zh		NOT_TRANSLATED
en	Atrial standstill or silent atrium is a rare condition presenting with the absence of electrical and mechanical activity in the atria. It presents with the absence of P waves, bradycardia, and wide QRS complex in the electrocardiogram.	HP:0025478	IAO:0000115	zh		NOT_TRANSLATED
en	Neglecting one's own needs and well-being.	HP:0025479	IAO:0000115	zh		NOT_TRANSLATED
en	A type of spinal dysraphism presenting as a subcutaneous fatty mass, that is, a spinal defect associated with lipomatous tissue, and covered by skin. The most usual location for lipomyelomeningocele is at the gluteal cleft.	HP:0025480	IAO:0000115	zh		NOT_TRANSLATED
en	Absence of one half of the vertebral body in the cervical spine.	HP:0025481	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal result of the perchlorate discharge test. In this test, first radioactive iodine is administered, sufficient time is allowed to pass so that the radioactive iodine is captured by the thyroid,and then, perchlorate is administered orally. The perchlorate displaces non-organified iodide from the thyroid. The perchlorate discharge test is considered positive (abnormal) if there is an abnormally rapid loss of radioactive iodine from the thyroid.	HP:0025482	IAO:0000115	zh		NOT_TRANSLATED
en	A deviation from the normal concentration of thyroglobulin, a protein produced in the thyroid gland that acts as a precursor to thyrroid hormones.	HP:0025483	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal elevation of the concentration of thyroglobulin, a protein produced in the thyroid gland that acts as a precursor to thyrroid hormones.	HP:0025484	IAO:0000115	zh		NOT_TRANSLATED
en	Vaginal adenosis is defined by the presence of metaplastic cervical or endometrial epithelium within the vaginal wall, thought to be derived from persistent MÃ¼llerian (synonymous with paramesonephric) epithelium islets in postembryonic life.	HP:0025485	IAO:0000115	zh		NOT_TRANSLATED
en	The outer labia are sealed together.	HP:0025486	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural anomaly of the bladder.	HP:0025487	IAO:0000115	zh		NOT_TRANSLATED
en	A urodynamic anomaly characterized by bladder outlet obstruction from detrusor muscle contraction with concomitant involuntary urethral sphincter activation.	HP:0025488	IAO:0000115	zh		NOT_TRANSLATED
en	A congenital anomaly characterized by the presence of two bladders.	HP:0025489	IAO:0000115	zh		NOT_TRANSLATED
en	A congenital variant of a coronary artery in which a portion of an epicardial coronary artery (most frequently the middle segment of the left anterior descending artery) takes an intramuscular course.	HP:0025490	IAO:0000115	zh		NOT_TRANSLATED
en	Narrowing of a vein due to intimal hyperplasia and fibrosis.	HP:0025491	IAO:0000115	zh		NOT_TRANSLATED
en	A small pupil (typically diameter less than 2 mm) that dilates poorly or not at all in response to topically administered mydriatic drugs.	HP:0025492	IAO:0000115	zh		NOT_TRANSLATED
en	Redness of the skin of the palm of the hand and the sole of the foot caused by hyperemia of the capillaries in the lower layers of the skin.	HP:0025493	IAO:0000115	zh		NOT_TRANSLATED
en	Regular circumferential periaortic fibrosis involving the whole aorta and leading to a coated aorta appearance on computed tomography scans	HP:0025494	IAO:0000115	zh		NOT_TRANSLATED
en	Significant luminal narrowing of a long segment of the descending aorta.	HP:0025495	IAO:0000115	zh		NOT_TRANSLATED
en	Any anomaly of the function of a coronary artery.	HP:0025496	IAO:0000115	zh		NOT_TRANSLATED
en	A brief and sudden narrowing of a coronary artery.	HP:0025497	IAO:0000115	zh		NOT_TRANSLATED
en	Absence of ceruloplasmin in the blood.	HP:0025498	IAO:0000115	zh		NOT_TRANSLATED
en	Obesity with a body mass index of 30 to 34.9 kg per square meter.	HP:0025499	IAO:0000115	zh		NOT_TRANSLATED
en	Obesity with a body mass index of 35 to 39.9 kg per square meter.	HP:0025500	IAO:0000115	zh		NOT_TRANSLATED
en	Obesity with a body mass index of 40 kg per square meter or higher.	HP:0025501	IAO:0000115	zh		NOT_TRANSLATED
en	Increased body weight with a body mass index of 25-29.9 kg per square meter.	HP:0025502	IAO:0000115	zh		NOT_TRANSLATED
en	Origin of the right coronary artery (RCA) from the left sinus of Valsalva or of the left main (LM) or left anterior descending (LAD) coronary artery from the right sinus of Valsalva.	HP:0025503	IAO:0000115	zh		NOT_TRANSLATED
en	The circumflex coronary artery originates from the right aortic sinus of Valsalva.	HP:0025505	IAO:0000115	zh		NOT_TRANSLATED
en	Origin of the right coronary artery (RCA) from the left sinus of Valsalva or of the left main (LM) or left anterior descending (LAD) coronary artery from the right sinus of Valsalva, with the additional feature that the artery passes between the two great arteries. This carries a risk of the artery being compressed by these two vessels,	HP:0025506	IAO:0000115	zh		NOT_TRANSLATED
en	A papule with yellow color.	HP:0025507	IAO:0000115	zh		NOT_TRANSLATED
en	Violaceous papules overlying the dorsal and lateral aspects of the metacarpophalangeal and proximal interphalangeal joints.	HP:0025508	IAO:0000115	zh		NOT_TRANSLATED
en	Flesh-colored or yellowish papules, 2 mm or larger, that are responses to internal mechanical pressure and weakness in the connective tissue in the dermis, appear commonly over the medial aspect of the heel, but in some cases on the wrists. They are thought to represent herniations of adipose tissue through the plantar fascia retinaculum.	HP:0025509	IAO:0000115	zh		NOT_TRANSLATED
en	A tan, regularly bordered patch with darker macules within the lesion.	HP:0025510	IAO:0000115	zh		NOT_TRANSLATED
en	A solitary yellow-orange slightly raised plaque typically on scalp or face. The plaque typically thickens and becomes more verrucous or pebbly during childhood.	HP:0025511	IAO:0000115	zh		NOT_TRANSLATED
en	A papule with the same color as the surrounding skin.	HP:0025512	IAO:0000115	zh		NOT_TRANSLATED
en	Breakage of the sclera.	HP:0025513	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of the optic nerve in which the optic nerve is large and funneled and displays a conical excavation of the optic disc. The optic disc appears dysplastic.	HP:0025514	IAO:0000115	zh		NOT_TRANSLATED
en	Later than normal development of the breasts.	HP:0025515	IAO:0000115	zh		NOT_TRANSLATED
en	A congenital malformation with abnormal connection between one of the coronary arteries and the pulmonary artery.	HP:0025516	IAO:0000115	zh		NOT_TRANSLATED
en	Underdevelopment of the hippocampus.	HP:0025517	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormality of gaze that can be observed following an acute supranuclear cerebral lesion (e.g., stroke) that is characterized by an acute inability to direct gaze contralateral to the side of the lesion and is accompanied by a tendency for tonic deviation of the eyes toward the side of the lesion.	HP:0025518	IAO:0000115	zh		NOT_TRANSLATED
en	Multiple biliary hamartomas are a rare clinicopathologic entity, consisting of small (less than 1.5cm), usually multiple and nodular cystic lesions in the liver.	HP:0025519	IAO:0000115	zh		NOT_TRANSLATED
en	Deposition of calcium in the skin.	HP:0025520	IAO:0000115	zh		NOT_TRANSLATED
en	The percentage of fat as a part of total body weight above the norm, usually defined as 32% for females and 25% for males.	HP:0025521	IAO:0000115	zh		NOT_TRANSLATED
en	Abnormal increased in length of the chordae tendinae of the mitral valve.	HP:0025522	IAO:0000115	zh		NOT_TRANSLATED
en	A structural anomaly of the chordae tendinae of the mitral valve, whose main function is to transmit the contraction and relaxation of the papillary muscles during the cardiac cycle, thus ensuring the closing of the leaflets of the mitral valve.	HP:0025523	IAO:0000115	zh		NOT_TRANSLATED
en	Loss of the outer layer of the epidermis in large, scale-like flakes localized to the palm of the hand and the sole of the foot.	HP:0025524	IAO:0000115	zh		NOT_TRANSLATED
en	Loss of the outer layer of the epidermis in large, scale-like flakes localized to one or more fingertips.	HP:0025525	IAO:0000115	zh		NOT_TRANSLATED
en	A skin lesions that resembles the lesions observed in psoriasis, viz., an erythematous plaque covered by fine silvery scales. Psoriasiform lesions can be observed in psoriasis as well as in other conditions including allergic contact dermatitis, seborrhoeic dermatitis, Atopic dermatitis, pityriasis rubra, and lichen simplex chronicus.	HP:0025526	IAO:0000115	zh		NOT_TRANSLATED
en	A skin lesion with a snake- or serpent-like distribution.	HP:0025527	IAO:0000115	zh		NOT_TRANSLATED
en	A lesion of the skin with a ring-like distribution.	HP:0025528	IAO:0000115	zh		NOT_TRANSLATED
en	A nodule of the skin that exhibits an increased amount of pigmentation.	HP:0025529	IAO:0000115	zh		NOT_TRANSLATED
en	The presence of multiple xanthomas (xanthomata) in the skin distributed in the creases of the palm of the hand. Xanthomas are yellowish, firm, lipid-laden nodules in the skin.	HP:0025530	IAO:0000115	zh		NOT_TRANSLATED
en	The Harlequin phenomenon consists of a sudden change in skin colour, resulting in two different body colours, one on each half of the body.	HP:0025531	IAO:0000115	zh		NOT_TRANSLATED
en	With the pathergy test, a small, sterile needle is inserted into the skin of the forearm. The site of injectionis circuled and observed after one and two days. If a small red bump or pustule at the site of needle insertion occurs, the pathergy test is considered to have a positive (abnormal) result.	HP:0025532	IAO:0000115	zh		NOT_TRANSLATED
en	A congenital lesion of the sclera characterized by unilateral patchy but extensive slate-gray or bluish discoloration of the sclera . The conjunctiva are spared.	HP:0025534	IAO:0000115	zh		NOT_TRANSLATED
en	Erythematous, poikilodermatous macules distributed in a shawl pattern over the shoulders, arms and upper back.	HP:0025535	IAO:0000115	zh		NOT_TRANSLATED
en	Erythematous, poikilodermatous macules distributed in a V-shaped distribution over the anterior neck and chest.	HP:0025536	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal accumulation of fluid beneath the skin on sole of the foot.	HP:0025537	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal accumulation of fluid beneath the skin on the palm of the hand.	HP:0025538	IAO:0000115	zh		NOT_TRANSLATED
en	Any abnormality in the proportion T cells subsets relative to the total number of T cells.	HP:0025540	IAO:0000115	zh		NOT_TRANSLATED
en	A deviation from the normal range of the average amount of hemoglobin per red blood cell (27 to 31 picograms/cell). A reduced mean corpuscular hemoglobin (MCH) may indicate a hypochromic anemia, but the MCH may be normal if both the total hemoglobin and the red blood cell count are reduced.	HP:0025546	IAO:0000115	zh		NOT_TRANSLATED
en	A reduction from the normal range of the average amount of hemoglobin per red blood cell (27 to 31 picograms/cell). A reduced mean corpuscular hemoglobin (MCH) may indicate a hypochromic anemia, but the MCH may be normal if both the total hemoglobin and the red blood cell count are reduced.	HP:0025547	IAO:0000115	zh		NOT_TRANSLATED
en	An elevation over the normal range of the average amount of hemoglobin per red blood cell (27 to 31 picograms/cell).	HP:0025548	IAO:0000115	zh		NOT_TRANSLATED
en	A uniocular condition in which there is fixation of an object by a point other than the fovea. This point adopts the principal visual direction. The degree of the eccentric fixation is defined by its distance from the fovea in degrees.	HP:0025549	IAO:0000115	zh		NOT_TRANSLATED
en	An increase above the normal concentration of ribitol in the blood.	HP:0025550	IAO:0000115	zh		NOT_TRANSLATED
en	Abnormal decussation of the visual pathways, typically identified using visual evoked potentials (VEP) (asymmetrical distribution of the VEP over the posterior scalp).	HP:0025551	IAO:0000115	zh		NOT_TRANSLATED
en	Multiple red/purple spots on the skin that surrounds the eyes that do not blanch (whiten) upon pressure. Purpura is caused by subcutaneous bleeding.	HP:0025552	IAO:0000115	zh		NOT_TRANSLATED
en	Subcutaneous bleeding with a diameter greater than 1 cm (ecchymosis). The bleeding does not extend into the tarsal plate (the comparatively thick, elongated plates of dense connective tissue within the eyelid) due to an anatomic structure called the orbital septum, which limits extravasation of blood beyond the tarsal plate.	HP:0025553	IAO:0000115	zh		NOT_TRANSLATED
en	A type of skin nodule (a lesions that is greater than either 10mm in both width and depth, and most frequently centered in the dermis or subcutaneous fat) with a yellowish coloration (that reflects a high lipid content of the lesion).	HP:0025554	IAO:0000115	zh		NOT_TRANSLATED
en	Telangiectasia (small dilated blood vessels) located near to the fingernails or toenails.	HP:0025555	IAO:0000115	zh		NOT_TRANSLATED
en	Lamellar cataracts with associated linear lens opacities radially extending towards the periphery of the lens.	HP:0025558	IAO:0000115	zh		NOT_TRANSLATED
en	A type of cataract characterised by club-shaped and dot opacities distributed radially in the deep cortex. These lens opacities surround the nucleus in an appearance that is though to resemble a crown.	HP:0025559	IAO:0000115	zh		NOT_TRANSLATED
en	Tiny deposits corresponding to cells floating in the anterior chamber of the eye. This appearance is typically associated with intraocular inflammation leading to breakdown of the blood-aqueous barrier and resulting in an increase in the number of cells and in the aqueous humor. Grading (SUN Working Group) is performed by estimating the number of cells in a 1 mm by 1 mm slit beam field, employing adequate light intensity and magnification on a slit lamp.	HP:0025560	IAO:0000115	zh		NOT_TRANSLATED
en	Anterior chamber cells with 6-15 cells in a 1 mm by 1 mm slit beam field, employing adequate light intensity and magnification on a slit lamp.	HP:0025561	IAO:0000115	zh		NOT_TRANSLATED
en	Anterior chamber cells with 1-5 cells in a 1 mm by 1 mm slit beam field, employing adequate light intensity and magnification on a slit lamp.	HP:0025562	IAO:0000115	zh		NOT_TRANSLATED
en	Anterior chamber cells with less than one cell in a 1 mm by 1 mm slit beam field, employing adequate light intensity and magnification on a slit lamp.	HP:0025563	IAO:0000115	zh		NOT_TRANSLATED
en	Anterior chamber cells with 16-25 cells in a 1 mm by 1 mm slit beam field, employing adequate light intensity and magnification on a slit lamp.	HP:0025564	IAO:0000115	zh		NOT_TRANSLATED
en	Anterior chamber cells with 26-50 cells in a 1 mm by 1 mm slit beam field, employing adequate light intensity and magnification on a slit lamp.	HP:0025565	IAO:0000115	zh		NOT_TRANSLATED
en	Anterior chamber cells with more than 50 cells in a 1 mm by 1 mm slit beam field, employing adequate light intensity and magnification on a slit lamp.	HP:0025566	IAO:0000115	zh		NOT_TRANSLATED
en	An anomaly of the retina with serous detachment of the neurosensory retina secondary to one or more focal lesions of the retinal pigment epithelium (RPE), and associated with blurred vision, usually in one eye only and perceived typically by the patient as a dark spot in the centre of the visual field with associated micropsia and metamorphopsia. Normal vision often recurs spontaneously within a few months.	HP:0025567	IAO:0000115	zh		NOT_TRANSLATED
en	The presence of aneurysmal polypoidal lesions in the choroidal vasculature. The aneurysmal dilatations, also known as polyps, may be found at subfoveal, juxtafoveal, extrafoveal, peripapillary or even peripheral regions. These polypoidal dilatations may be visible as reddish-orange subretinal nodules during ophthalmoscopic examination. The polypoidal lesions are best detected on indocyanine green angiography (ICGA) and might be associated with a branching vascular network (BVN) of neovascularization.	HP:0025569	IAO:0000115	zh		NOT_TRANSLATED
en	Increased tendency of choiroidal blood vessels to allow fluids to leak characterized by multifocal choroidal hyperfluorescence on indocyanine green angiography (ICGA).	HP:0025570	IAO:0000115	zh		NOT_TRANSLATED
en	A type of cataract that shows a spectacular display of multiple colours that glitters with the change of incident light like an illuminated Christmas tree.	HP:0025571	IAO:0000115	zh		NOT_TRANSLATED
en	Punctal stenosis is a condition in which the external opening of the lacrimal canaliculus is narrowed or occluded.	HP:0025572	IAO:0000115	zh		NOT_TRANSLATED
en	A mild form of myopia with up to -3.00 diopters.	HP:0025573	IAO:0000115	zh		NOT_TRANSLATED
en	Bleeding occurring within the macula lutea of the retina.	HP:0025574	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural anomaly of the principal vein draining blood from the upper portion of the body and delivering it to the right ventricle of the heart.	HP:0025575	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural anomaly of the principal vein draining blood from the lower portion of the body.	HP:0025576	IAO:0000115	zh		NOT_TRANSLATED
en	Aortic valve prolapse can be diagnosed when either or both of the right or non-coronary aortic valve cusps (seen in the cross sectional echocardiographic long axis view) show backward bowing towards the left ventricle beyond a line joining the points of attachment of the aortic valve leaflets to the annulus.	HP:0025578	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural abnormality of the left atrium.	HP:0025579	IAO:0000115	zh		NOT_TRANSLATED
en	Any structural abnormality of the right atrium.	HP:0025580	IAO:0000115	zh		NOT_TRANSLATED
en	Bleeding occurring within the fovea.	HP:0025581	IAO:0000115	zh		NOT_TRANSLATED
en	Bleeding between the neurosensory retina and the retinal pigment epithelium (RPE) arising from the choroidal or retinal circulation.	HP:0025582	IAO:0000115	zh		NOT_TRANSLATED
en	Golden, scintillating, particulate reflection noted on fundus examination (typically in the macula and sparing the fovea). The term tapetal is used to describe this 'metallic' sheen appearance as it is thought to be similar to the 'tapetal' reflex seen in the eyes of certain animals.	HP:0025583	IAO:0000115	zh		NOT_TRANSLATED
en	A form of manifest strabismus (heterotropia) in which one eye is deviated downwards when both eyes are open.	HP:0025584	IAO:0000115	zh		NOT_TRANSLATED
en	Tendency for the visual axis of one eye to be higher than that of the other.	HP:0025585	IAO:0000115	zh		NOT_TRANSLATED
en	A type of strabismus characterized by permanent upward deviation of the visual axis of one eye.	HP:0025586	IAO:0000115	zh		NOT_TRANSLATED
en	A type of strabismus in which the visual axis of one eye is higher than that of the other.	HP:0025587	IAO:0000115	zh		NOT_TRANSLATED
en	A type of strabismus in which the visual axis of one eye is lower than that of the other.	HP:0025588	IAO:0000115	zh		NOT_TRANSLATED
en	Cyclodeviation is defined as the rotation of an eyeball along the anteroposterior axis and cyclotropia as a misalignment of cyclodeviation between the two eyes.	HP:0025589	IAO:0000115	zh		NOT_TRANSLATED
en	A functional anomaly of the muscles of the eye.	HP:0025590	IAO:0000115	zh		NOT_TRANSLATED
en	A functional anomaly of the superior oblique muscle, a fusiform muscle that originates in the upper, medial side of the orbit. The superior oblique muscle abducts, depresses and internally rotates the eye, and is the only extraocular muscle innervated by the fourth cranial nerve.	HP:0025591	IAO:0000115	zh		NOT_TRANSLATED
en	Decreased strength of the superior oblique muscle.	HP:0025592	IAO:0000115	zh		NOT_TRANSLATED
en	Mechanical limitation of the range of movement of the superior oblique muscle.	HP:0025593	IAO:0000115	zh		NOT_TRANSLATED
en	An ocular motility abnormality characterized by an overacting superior oblique muscle resulting to vertical incomitance of the eyes in lateral gaze. On examination, this is commonly seen as a downshoot of the adducting eye occuring when gaze is directed into the field of action of the inferior oblique muscle, producing a greater downward excursion of the adducted eye than of the abducted eye.	HP:0025594	IAO:0000115	zh		NOT_TRANSLATED
en	Reduced ocular movement of the superior oblique muscle which improves on testing ductions, typically associated with neurogenic palsy.	HP:0025595	IAO:0000115	zh		NOT_TRANSLATED
en	A functional anomaly of the inferior oblique muscle, an extraocular muscle that has its origin on the maxillary bone just posterior to the inferior medial orbital rim and lateral to the nasolacrimal canal and that is innervated by the inferior branch of the oculomotor nerve.	HP:0025596	IAO:0000115	zh		NOT_TRANSLATED
en	Mechanical limitation of the range of movement of the inferior oblique muscle.	HP:0025597	IAO:0000115	zh		NOT_TRANSLATED
en	Decreased strength of the inferior oblique muscle.	HP:0025598	IAO:0000115	zh		NOT_TRANSLATED
en	A common ocular motility disorder characterized by vertical incomitance of the eyes in lateral gaze. In primary inferior oblique muscle overaction, an upshoot of the adducting eye occurs when gaze is directed into the field of action of the inferior oblique muscle, producing a greater upward excursion of the adducted eye than of the abducted eye.	HP:0025599	IAO:0000115	zh		NOT_TRANSLATED
en	A functional anomaly of the inferior rectus muscle, which is innervated by the inferior division of oculomotor nerve and functions in the depression, adduction, and lateral rotation (extortion) of the eye.	HP:0025600	IAO:0000115	zh		NOT_TRANSLATED
en	Decreased strength of the inferior rectus muscle.	HP:0025601	IAO:0000115	zh		NOT_TRANSLATED
en	Mechanical limitation of the range of movement of the inferior rectus muscle.	HP:0025602	IAO:0000115	zh		NOT_TRANSLATED
en	A functional anomaly of the superior rectus muscle, an extraocular muscle that is innervated by the superior division of the oculomotor nerve, and whose primary function is the elevation of the globe.	HP:0025603	IAO:0000115	zh		NOT_TRANSLATED
en	A schwannoma (benign, usually encapsulated slow growing tumor composed of Schwann cells) located in the orbit.	HP:0025604	IAO:0000115	zh		NOT_TRANSLATED
en	Delayed descent of the upper eyelid on downgaze. Also described by some authors as von Graefe sign.	HP:0025605	IAO:0000115	zh		NOT_TRANSLATED
en	A functional anomaly of the medial rectus muscle, an extraocular muscle that is innervated by the inferior division of the oculomotor nerve and whose sole action is the adduction of the eyeball.	HP:0025606	IAO:0000115	zh		NOT_TRANSLATED
en	An inward turning (inversion) of the margin of the upper eyelid.	HP:0025607	IAO:0000115	zh		NOT_TRANSLATED
en	An outward turning (eversion) or rotation of the eyelid margin (i.e., ectropion) caused by shortening or contraction of the anterior or middle lamellae related to scarring.	HP:0025608	IAO:0000115	zh		NOT_TRANSLATED
en	A type of blepharitis that affects the eyelid skin, base of the eyelashes, and the eyelash follicles.	HP:0025609	IAO:0000115	zh		NOT_TRANSLATED
en	A type of blepharitis that affects the meibomian glands and meibomian gland orifices. This abnormality can be associated with a spectrum of appearances ranging from meibomian seborrhoea (foaming meibomian gland secretions) and meibomianitis (inflamed meibomian glands), to chalazia.	HP:0025610	IAO:0000115	zh		NOT_TRANSLATED
en	A type of epicanthus in which more extensive epicanthal folds with their origins in the eyebrow cover, pass in front of and lateral to the medial canthus (middle corner of the eye).	HP:0025611	IAO:0000115	zh		NOT_TRANSLATED
en	A type of refractive error related abnormal curvatures on the anterior or posterior surface of the cornea.	HP:0025612	IAO:0000115	zh		NOT_TRANSLATED
en	Seizures presenting with an emotion or the appearance of having an emotion as an early prominent feature, such as fear, spontaneous joy or euphoria, laughing (gelastic), or crying, (dacrystic). These emotional seizures may occur with or without objective clinical signs of a seizure evident to the observer.	HP:0025613	IAO:0000115	zh		NOT_TRANSLATED
en	An abscess not caused by infection with pyogenic bacteria. Operationally, a sterile abscess is inferred if investigations of an abscess fail to reveal evidence of pathogenic organisms.	HP:0025616	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal number of plasma cells in the blood circulation. Plasma cells are the the effector cells dedicated to the production of a high amount of antibodies.	HP:0025617	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormally low number of plasma cells in the blood circulation. Plasma cells are the the effector cells dedicated to the production of a high amount of antibodies.	HP:0025618	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormally high number of plasma cells in the blood circulation. Plasma cells are the the effector cells dedicated to the production of a high amount of antibodies.	HP:0025619	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal proportion of central memory CD4+ T cells. These are memory cells that are located in the secondary lymphoid organs. These cells may have a CD3/CD4/CD62L+/CD45RA- phenotype.	HP:0025620	IAO:0000115	zh		NOT_TRANSLATED
en	An abnormal proportion of effector memory CD4+ T cells compared to the total number of T cells in the blood. These are memory cells that are short-lived cells that migrate to the site of an infection and attempt to eliminate the pathogen. These cells have the phenotype CD3-positive, CD4-positive, CD62L-negative, CCR7-negative, CD127-positive, CD45RA-negative, CD45RO-positive, and CD25-negative.	HP:0025623	IAO:0000115	zh		NOT_TRANSLATED
