source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status
en	Aneurysmal bone cyst	HP:0012063	rdfs:label	pt		NOT_TRANSLATED
en	Unicameral bone cyst	HP:0012064	rdfs:label	pt		NOT_TRANSLATED
en	Multiple bony cystic lesions	HP:0012065	rdfs:label	pt		NOT_TRANSLATED
en	Increased urinary disaccharide excretion	HP:0012066	rdfs:label	pt		NOT_TRANSLATED
en	Glycopeptiduria	HP:0012067	rdfs:label	pt		NOT_TRANSLATED
en	Aspartylglucosaminuria	HP:0012068	rdfs:label	pt		NOT_TRANSLATED
en	Keratan sulfate excretion in urine	HP:0012069	rdfs:label	pt		NOT_TRANSLATED
en	Chondroitin sulfate excretion in urine	HP:0012070	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal circulating acylcarnitine concentration	HP:0012071	rdfs:label	pt		NOT_TRANSLATED
en	Aciduria	HP:0012072	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal urinary acylglycine profile	HP:0012073	rdfs:label	pt		NOT_TRANSLATED
en	Tonic pupil	HP:0012074	rdfs:label	pt		NOT_TRANSLATED
en	Personality disorder	HP:0012075	rdfs:label	pt		NOT_TRANSLATED
en	Borderline personality disorder	HP:0012076	rdfs:label	pt		NOT_TRANSLATED
en	Histrionic personality disorder	HP:0012077	rdfs:label	pt		NOT_TRANSLATED
en	Motor conduction block	HP:0012078	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of central motor conduction	HP:0012079	rdfs:label	pt		NOT_TRANSLATED
en	Cerebellar granular layer atrophy	HP:0012080	rdfs:label	pt		NOT_TRANSLATED
en	Enlarged cerebellum	HP:0012081	rdfs:label	pt		NOT_TRANSLATED
en	Cerebellar Purkinje layer atrophy	HP:0012082	rdfs:label	pt		NOT_TRANSLATED
en	Ubiquitin-positive cerebral inclusion bodies	HP:0012083	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of skeletal muscle fiber size	HP:0012084	rdfs:label	pt		NOT_TRANSLATED
en	Pyuria	HP:0012085	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal urinary color	HP:0012086	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal mitochondrial shape	HP:0012087	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal urinary odor	HP:0012088	rdfs:label	pt		NOT_TRANSLATED
en	Arteritis	HP:0012089	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal pancreas morphology	HP:0012090	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of pancreas physiology	HP:0012091	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of exocrine pancreas physiology	HP:0012092	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of endocrine pancreas physiology	HP:0012093	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal pancreas size	HP:0012094	rdfs:label	pt		NOT_TRANSLATED
en	Multiple joint dislocation	HP:0012095	rdfs:label	pt		NOT_TRANSLATED
en	Intracranial epidermoid cyst	HP:0012096	rdfs:label	pt		NOT_TRANSLATED
en	Intracranial dermoid cyst	HP:0012097	rdfs:label	pt		NOT_TRANSLATED
en	Edema of the dorsum of feet	HP:0012098	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of circulating catecholamine level	HP:0012099	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal circulating creatinine concentration	HP:0012100	rdfs:label	pt		NOT_TRANSLATED
en	Decreased serum creatinine	HP:0012101	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal mitochondrial number	HP:0012102	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of the mitochondrion	HP:0012103	rdfs:label	pt		NOT_TRANSLATED
en	Parietal cortical atrophy	HP:0012104	rdfs:label	pt		NOT_TRANSLATED
en	Occipital cortical atrophy	HP:0012105	rdfs:label	pt		NOT_TRANSLATED
en	Rhizomelic leg shortening	HP:0012106	rdfs:label	pt		NOT_TRANSLATED
en	Increased fibular diameter	HP:0012107	rdfs:label	pt		NOT_TRANSLATED
en	Open angle glaucoma	HP:0012108	rdfs:label	pt		NOT_TRANSLATED
en	Angle closure glaucoma	HP:0012109	rdfs:label	pt		NOT_TRANSLATED
en	Hypoplasia of the pons	HP:0012110	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of circulating glucocorticoid level	HP:0012111	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal circulating corticosterone level	HP:0012112	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal circulating creatine concentration	HP:0012113	rdfs:label	pt		NOT_TRANSLATED
en	Endometrial carcinoma	HP:0012114	rdfs:label	pt		NOT_TRANSLATED
en	Hepatitis	HP:0012115	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal circulating albumin concentration	HP:0012116	rdfs:label	pt		NOT_TRANSLATED
en	Hyperalbuminemia	HP:0012117	rdfs:label	pt		NOT_TRANSLATED
en	Laryngeal carcinoma	HP:0012118	rdfs:label	pt		NOT_TRANSLATED
en	Methemoglobinemia	HP:0012119	rdfs:label	pt		NOT_TRANSLATED
en	Methylmalonic aciduria	HP:0012120	rdfs:label	pt		NOT_TRANSLATED
en	Panuveitis	HP:0012121	rdfs:label	pt		NOT_TRANSLATED
en	Anterior uveitis	HP:0012122	rdfs:label	pt		NOT_TRANSLATED
en	Posterior uveitis	HP:0012123	rdfs:label	pt		NOT_TRANSLATED
en	Intermediate uveitis	HP:0012124	rdfs:label	pt		NOT_TRANSLATED
en	Prostate cancer	HP:0012125	rdfs:label	pt		NOT_TRANSLATED
en	Stomach cancer	HP:0012126	rdfs:label	pt		NOT_TRANSLATED
en	Uraciluria	HP:0012127	rdfs:label	pt		NOT_TRANSLATED
en	Basal ganglia necrosis	HP:0012128	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of bone marrow stromal cells	HP:0012129	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal erythroid lineage cell morphology	HP:0012130	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal number of erythroid precursors	HP:0012131	rdfs:label	pt		NOT_TRANSLATED
en	Erythroid hyperplasia	HP:0012132	rdfs:label	pt		NOT_TRANSLATED
en	Erythroid hypoplasia	HP:0012133	rdfs:label	pt		NOT_TRANSLATED
en	Dysplastic erythropoesis	HP:0012134	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal granulocytopoietic cell morphology	HP:0012135	rdfs:label	pt		NOT_TRANSLATED
en	Dysplastic granulopoesis	HP:0012136	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal number of granulocyte precursors	HP:0012137	rdfs:label	pt		NOT_TRANSLATED
en	Granulocytic hyperplasia	HP:0012138	rdfs:label	pt		NOT_TRANSLATED
en	Granulocytic hypoplasia	HP:0012139	rdfs:label	pt		NOT_TRANSLATED
en	Pancreatic squamous cell carcinoma	HP:0012142	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal megakaryocyte morphology	HP:0012143	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal monocyte morphology	HP:0012144	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of multiple cell lineages in the bone marrow	HP:0012145	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of von Willebrand factor	HP:0012146	rdfs:label	pt		NOT_TRANSLATED
en	Reduced quantity of Von Willebrand factor	HP:0012147	rdfs:label	pt		NOT_TRANSLATED
en	Multiple lineage myelodysplasia	HP:0012148	rdfs:label	pt		NOT_TRANSLATED
en	Bilineage myelodysplasia	HP:0012149	rdfs:label	pt		NOT_TRANSLATED
en	Single lineage myelodysplasia	HP:0012150	rdfs:label	pt		NOT_TRANSLATED
en	Hemothorax	HP:0012151	rdfs:label	pt		NOT_TRANSLATED
en	Foveoschisis	HP:0012152	rdfs:label	pt		NOT_TRANSLATED
en	Hypotriglyceridemia	HP:0012153	rdfs:label	pt		NOT_TRANSLATED
en	Anhedonia	HP:0012154	rdfs:label	pt		NOT_TRANSLATED
en	Decreased corneal sensation	HP:0012155	rdfs:label	pt		NOT_TRANSLATED
en	Hemophagocytosis	HP:0012156	rdfs:label	pt		NOT_TRANSLATED
en	Subcortical cerebral atrophy	HP:0012157	rdfs:label	pt		NOT_TRANSLATED
en	Carotid artery dissection	HP:0012158	rdfs:label	pt		NOT_TRANSLATED
en	Internal carotid artery dissection	HP:0012159	rdfs:label	pt		NOT_TRANSLATED
en	Intracranial internal carotid artery dissection	HP:0012160	rdfs:label	pt		NOT_TRANSLATED
en	External carotid artery dissection	HP:0012161	rdfs:label	pt		NOT_TRANSLATED
en	Common carotid artery dissection	HP:0012162	rdfs:label	pt		NOT_TRANSLATED
en	Carotid artery dilatation	HP:0012163	rdfs:label	pt		NOT_TRANSLATED
en	Asterixis	HP:0012164	rdfs:label	pt		NOT_TRANSLATED
en	Oligodactyly	HP:0012165	rdfs:label	pt		NOT_TRANSLATED
en	Skin-picking	HP:0012166	rdfs:label	pt		NOT_TRANSLATED
en	Hair-pulling	HP:0012167	rdfs:label	pt		NOT_TRANSLATED
en	Head-banging	HP:0012168	rdfs:label	pt		NOT_TRANSLATED
en	Self-biting	HP:0012169	rdfs:label	pt		NOT_TRANSLATED
en	Nail-biting	HP:0012170	rdfs:label	pt		NOT_TRANSLATED
en	Stereotypical hand wringing	HP:0012171	rdfs:label	pt		NOT_TRANSLATED
en	Stereotypical body rocking	HP:0012172	rdfs:label	pt		NOT_TRANSLATED
en	Orthostatic tachycardia	HP:0012173	rdfs:label	pt		NOT_TRANSLATED
en	Glioblastoma multiforme	HP:0012174	rdfs:label	pt		NOT_TRANSLATED
en	Resistance to activated protein C	HP:0012175	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal natural killer cell morphology	HP:0012176	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal natural killer cell physiology	HP:0012177	rdfs:label	pt		NOT_TRANSLATED
en	Reduced natural killer cell activity	HP:0012178	rdfs:label	pt		NOT_TRANSLATED
en	Craniofacial dystonia	HP:0012179	rdfs:label	pt		NOT_TRANSLATED
en	Cystic medial necrosis	HP:0012180	rdfs:label	pt		NOT_TRANSLATED
en	Entrapment neuropathy	HP:0012181	rdfs:label	pt		NOT_TRANSLATED
en	Oropharyngeal squamous cell carcinoma	HP:0012182	rdfs:label	pt		NOT_TRANSLATED
en	Hyperplastic colonic polyposis	HP:0012183	rdfs:label	pt		NOT_TRANSLATED
en	Increased HDL cholesterol concentration	HP:0012184	rdfs:label	pt		NOT_TRANSLATED
en	Constrictive median neuropathy	HP:0012185	rdfs:label	pt		NOT_TRANSLATED
en	Entrapment neuropathy of the ulnar nerve at elbow	HP:0012186	rdfs:label	pt		NOT_TRANSLATED
en	Increased erythrocyte protoporphyrin concentration	HP:0012187	rdfs:label	pt		NOT_TRANSLATED
en	Hyperemesis gravidarum	HP:0012188	rdfs:label	pt		NOT_TRANSLATED
en	Hodgkin lymphoma	HP:0012189	rdfs:label	pt		NOT_TRANSLATED
en	T-cell lymphoma	HP:0012190	rdfs:label	pt		NOT_TRANSLATED
en	B-cell lymphoma	HP:0012191	rdfs:label	pt		NOT_TRANSLATED
en	Cutaneous T-cell lymphoma	HP:0012192	rdfs:label	pt		NOT_TRANSLATED
en	Anaplastic large-cell lymphoma	HP:0012193	rdfs:label	pt		NOT_TRANSLATED
en	Episodic hemiplegia	HP:0012194	rdfs:label	pt		NOT_TRANSLATED
en	Irregular respiration	HP:0012195	rdfs:label	pt		NOT_TRANSLATED
en	Cheyne-Stokes respiration	HP:0012196	rdfs:label	pt		NOT_TRANSLATED
en	Insulinoma	HP:0012197	rdfs:label	pt		NOT_TRANSLATED
en	Juvenile colonic polyposis	HP:0012198	rdfs:label	pt		NOT_TRANSLATED
en	Cluster headache	HP:0012199	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of prothrombin	HP:0012200	rdfs:label	pt		NOT_TRANSLATED
en	Increased serum bile acid concentration	HP:0012202	rdfs:label	pt		NOT_TRANSLATED
en	Onychomycosis	HP:0012203	rdfs:label	pt		NOT_TRANSLATED
en	Recurrent vulvovaginal candidiasis	HP:0012204	rdfs:label	pt		NOT_TRANSLATED
en	Globozoospermia	HP:0012205	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal sperm motility	HP:0012206	rdfs:label	pt		NOT_TRANSLATED
en	Reduced sperm motility	HP:0012207	rdfs:label	pt		NOT_TRANSLATED
en	Immotile sperm	HP:0012208	rdfs:label	pt		NOT_TRANSLATED
en	Juvenile myelomonocytic leukemia	HP:0012209	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal renal morphology	HP:0012210	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal renal physiology	HP:0012211	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal glomerular filtration rate	HP:0012212	rdfs:label	pt		NOT_TRANSLATED
en	Decreased glomerular filtration rate	HP:0012213	rdfs:label	pt		NOT_TRANSLATED
en	Increased glomerular filtration rate	HP:0012214	rdfs:label	pt		NOT_TRANSLATED
en	Testicular microlithiasis	HP:0012215	rdfs:label	pt		NOT_TRANSLATED
en	Entrapment neuropathy of suprascapular nerve	HP:0012216	rdfs:label	pt		NOT_TRANSLATED
en	Increased urinary porphobilinogen	HP:0012217	rdfs:label	pt		NOT_TRANSLATED
en	Alveolar soft part sarcoma	HP:0012218	rdfs:label	pt		NOT_TRANSLATED
en	Erythema nodosum	HP:0012219	rdfs:label	pt		NOT_TRANSLATED
en	Non-caseating epithelioid cell granulomatosis	HP:0012220	rdfs:label	pt		NOT_TRANSLATED
en	Pretibial blistering	HP:0012221	rdfs:label	pt		NOT_TRANSLATED
en	Arachnoid hemangiomatosis	HP:0012222	rdfs:label	pt		NOT_TRANSLATED
en	Splenic rupture	HP:0012223	rdfs:label	pt		NOT_TRANSLATED
en	Circulating immune complexes	HP:0012224	rdfs:label	pt		NOT_TRANSLATED
en	Oligodontia of primary teeth	HP:0012225	rdfs:label	pt		NOT_TRANSLATED
en	Ovarian teratoma	HP:0012226	rdfs:label	pt		NOT_TRANSLATED
en	Urethral stricture	HP:0012227	rdfs:label	pt		NOT_TRANSLATED
en	Tension-type headache	HP:0012228	rdfs:label	pt		NOT_TRANSLATED
en	CSF pleocytosis	HP:0012229	rdfs:label	pt		NOT_TRANSLATED
en	Rhegmatogenous retinal detachment	HP:0012230	rdfs:label	pt		NOT_TRANSLATED
en	Exudative retinal detachment	HP:0012231	rdfs:label	pt		NOT_TRANSLATED
en	Shortened QT interval	HP:0012232	rdfs:label	pt		NOT_TRANSLATED
en	Intramuscular hematoma	HP:0012233	rdfs:label	pt		NOT_TRANSLATED
en	Agranulocytosis	HP:0012234	rdfs:label	pt		NOT_TRANSLATED
en	Drug-induced agranulocytosis	HP:0012235	rdfs:label	pt		NOT_TRANSLATED
en	Elevated sweat chloride	HP:0012236	rdfs:label	pt		NOT_TRANSLATED
en	Urocanic aciduria	HP:0012237	rdfs:label	pt		NOT_TRANSLATED
en	Increased circulating chylomicron concentration	HP:0012238	rdfs:label	pt		NOT_TRANSLATED
en	Atransferrinemia	HP:0012239	rdfs:label	pt		NOT_TRANSLATED
en	Increased intramyocellular lipid droplets	HP:0012240	rdfs:label	pt		NOT_TRANSLATED
en	Levator palpebrae superioris atrophy	HP:0012241	rdfs:label	pt		NOT_TRANSLATED
en	Superior rectus atrophy	HP:0012242	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal reproductive system morphology	HP:0012243	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal sex determination	HP:0012244	rdfs:label	pt		NOT_TRANSLATED
en	Sex reversal	HP:0012245	rdfs:label	pt		NOT_TRANSLATED
en	Oculomotor nerve palsy	HP:0012246	rdfs:label	pt		NOT_TRANSLATED
en	Specific anosmia	HP:0012247	rdfs:label	pt		NOT_TRANSLATED
en	Prolonged PR interval	HP:0012248	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal ST segment	HP:0012249	rdfs:label	pt		NOT_TRANSLATED
en	ST segment depression	HP:0012250	rdfs:label	pt		NOT_TRANSLATED
en	ST segment elevation	HP:0012251	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal respiratory system morphology	HP:0012252	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal respiratory epithelium morphology	HP:0012253	rdfs:label	pt		NOT_TRANSLATED
en	Ewing sarcoma	HP:0012254	rdfs:label	pt		NOT_TRANSLATED
en	Dynein arm defect of respiratory motile cilia	HP:0012255	rdfs:label	pt		NOT_TRANSLATED
en	Absent outer dynein arms	HP:0012256	rdfs:label	pt		NOT_TRANSLATED
en	Absent inner dynein arms	HP:0012257	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal axonemal organization of respiratory motile cilia	HP:0012258	rdfs:label	pt		NOT_TRANSLATED
en	Absent inner and outer dynein arms	HP:0012259	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal central microtubular pair morphology of respiratory motile cilia	HP:0012260	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal respiratory motile cilium physiology	HP:0012261	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal ciliary motility	HP:0012262	rdfs:label	pt		NOT_TRANSLATED
en	Immotile cilia	HP:0012263	rdfs:label	pt		NOT_TRANSLATED
en	Absent central microtubular pair morphology of respiratory motile cilia	HP:0012264	rdfs:label	pt		NOT_TRANSLATED
en	Ciliary dyskinesia	HP:0012265	rdfs:label	pt		NOT_TRANSLATED
en	T-wave alternans	HP:0012266	rdfs:label	pt		NOT_TRANSLATED
en	Absent respiratory ciliary axoneme radial spokes	HP:0012267	rdfs:label	pt		NOT_TRANSLATED
en	Myxoid liposarcoma	HP:0012268	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal muscle glycogen content	HP:0012269	rdfs:label	pt		NOT_TRANSLATED
en	Decreased muscle glycogen content	HP:0012270	rdfs:label	pt		NOT_TRANSLATED
en	Episodic upper airway obstruction	HP:0012271	rdfs:label	pt		NOT_TRANSLATED
en	J wave	HP:0012272	rdfs:label	pt		NOT_TRANSLATED
en	Increased carotid artery intimal medial thickness	HP:0012273	rdfs:label	pt		NOT_TRANSLATED
en	Autosomal dominant inheritance with paternal imprinting	HP:0012274	rdfs:label	pt		NOT_TRANSLATED
en	Autosomal dominant inheritance with maternal imprinting	HP:0012275	rdfs:label	pt		NOT_TRANSLATED
en	Digital flexor tenosynovitis	HP:0012276	rdfs:label	pt		NOT_TRANSLATED
en	Hypoglycinemia	HP:0012277	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal circulating serine concentration	HP:0012278	rdfs:label	pt		NOT_TRANSLATED
en	Hyposerinemia	HP:0012279	rdfs:label	pt		NOT_TRANSLATED
en	Hepatic amyloidosis	HP:0012280	rdfs:label	pt		NOT_TRANSLATED
en	Chylous ascites	HP:0012281	rdfs:label	pt		NOT_TRANSLATED
en	Morbilliform rash	HP:0012282	rdfs:label	pt		NOT_TRANSLATED
en	Small distal femoral epiphysis	HP:0012283	rdfs:label	pt		NOT_TRANSLATED
en	Small proximal tibial epiphyses	HP:0012284	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal hypothalamus physiology	HP:0012285	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal hypothalamus morphology	HP:0012286	rdfs:label	pt		NOT_TRANSLATED
en	Hypothalamic luteinizing hormone-releasing hormone deficiency	HP:0012287	rdfs:label	pt		NOT_TRANSLATED
en	Neoplasm of head and neck	HP:0012288	rdfs:label	pt		NOT_TRANSLATED
en	Facial neoplasm	HP:0012289	rdfs:label	pt		NOT_TRANSLATED
en	Fusion of gums	HP:0012292	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal genital pigmentation	HP:0012293	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal occipital bone morphology	HP:0012294	rdfs:label	pt		NOT_TRANSLATED
en	Slender middle phalanx of finger	HP:0012295	rdfs:label	pt		NOT_TRANSLATED
en	Slender distal phalanx of finger	HP:0012296	rdfs:label	pt		NOT_TRANSLATED
en	Slender proximal phalanx of finger	HP:0012297	rdfs:label	pt		NOT_TRANSLATED
en	Long middle phalanx of finger	HP:0012298	rdfs:label	pt		NOT_TRANSLATED
en	Long distal phalanx of finger	HP:0012299	rdfs:label	pt		NOT_TRANSLATED
en	Ureteral agenesis	HP:0012300	rdfs:label	pt		NOT_TRANSLATED
en	Type II transferrin isoform profile	HP:0012301	rdfs:label	pt		NOT_TRANSLATED
en	Herpes simplex encephalitis	HP:0012302	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal aortic arch morphology	HP:0012303	rdfs:label	pt		NOT_TRANSLATED
en	Hypoplastic aortic arch	HP:0012304	rdfs:label	pt		NOT_TRANSLATED
en	Coarctation of the descending aortic arch	HP:0012305	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal rib ossification	HP:0012306	rdfs:label	pt		NOT_TRANSLATED
en	Spatulate ribs	HP:0012307	rdfs:label	pt		NOT_TRANSLATED
en	Decreased circulating complement C9 concentration	HP:0012308	rdfs:label	pt		NOT_TRANSLATED
en	Cutaneous amyloidosis	HP:0012309	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal monocyte count	HP:0012310	rdfs:label	pt		NOT_TRANSLATED
en	Monocytosis	HP:0012311	rdfs:label	pt		NOT_TRANSLATED
en	Monocytopenia	HP:0012312	rdfs:label	pt		NOT_TRANSLATED
en	Heberden's node	HP:0012313	rdfs:label	pt		NOT_TRANSLATED
en	Bouchard's node	HP:0012314	rdfs:label	pt		NOT_TRANSLATED
en	Histiocytoma	HP:0012315	rdfs:label	pt		NOT_TRANSLATED
en	Fibrous tissue neoplasm	HP:0012316	rdfs:label	pt		NOT_TRANSLATED
en	Sacroiliac arthritis	HP:0012317	rdfs:label	pt		NOT_TRANSLATED
en	Occipital neuralgia	HP:0012318	rdfs:label	pt		NOT_TRANSLATED
en	Absent pigmentation of the abdomen	HP:0012319	rdfs:label	pt		NOT_TRANSLATED
en	Absent pigmentation of the limbs	HP:0012320	rdfs:label	pt		NOT_TRANSLATED
en	D-2-hydroxyglutaric aciduria	HP:0012321	rdfs:label	pt		NOT_TRANSLATED
en	Perifolliculitis	HP:0012322	rdfs:label	pt		NOT_TRANSLATED
en	Sleep myoclonus	HP:0012323	rdfs:label	pt		NOT_TRANSLATED
en	Myeloid leukemia	HP:0012324	rdfs:label	pt		NOT_TRANSLATED
en	Chronic myelomonocytic leukemia	HP:0012325	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal celiac artery morphology	HP:0012326	rdfs:label	pt		NOT_TRANSLATED
en	Celiac artery compression	HP:0012327	rdfs:label	pt		NOT_TRANSLATED
en	Cementoma	HP:0012328	rdfs:label	pt		NOT_TRANSLATED
en	Tufted angioma	HP:0012329	rdfs:label	pt		NOT_TRANSLATED
en	Pyelonephritis	HP:0012330	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal autonomic nervous system morphology	HP:0012331	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal autonomic nervous system physiology	HP:0012332	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal sudomotor regulation	HP:0012333	rdfs:label	pt		NOT_TRANSLATED
en	Extrahepatic cholestasis	HP:0012334	rdfs:label	pt		NOT_TRANSLATED
en	Abnormality of folate metabolism	HP:0012335	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal homeostasis	HP:0012337	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal energy expenditure	HP:0012338	rdfs:label	pt		NOT_TRANSLATED
en	Increased resting energy expenditure	HP:0012339	rdfs:label	pt		NOT_TRANSLATED
en	Decreased resting energy expenditure	HP:0012340	rdfs:label	pt		NOT_TRANSLATED
en	Microprolactinoma	HP:0012341	rdfs:label	pt		NOT_TRANSLATED
en	Macroprolactinoma	HP:0012342	rdfs:label	pt		NOT_TRANSLATED
en	Decreased circulating ferritin concentration	HP:0012343	rdfs:label	pt		NOT_TRANSLATED
en	Morphea	HP:0012344	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal glycosylation	HP:0012345	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal protein glycosylation	HP:0012346	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal protein N-linked glycosylation	HP:0012347	rdfs:label	pt		NOT_TRANSLATED
en	Decreased galactosylation of N-linked protein glycosylation	HP:0012348	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal sialylation of N-linked protein glycosylation	HP:0012349	rdfs:label	pt		NOT_TRANSLATED
en	Decreased sialylation of N-linked protein glycosylation	HP:0012350	rdfs:label	pt		NOT_TRANSLATED
en	Increased sialylation of N-linked protein glycosylation	HP:0012351	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal fucosylation of protein N-linked glycosylation	HP:0012352	rdfs:label	pt		NOT_TRANSLATED
en	Decreased fucosylation of N-linked protein glycosylation	HP:0012353	rdfs:label	pt		NOT_TRANSLATED
en	Increased fucosylation of N-linked protein glycosylation	HP:0012354	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal mannosylation of N-linked protein glycosylation	HP:0012355	rdfs:label	pt		NOT_TRANSLATED
en	Decreased mannosylation of N-linked protein glycosylation	HP:0012356	rdfs:label	pt		NOT_TRANSLATED
en	Increased mannosylation of N-linked protein glycosylation	HP:0012357	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal protein O-linked glycosylation	HP:0012358	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal fucosylation of O-linked protein glycosylation	HP:0012359	rdfs:label	pt		NOT_TRANSLATED
en	Decreased fucosylation of O-linked protein glycosylation	HP:0012360	rdfs:label	pt		NOT_TRANSLATED
en	Increased fucosylation of O-linked protein glycosylation	HP:0012361	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal sialylation of O-linked protein glycosylation	HP:0012362	rdfs:label	pt		NOT_TRANSLATED
en	Decreased sialylation of O-linked protein glycosylation	HP:0012363	rdfs:label	pt		NOT_TRANSLATED
en	Decreased urinary potassium	HP:0012364	rdfs:label	pt		NOT_TRANSLATED
en	Hypophosphaturia	HP:0012365	rdfs:label	pt		NOT_TRANSLATED
en	Basilar invagination	HP:0012366	rdfs:label	pt		NOT_TRANSLATED
en	Extra fontanelles	HP:0012367	rdfs:label	pt		NOT_TRANSLATED
en	Flat face	HP:0012368	rdfs:label	pt		NOT_TRANSLATED
en	Prominence of the zygomatic bone	HP:0012370	rdfs:label	pt		NOT_TRANSLATED
en	Hyperplasia of midface	HP:0012371	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal eye morphology	HP:0012372	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal eye physiology	HP:0012373	rdfs:label	pt		NOT_TRANSLATED
en	Chemosis	HP:0012375	rdfs:label	pt		NOT_TRANSLATED
en	Microphakia	HP:0012376	rdfs:label	pt		NOT_TRANSLATED
en	Hemianopia	HP:0012377	rdfs:label	pt		NOT_TRANSLATED
en	Fatigue	HP:0012378	rdfs:label	pt		NOT_TRANSLATED
en	Abnormal circulating enzyme concentration or activity	HP:0012379	rdfs:label	pt		NOT_TRANSLATED
en	Reduced tissue carnitine O-palmitoyltransferase 2 activity	HP:0012380	rdfs:label	pt		NOT_TRANSLATED
en	Delayed self-feeding during toddler years	HP:0012381	rdfs:label	pt		NOT_TRANSLATED
en	Left-to-right shunt	HP:0012382	rdfs:label	pt		NOT_TRANSLATED
en	Bidirectional shunt	HP:0012383	rdfs:label	pt		NOT_TRANSLATED
en	Rhinitis	HP:0012384	rdfs:label	pt		NOT_TRANSLATED
en	Camptodactyly	HP:0012385	rdfs:label	pt		NOT_TRANSLATED
en	Absent hallux	HP:0012386	rdfs:label	pt		NOT_TRANSLATED
en	Bronchitis	HP:0012387	rdfs:label	pt		NOT_TRANSLATED
en	Acute bronchitis	HP:0012388	rdfs:label	pt		NOT_TRANSLATED
en	Appendicular hypotonia	HP:0012389	rdfs:label	pt		NOT_TRANSLATED
