subject_id	source_language	translation_language	predicate_id	comment	source_value	translation_status	translation_value
HP:0010674	en	fr	rdfs:label	label of HP:0010674 (Abnormality of the curvature of the vertebral column)  ; abnormality of the skeletal system	Abnormality of the curvature of the vertebral column	OFFICIAL	anomalie de la courbure de la colonne vertébrale
HP:0010684	en	fr	IAO:0000115	definition of HP:0010684 (Low alkaline phosphatase of bone origin)  ; abnormality of metabolism/homeostasis	An abnormally reduced level of bone isoforms of alkaline phosphatase, tissue-nonspecific isozyme in the blood	NOT_TRANSLATED	An abnormally reduced level of bone isoforms of alkaline phosphatase, tissue-nonspecific isozyme in the blood
HP:0010685	en	fr	IAO:0000115	definition of HP:0010685 (Low alkaline phosphatase of renal origin)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	An abnormally reduced level of kidney isoforms of alkaline phosphatase, tissue-nonspecific isozyme in the blood	NOT_TRANSLATED	An abnormally reduced level of kidney isoforms of alkaline phosphatase, tissue-nonspecific isozyme in the blood
HP:0010686	en	fr	IAO:0000115	definition of HP:0010686 (Low alkaline phosphatase of hepatic origin)  ; abnormality of metabolism/homeostasis	An abnormally reduced level of liver isoforms of alkaline phosphatase, tissue-nonspecific isozyme in the blood	NOT_TRANSLATED	An abnormally reduced level of liver isoforms of alkaline phosphatase, tissue-nonspecific isozyme in the blood
HP:0010689	en	fr	IAO:0000115	definition of HP:0010689 (Mirror image polydactyly)  ; abnormality of limbs ; abnormality of the skeletal system	A hand or foot with more than five digits that has a recognizable A/P axis of symmetry. The axis can lie within a normally formed or partially duplicated digit resembling a middle finger, index finger, thumb, toe, or hallux. Alternatively, the axis can be in an interdigital space with a flanking pair of digits that resemble a middle finger, index finger, thumb, toe or hallux. The most lateral digits on each side of the hand typically resemble fifth fingers/toes	NOT_TRANSLATED	A hand or foot with more than five digits that has a recognizable A/P axis of symmetry. The axis can lie within a normally formed or partially duplicated digit resembling a middle finger, index finger, thumb, toe, or hallux. Alternatively, the axis can be in an interdigital space with a flanking pair of digits that resemble a middle finger, index finger, thumb, toe or hallux. The most lateral digits on each side of the hand typically resemble fifth fingers/toes
HP:0010692	en	fr	rdfs:label	label of HP:0010692 (2-5 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	2-5 finger syndactyly	OFFICIAL	Syndactylie du 2ème au 5ème doigt
HP:0010701	en	fr	rdfs:label	label of HP:0010701 (Abnormal immunoglobulin level)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Abnormal immunoglobulin level	OFFICIAL	niveau anormal d'immunoglobulines
HP:0010702	en	fr	rdfs:label	label of HP:0010702 (Increased antibody level in blood)  ; abnormality of metabolism/homeostasis ; abnormal cellular phenotype ; abnormality of the immune system	Increased antibody level in blood	OFFICIAL	Hypergammaglobulinémie
HP:0010704	en	fr	IAO:0000115	definition of HP:0010704 (1-2 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	Syndactyly with fusion of fingers one and two	NOT_TRANSLATED	Syndactyly with fusion of fingers one and two
HP:0010704	en	fr	rdfs:label	label of HP:0010704 (1-2 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	1-2 finger syndactyly	OFFICIAL	Syndactylie 1er-2ème doigt
HP:0010705	en	fr	IAO:0000115	definition of HP:0010705 (4-5 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	Syndactyly with fusion of fingers four and five	NOT_TRANSLATED	Syndactyly with fusion of fingers four and five
HP:0010705	en	fr	rdfs:label	label of HP:0010705 (4-5 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	4-5 finger syndactyly	OFFICIAL	Syndactylie du 4ème et 5ème doigt
HP:0010706	en	fr	IAO:0000115	definition of HP:0010706 (1-3 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	Syndactyly with fusion of fingers one to three	NOT_TRANSLATED	Syndactyly with fusion of fingers one to three
HP:0010706	en	fr	rdfs:label	label of HP:0010706 (1-3 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	1-3 finger syndactyly	OFFICIAL	Syndactylie du 1er au 3ème doigt
HP:0010707	en	fr	IAO:0000115	definition of HP:0010707 (1-4 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	Syndactyly with fusion of fingers one to four	NOT_TRANSLATED	Syndactyly with fusion of fingers one to four
HP:0010707	en	fr	rdfs:label	label of HP:0010707 (1-4 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	1-4 finger syndactyly	OFFICIAL	Syndactylie du 1er au 4ème doigt
HP:0010708	en	fr	IAO:0000115	definition of HP:0010708 (1-5 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	Syndactyly with fusion of fingers one to five (complete syndactyly of all fingers of the hand)	NOT_TRANSLATED	Syndactyly with fusion of fingers one to five (complete syndactyly of all fingers of the hand)
HP:0010708	en	fr	rdfs:label	label of HP:0010708 (1-5 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	1-5 finger syndactyly	OFFICIAL	Syndactylie du 1er au 5ème doigt
HP:0010709	en	fr	IAO:0000115	definition of HP:0010709 (2-4 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	Syndactyly with fusion of the fingers two to four	NOT_TRANSLATED	Syndactyly with fusion of the fingers two to four
HP:0010709	en	fr	rdfs:label	label of HP:0010709 (2-4 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	2-4 finger syndactyly	OFFICIAL	Syndactylie du 2ème au 4ème doigt
HP:0010710	en	fr	IAO:0000115	definition of HP:0010710 (3-5 finger syndactyly)  ; abnormality of limbs ; abnormality of the skeletal system	Syndactyly with fusion of fingers three to five	NOT_TRANSLATED	Syndactyly with fusion of fingers three to five
HP:0010729	en	fr	IAO:0000115	definition of HP:0010729 (Cherry red spot of the macula)  ; abnormality of head or neck ; abnormality of the cardiovascular system ; abnormality of the eye	Pallor of the perifoveal macula of the retina with appearance of a small circular reddish choroid shape as seen through the fovea centralis due to relative transparancy of the macula	NOT_TRANSLATED	Pallor of the perifoveal macula of the retina with appearance of a small circular reddish choroid shape as seen through the fovea centralis due to relative transparancy of the macula
HP:0010733	en	fr	IAO:0000115	definition of HP:0010733 (Naevus flammeus of the eyelid)  ; abnormality of the integument	Naevus flammeus localised in the skin of the eyelid	NOT_TRANSLATED	Naevus flammeus localised in the skin of the eyelid
HP:0010758	en	fr	IAO:0000115	definition of HP:0010758 (Abnormality of the premaxilla)  ; abnormality of head or neck ; abnormality of the skeletal system	An abnormality of the premaxilla [UBERON_0002244], the most anterior part of the maxilla that usually bears the central and lateral incisors and includes the anterior nasal spine and inferior aspect of the piriform rim. The premaxilla contains the bone and teeth of the primary palate	NOT_TRANSLATED	An abnormality of the premaxilla [UBERON_0002244], the most anterior part of the maxilla that usually bears the central and lateral incisors and includes the anterior nasal spine and inferior aspect of the piriform rim. The premaxilla contains the bone and teeth of the primary palate
HP:0010762	en	fr	IAO:0000115	definition of HP:0010762 (Chordoma)  ; neoplasm ; abnormality of the skeletal system	A chordoma is a tumors that arises from embryonic remnants of the notochord along the length of the neuraxis. Chordomas generally occur in the sacrum, intracranially at the clivus, or along the spinal axis	NOT_TRANSLATED	A chordoma is a tumors that arises from embryonic remnants of the notochord along the length of the neuraxis. Chordomas generally occur in the sacrum, intracranially at the clivus, or along the spinal axis
HP:0010765	en	fr	IAO:0000115	definition of HP:0010765 (Palmar hyperkeratosis)  ; abnormality of limbs ; abnormality of the integument	Hyperkeratosis affecting the palm of the hand	NOT_TRANSLATED	Hyperkeratosis affecting the palm of the hand
HP:0010781	en	fr	rdfs:label	label of HP:0010781 (Skin dimples)  ; abnormality of the integument	Skin dimples	OFFICIAL	Fossettes cutanées
HP:0010782	en	fr	rdfs:label	label of HP:0010782 (Shoulder dimples)  ; abnormality of the integument	Shoulder dimples	OFFICIAL	fosettes au niveau de l'épaule
HP:0010790	en	fr	rdfs:label	label of HP:0010790 (Hyoplasia of the Leydig cells)  ; abnormality of the genitourinary system	Hyoplasia of the Leydig cells	OFFICIAL	Hypoplasie des cellules de Leydig
HP:0010818	en	fr	IAO:0000115	definition of HP:0010818 (Generalized tonic seizures)  ; abnormality of the nervous system	Generalized seizures with sustained increase in muscle contraction lasting a few seconds to minutes	NOT_TRANSLATED	Generalized seizures with sustained increase in muscle contraction lasting a few seconds to minutes
HP:0010818	en	fr	rdfs:label	label of HP:0010818 (Generalized tonic seizures)  ; abnormality of the nervous system	Generalized tonic seizures	OFFICIAL	Crises comitiales toniques généralisées
HP:0010819	en	fr	IAO:0000115	definition of HP:0010819 (Atonic seizures)  ; abnormality of the nervous system	Seizures characterized by a sudden loss or diminution of muscle tone, which may be fragmentary, confined to a segment (limb, jaw, head), or massive, leading to a slumping to the ground	NOT_TRANSLATED	Seizures characterized by a sudden loss or diminution of muscle tone, which may be fragmentary, confined to a segment (limb, jaw, head), or massive, leading to a slumping to the ground
HP:0010819	en	fr	rdfs:label	label of HP:0010819 (Atonic seizures)  ; abnormality of the nervous system	Atonic seizures	OFFICIAL	Crise convulsive atonique
HP:0010820	en	fr	IAO:0000115	definition of HP:0010820 (Dacrystic seizures)  ; abnormality of the nervous system	A type of seizure characterized by crying or an outburst of crying as a major feature	NOT_TRANSLATED	A type of seizure characterized by crying or an outburst of crying as a major feature
HP:0010820	en	fr	rdfs:label	label of HP:0010820 (Dacrystic seizures)  ; abnormality of the nervous system	Dacrystic seizures	OFFICIAL	Crises convulsives dacrystiques
HP:0010821	en	fr	IAO:0000115	definition of HP:0010821 (Gelastic seizures)  ; abnormality of the nervous system	A type of seizure characterized by laughing or an outburst of laughing as a major feature	NOT_TRANSLATED	A type of seizure characterized by laughing or an outburst of laughing as a major feature
HP:0010821	en	fr	rdfs:label	label of HP:0010821 (Gelastic seizures)  ; abnormality of the nervous system	Gelastic seizures	OFFICIAL	Convulsions gélastiques
HP:0010822	en	fr	IAO:0000115	definition of HP:0010822 (Scintillating scotoma)  ; abnormality of the eye	A scintillating scotoma is a common visual aura that can preced a migraine, whereby a spot of flickering light near the center of the visual fields occurs. The spot prevents vision, and is thus termed scotoma. The scotoma can extend into one or more shimmering arcs of white or colored flashing lights	NOT_TRANSLATED	A scintillating scotoma is a common visual aura that can preced a migraine, whereby a spot of flickering light near the center of the visual fields occurs. The spot prevents vision, and is thus termed scotoma. The scotoma can extend into one or more shimmering arcs of white or colored flashing lights
HP:0010824	en	fr	IAO:0000115	definition of HP:0010824 (Abnormal fifth cranial nerve morphology)  ; abnormality of the nervous system	Any structural abormality of the fifth cranial nerve	NOT_TRANSLATED	Any structural abormality of the fifth cranial nerve
HP:0010827	en	fr	rdfs:label	label of HP:0010827 (Abnormality of the seventh cranial nerve)  ; abnormality of the nervous system	Abnormality of the seventh cranial nerve	OFFICIAL	Anomalie du nerf crânien VII
HP:0010837	en	fr	rdfs:label	label of HP:0010837 (Decreased serum ceruloplasmin)  ; abnormality of metabolism/homeostasis	Decreased serum ceruloplasmin	OFFICIAL	Céruloplasmine sérique diminuée
HP:0010864	en	fr	IAO:0000115	definition of HP:0010864 (Intellectual disability, severe)  ; abnormality of the nervous system	Severe mental retardation is defined as an intelligence quotient (IQ) in the range of 20-34	NOT_TRANSLATED	Severe mental retardation is defined as an intelligence quotient (IQ) in the range of 20-34
HP:0010864	en	fr	rdfs:label	label of HP:0010864 (Intellectual disability, severe)  ; abnormality of the nervous system	Intellectual disability, severe	OFFICIAL	Incapacité intellectuelle sévère
HP:0010865	en	fr	IAO:0000115	definition of HP:0010865 (Oppositional defiant disorder)  ; abnormality of the nervous system	An enduring pattern of uncooperative, defiant, and hostile behavior toward authority figures that does not involve major antisocial violations, is not accounted for by the child's developmental stage, and results in significant functional impairment. A certain level of oppositional behavior is common in children and adolescents	NOT_TRANSLATED	An enduring pattern of uncooperative, defiant, and hostile behavior toward authority figures that does not involve major antisocial violations, is not accounted for by the child's developmental stage, and results in significant functional impairment. A certain level of oppositional behavior is common in children and adolescents
HP:0010876	en	fr	rdfs:label	label of HP:0010876 (Abnormal circulating protein level)  ; abnormality of metabolism/homeostasis	Abnormal circulating protein level	OFFICIAL	anomalie du taux de protéines circulantes
HP:0010878	en	fr	IAO:0000115	definition of HP:0010878 (Fetal cystic hygroma)  ; abnormality of metabolism/homeostasis ; abnormality of head or neck ; abnormality of prenatal development or birth	The presence during the prenatal period of a cystic mass with multiple septa with multiple, asymmetric, thin-walled cysts near the posterior aspect of the neck. Fetal cystic hygroma can be defined as nuchal translucency with or without septations measuring greater than 3.0 mm	NOT_TRANSLATED	The presence during the prenatal period of a cystic mass with multiple septa with multiple, asymmetric, thin-walled cysts near the posterior aspect of the neck. Fetal cystic hygroma can be defined as nuchal translucency with or without septations measuring greater than 3.0 mm
HP:0010880	en	fr	IAO:0000115	definition of HP:0010880 (Increased nuchal translucency)  ; abnormality of metabolism/homeostasis ; abnormality of prenatal development or birth	The presence of an abnormally large hypoechoic space in the posterior fetal neck (usually detected on prenatal ultrasound examination)	NOT_TRANSLATED	The presence of an abnormally large hypoechoic space in the posterior fetal neck (usually detected on prenatal ultrasound examination)
HP:0010885	en	fr	rdfs:label	label of HP:0010885 (Aseptic necrosis)  ; abnormality of the skeletal system	Aseptic necrosis	OFFICIAL	Nécrose aseptique
HP:0010914	en	fr	rdfs:label	label of HP:0010914 (Abnormal circulating valine cocentration)  ; abnormality of metabolism/homeostasis	Abnormal circulating valine cocentration	OFFICIAL	Anomalie du métabolisme de la valine
HP:0010928	en	fr	rdfs:label	label of HP:0010928 (Increased urinary orotic acid cocentration)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	Increased urinary orotic acid cocentration	OFFICIAL	Concentration anormale d'acide orotique
HP:0010937	en	fr	rdfs:label	label of HP:0010937 (Abnormality of the nasal skeleton)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormality of the nasal skeleton	OFFICIAL	Anomalie du squelette nasal
HP:0010938	en	fr	rdfs:label	label of HP:0010938 (Abnormality of the external nose)  ; abnormality of head or neck	Abnormality of the external nose	OFFICIAL	anomalie de la partie externe du nez
HP:0010939	en	fr	rdfs:label	label of HP:0010939 (Abnormality of the nasal bone)  ; abnormality of head or neck ; abnormality of the skeletal system	Abnormality of the nasal bone	OFFICIAL	Anomalie de l'os nasal
HP:0010944	en	fr	rdfs:label	label of HP:0010944 (Abnormality of the renal pelvis)  ; abnormality of the genitourinary system	Abnormality of the renal pelvis	OFFICIAL	Anomalie du pelvis rénal
HP:0010948	en	fr	IAO:0000115	definition of HP:0010948 (Abnormality of the fetal cardiovascular system)  ; abnormality of the cardiovascular system	An abnormality of the fetal circulation system or fetal echocardiogram	NOT_TRANSLATED	An abnormality of the fetal circulation system or fetal echocardiogram
HP:0010948	en	fr	rdfs:label	label of HP:0010948 (Abnormality of the fetal cardiovascular system)  ; abnormality of the cardiovascular system	Abnormality of the fetal cardiovascular system	OFFICIAL	Anomalie du système cardiovasculaire foetal
HP:0010950	en	fr	rdfs:label	label of HP:0010950 (Abnormality of the fourth ventricle)  ; abnormality of the nervous system	Abnormality of the fourth ventricle	OFFICIAL	Anomalie du quatrième ventricule
HP:0010951	en	fr	rdfs:label	label of HP:0010951 (Abnormality of the third ventricle)  ; abnormality of the nervous system	Abnormality of the third ventricle	OFFICIAL	anomalie du troisième ventricule
HP:0010959	en	fr	IAO:0000115	definition of HP:0010959 (Congenital cystic adenomatoid malformation of the lung)  ; abnormality of the respiratory system	Congenital cystic adenomatoid malformation (CCAM) can be diagnosed prenatally if ultrasound shows a cystic or solid lung tumor. A CCAM does not have systemic arterial blood supply (in contrast to bronchopulmonary sequenstration). It is a cystic area within the lung that originates from abnormal embryogenesis	NOT_TRANSLATED	Congenital cystic adenomatoid malformation (CCAM) can be diagnosed prenatally if ultrasound shows a cystic or solid lung tumor. A CCAM does not have systemic arterial blood supply (in contrast to bronchopulmonary sequenstration). It is a cystic area within the lung that originates from abnormal embryogenesis
HP:0010959	en	fr	rdfs:label	label of HP:0010959 (Congenital cystic adenomatoid malformation of the lung)  ; abnormality of the respiratory system	Congenital cystic adenomatoid malformation of the lung	OFFICIAL	malformation adénomateuse kystique congénitale du poumon
HP:0010960	en	fr	rdfs:label	label of HP:0010960 (Bronchopulmonary sequestration)  ; abnormality of the respiratory system	Bronchopulmonary sequestration	OFFICIAL	Séquestration bronchopulmonaire
HP:0010961	en	fr	rdfs:label	label of HP:0010961 (Intralobar sequestration)  ; abnormality of the respiratory system	Intralobar sequestration	OFFICIAL	séquestration intralobaire
HP:0010962	en	fr	rdfs:label	label of HP:0010962 (Extralobar sequestration)  ; abnormality of the respiratory system	Extralobar sequestration	OFFICIAL	séquestration extralobaire
HP:0010965	en	fr	rdfs:label	label of HP:0010965 (Abnormal circulating phytanic acid level)  ; abnormality of metabolism/homeostasis	Abnormal circulating phytanic acid level	OFFICIAL	Anomalie du métabolisme de l'acide phytanique
HP:0010974	en	fr	rdfs:label	label of HP:0010974 (Abnormality of myeloid leukocytes)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	Abnormality of myeloid leukocytes	OFFICIAL	Anomalie des leucocytes myéloïdes
HP:0010975	en	fr	IAO:0000115	definition of HP:0010975 (Abnormal B cell count)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	A deviation from the normal count of B cells, i.e., the cells that are formed in the bone marrow, migrate to the peripheral lymphatic system, and mature into plasma cells or memory cells	NOT_TRANSLATED	A deviation from the normal count of B cells, i.e., the cells that are formed in the bone marrow, migrate to the peripheral lymphatic system, and mature into plasma cells or memory cells
HP:0010976	en	fr	IAO:0000115	definition of HP:0010976 (B lymphocytopenia)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	An abnormal decrease from the normal count of B cells	NOT_TRANSLATED	An abnormal decrease from the normal count of B cells
HP:0010976	en	fr	rdfs:label	label of HP:0010976 (B lymphocytopenia)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	B lymphocytopenia	OFFICIAL	Lymphocytopénie B
HP:0010977	en	fr	IAO:0000115	definition of HP:0010977 (Abnormality of phagocytes)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	An abnormality of phagocytes	NOT_TRANSLATED	An abnormality of phagocytes
HP:0010977	en	fr	rdfs:label	label of HP:0010977 (Abnormality of phagocytes)  ; abnormality of the immune system ; abnormality of blood and blood-forming tissues	Abnormality of phagocytes	OFFICIAL	anomalie des phagocytes
HP:0010982	en	fr	IAO:0000115	definition of HP:0010982 (Polygenic inheritance)  ; inheritance	A type of multifactorial inheritance governed by the simultaneous action of many (more than three) gene loci	NOT_TRANSLATED	A type of multifactorial inheritance governed by the simultaneous action of many (more than three) gene loci
HP:0010985	en	fr	rdfs:label	label of HP:0010985 (Gonosomal inheritance)  ; inheritance	Gonosomal inheritance	OFFICIAL	Hérédité liée aux gonosomes
HP:0010991	en	fr	rdfs:label	label of HP:0010991 (Abnormality of the abdominal musculature)  ; abnormality of the musculature ; abnormality of the digestive system	Abnormality of the abdominal musculature	OFFICIAL	Anomalie de la musculature abdominale
HP:0010993	en	fr	rdfs:label	label of HP:0010993 (Abnormality of the cerebral subcortex)  ; abnormality of the nervous system	Abnormality of the cerebral subcortex	OFFICIAL	Anomalie du sous-cortex cérébral
HP:0011001	en	fr	IAO:0000115	definition of HP:0011001 (Increased bone mineral density)  ; abnormality of the skeletal system	An abnormal increase of bone mineral density, that is, of the amount of matter per cubic centimeter of bones which is often refered to as osteosclerosis. Osteosclerosis can be detected on radiological examination as an increased whiteness (density) of affected bones	NOT_TRANSLATED	An abnormal increase of bone mineral density, that is, of the amount of matter per cubic centimeter of bones which is often refered to as osteosclerosis. Osteosclerosis can be detected on radiological examination as an increased whiteness (density) of affected bones
HP:0011006	en	fr	rdfs:label	label of HP:0011006 (Abnormality of the musculature of the neck)  ; abnormality of the musculature ; abnormality of head or neck	Abnormality of the musculature of the neck	OFFICIAL	Anomalie de la musculature du cou
HP:0011016	en	fr	rdfs:label	label of HP:0011016 (Abnormality of urine glucose concentration)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	Abnormality of urine glucose concentration	OFFICIAL	Anomalie de la concentration de glucose urinaire
HP:0011021	en	fr	rdfs:label	label of HP:0011021 (Abnormality of circulating enzyme level)  ; abnormality of metabolism/homeostasis	Abnormality of circulating enzyme level	OFFICIAL	Anomalie du taux d'enzymes circulantes
HP:0011027	en	fr	rdfs:label	label of HP:0011027 (Abnormality of the fallopian tube)  ; abnormality of the genitourinary system	Abnormality of the fallopian tube	OFFICIAL	Anomalie des trompes de Fallope
HP:0011034	en	fr	IAO:0000115	definition of HP:0011034 (Amyloidosis)  ; abnormality of metabolism/homeostasis	The presence of amyloid deposition in one or more tissues. Amyloidosis may be defined as the extracellular deposition of amyloid in one or more sites of the body	NOT_TRANSLATED	The presence of amyloid deposition in one or more tissues. Amyloidosis may be defined as the extracellular deposition of amyloid in one or more sites of the body
HP:0011034	en	fr	rdfs:label	label of HP:0011034 (Amyloidosis)  ; abnormality of metabolism/homeostasis	Amyloidosis	OFFICIAL	Amyloïdose
HP:0011035	en	fr	rdfs:label	label of HP:0011035 (Abnormality of renal cortex morphology)  ; abnormality of the genitourinary system	Abnormality of renal cortex morphology	OFFICIAL	Anomalie morphologique du cortex rénal
HP:0011038	en	fr	rdfs:label	label of HP:0011038 (Abnormality of renal resorption)  ; abnormality of the genitourinary system	Abnormality of renal resorption	OFFICIAL	Anomalie de la résorption rénale
HP:0011039	en	fr	rdfs:label	label of HP:0011039 (Abnormality of the helix)  ; abnormality of the ear	Abnormality of the helix	OFFICIAL	Anomalie de l'hélix
HP:0011040	en	fr	rdfs:label	label of HP:0011040 (Abnormality of the intrahepatic bile duct)  ; abnormality of the digestive system	Abnormality of the intrahepatic bile duct	OFFICIAL	Anomalie du canal biliaire intrahépatique
HP:0011042	en	fr	rdfs:label	label of HP:0011042 (Abnormal blood potassium concentration)  ; abnormality of metabolism/homeostasis	Abnormal blood potassium concentration	OFFICIAL	Anomalie de l'homéostasie du potassium
HP:0011043	en	fr	rdfs:label	label of HP:0011043 (Abnormality of circulating adrenocorticotropin level)  ; abnormality of the endocrine system	Abnormality of circulating adrenocorticotropin level	OFFICIAL	Anomalie du taux d'adrénocorticotropine (ACTH) circulante
HP:0011063	en	fr	rdfs:label	label of HP:0011063 (Abnormality of incisor morphology)  ; abnormality of head or neck	Abnormality of incisor morphology	OFFICIAL	Anomalie morphologique des incisives
HP:0011067	en	fr	IAO:0000115	definition of HP:0011067 (Mesiodens)  ; abnormality of head or neck	The presence of a supernumerary tooth in the midline between the maxillary central incisors	NOT_TRANSLATED	The presence of a supernumerary tooth in the midline between the maxillary central incisors
HP:0011069	en	fr	IAO:0000115	definition of HP:0011069 (Increased number of teeth)  ; abnormality of head or neck	The presence of a supernumerary, i.e., extra, tooth or teeth	NOT_TRANSLATED	The presence of a supernumerary, i.e., extra, tooth or teeth
HP:0011069	en	fr	rdfs:label	label of HP:0011069 (Increased number of teeth)  ; abnormality of head or neck	Increased number of teeth	OFFICIAL	Augmentation du nombre des dents
HP:0011070	en	fr	rdfs:label	label of HP:0011070 (Abnormality of molar morphology)  ; abnormality of head or neck	Abnormality of molar morphology	OFFICIAL	Anomalie de la morphologie d'une molaire
HP:0011071	en	fr	rdfs:label	label of HP:0011071 (Abnormality of permanent molar morphology)  ; abnormality of head or neck	Abnormality of permanent molar morphology	OFFICIAL	Anomalie de la morphologie d'une molaire permanente
HP:0011080	en	fr	rdfs:label	label of HP:0011080 (Abnormality of premolar morphology)  ; abnormality of head or neck	Abnormality of premolar morphology	OFFICIAL	Anomalie de la morphologie des prémolaires
HP:0011089	en	fr	IAO:0000115	definition of HP:0011089 (Double tooth)  ; abnormality of head or neck	A dental anomaly characterized by the presence of a two fused teeth	NOT_TRANSLATED	A dental anomaly characterized by the presence of a two fused teeth
HP:0011094	en	fr	IAO:0000115	definition of HP:0011094 (Overbite)  ; abnormality of head or neck	Maxillary teeth cover the mandibular teeth when biting to an increased degree	NOT_TRANSLATED	Maxillary teeth cover the mandibular teeth when biting to an increased degree
HP:0011094	en	fr	rdfs:label	label of HP:0011094 (Overbite)  ; abnormality of head or neck	Overbite	OFFICIAL	Surocclusion
HP:0011097	en	fr	IAO:0000115	definition of HP:0011097 (Epileptic spasms)  ; abnormality of the nervous system	A sudden flexion, extension or mixed extension-flexion of predominantly proximal and truncal muscles which is usually more sustained than a myoclonic movement but not as sustained as a tonic seizure	NOT_TRANSLATED	A sudden flexion, extension or mixed extension-flexion of predominantly proximal and truncal muscles which is usually more sustained than a myoclonic movement but not as sustained as a tonic seizure
HP:0011097	en	fr	rdfs:label	label of HP:0011097 (Epileptic spasms)  ; abnormality of the nervous system	Epileptic spasms	OFFICIAL	Spasmes infantiles
HP:0011110	en	fr	IAO:0000115	definition of HP:0011110 (Tonsillitis)  ; abnormality of the immune system	An inflammation of the tonsils	NOT_TRANSLATED	An inflammation of the tonsils
HP:0011110	en	fr	rdfs:label	label of HP:0011110 (Tonsillitis)  ; abnormality of the immune system	Tonsillitis	OFFICIAL	Tonsillite
HP:0011111	en	fr	rdfs:label	label of HP:0011111 (Abnormality of immune serum protein physiology)  ; abnormality of the immune system	Abnormality of immune serum protein physiology	OFFICIAL	Anomalie de la physiologie des protéines sériques immunes
HP:0011112	en	fr	rdfs:label	label of HP:0011112 (Abnormality of serum cytokine level)  ; abnormality of the immune system	Abnormality of serum cytokine level	OFFICIAL	Anomalie du taux de cytokines sériques
HP:0011115	en	fr	rdfs:label	label of HP:0011115 (Abnormality of chemokine secretion)  ; abnormality of the immune system	Abnormality of chemokine secretion	OFFICIAL	Anomalie de sécrétion des chémokines
HP:0011116	en	fr	IAO:0000115	definition of HP:0011116 (Abnormality of interferon secretion)  ; abnormality of the immune system	An abnormality in the production or cellular release of interferons (a class of cytokines)	NOT_TRANSLATED	An abnormality in the production or cellular release of interferons (a class of cytokines)
HP:0011116	en	fr	rdfs:label	label of HP:0011116 (Abnormality of interferon secretion)  ; abnormality of the immune system	Abnormality of interferon secretion	OFFICIAL	Anomalie de sécrétion des interférons
HP:0011117	en	fr	IAO:0000115	definition of HP:0011117 (Abnormality of interleukin secretion)  ; abnormality of the immune system	An abnormality in the production or cellular release of interleukins (a class of cytokines)	NOT_TRANSLATED	An abnormality in the production or cellular release of interleukins (a class of cytokines)
HP:0011117	en	fr	rdfs:label	label of HP:0011117 (Abnormality of interleukin secretion)  ; abnormality of the immune system	Abnormality of interleukin secretion	OFFICIAL	Anomalie de sécrétion des interleukines
HP:0011119	en	fr	rdfs:label	label of HP:0011119 (Abnormality of the nasal dorsum)  ; abnormality of head or neck	Abnormality of the nasal dorsum	OFFICIAL	Anomalie du dos du nez
HP:0011121	en	fr	rdfs:label	label of HP:0011121 (Abnormality of skin morphology)  ; abnormality of the integument	Abnormality of skin morphology	OFFICIAL	Anomalie de la morphologie de la peau
HP:0011124	en	fr	rdfs:label	label of HP:0011124 (Abnormality of epidermal morphology)  ; abnormality of the integument	Abnormality of epidermal morphology	OFFICIAL	Anomalie de la morphologie de l'épiderme
HP:0011130	en	fr	rdfs:label	label of HP:0011130 (Abnormality of renal calyx morphology)  ; abnormality of the genitourinary system	Abnormality of renal calyx morphology	OFFICIAL	Anomalie morphologique du calice rénal
HP:0011131	en	fr	rdfs:label	label of HP:0011131 (Perianal rash)  ; abnormality of the digestive system	Perianal rash	OFFICIAL	érythème périanal
HP:0011134	en	fr	IAO:0000115	definition of HP:0011134 (Low-grade fever)  ; abnormality of metabolism/homeostasis	Mild fever that does not exceed 38.5 degree centrigrade	NOT_TRANSLATED	Mild fever that does not exceed 38.5 degree centrigrade
