Idiopathic hypertrophic subaortic stenosis	C0700053	HP:0001691	Muscular subvalvular aortic stenosis	SK: indirect umls mapping	checked		
Idiopathic pneumonia syndrome	C1504431	HP:0002090	Pneumonia	LB	checked		
Idiopathic thrombocytopenia	C0920163	HP:0001936	Idiopathic thrombocytopenia	SK: indirect umls mapping	checked		
Idiopathic thrombocytopenic purpura	C0043117	HP:0004829	idiopathic thrombocytopenic purpura	SK: indirect umls mapping	checked		
Ileus	C1258215	HP:0002595	Ileus	SK: indirect umls mapping	checked		
Ileus paralytic	C0030446	HP:0002590	Paralytic ileus	SK: indirect umls mapping	checked		
Immobile	C0231441	HP:0006471	Fixed elbow flexion	SK: indirect umls mapping	more general term		
Immunodeficiency	C0021051	HP:0002721	Immunodeficiency	SK: indirect umls mapping	checked		
Immunoglobulin G low	C0239987	HP:0004315	Decreased IgG level	SK: indirect umls mapping	checked		
Immunoglobulins increased	C0151729	HP:0010702	Hypergammaglobulinemia	SK: indirect umls mapping	checked		
Impetigo	C0021099	HP:0000983	Dermatitis, infectious, due to immunodeficiency impetigo	LB	check later		also Recurrent bacterial skin infections and 5429 recurrent cutaneous and systemic pyogenic infections
Implant infection	C0854403	HP:0002719	Recurrent infections	LB	more general term		
Incontinence	C0021167	HP:0000020	Urinary incontinence	SK: indirect umls mapping	more general term		
Increased appetite	C0232461	HP:0002591	Polyphagia	SK: indirect umls mapping	checked		
Increased tendency to bruise	C0423798	HP:0000978	Bruising susceptibility	SK: indirect umls mapping	checked		
Increased thirst	C0241379	HP:0001959	Polydipsia	LB	different modifier		
Infantile genetic agranulocytosis	C1853118	HP:0005541	Congenital agranulocytosis	LB	checked		
Infarction	C0021308	HP:0001658	Infarction	LB	checked		replace HP:0007236 Recurrent subcortical infarcts which was related to infarct but inadapted.
Infarction mesenteric	C0267406	HP:0005244	Gastrointestinal Infarction	LB	checked		
Infection	C0021311	HP:0002719	Recurrent infections	LB	different modifier		replace HP:0008150 Elevated serum transaminases during infections
Infection mixed	C0275524	HP:0002719	Recurrent infections	LB	different modifier		
Infection parasitic	C0747256	HP:0002719	Recurrent infections	LB	different modifier		or HP:0002719        Recurrent infections
Infection pseudomonas aeruginosa	C0854135	HP:0005429	Recurrent cutaneous and systemic pyogenic infections	LB	more general term		also HP:0005390        Recurrent opportunistic infections
Infection susceptibility increased	C0236171	HP:0002719	Recurrent infections	LB	checked		or 5410 susceptibility to bacterial and viral infections and 5367susceptibility to pyogenic infections
Infectious meningitis	C0729584	HP:0005381	Recurrent meningococcal disease	LB	different modifier		
Infectious mononucleosis	C0021345	HP:0004429	Recurrent viral infections	LB	different modifier		or 5364 severe
Infective myositis	C0158353	HP:0100614	Myositis	LB	more general term		
Infective otitis externa	C0021355	HP:0008524	Chronic ear infection	LB	more general term		or any related to otitis media?
Inferior myocardial infarction	C0340305	HP:0001658	Myocardial infarction	LB	more general term		
Infertility	C0021359	HP:0000789	Infertility	SK: indirect umls mapping	checked		
Infertility female	C0021361	HP:0008222	Female infertility	SK: indirect umls mapping	checked		
Infertility male	C0021364	HP:0003251	Male infertility	SK: indirect umls mapping	checked		
Infestation	C1384353	HP:0005215	Frequent Giardia lamblia infestation	SK: indirect umls mapping	more general term		
Infestation NOS	C0851341	HP:0005215	Frequent Giardia lamblia infestation	SK: indirect umls mapping	more general term		
Inflammation	C0021368	HP:0007891	Prominent ocular inflammation	SK: indirect umls mapping	check later		
Inflammatory bowel disease	C0021390	HP:0002037	Inflammatory bowel disease	SK: indirect umls mapping	checked		
Inflammatory swelling	C0234939	HP:0001386	Joint swelling	LB	more general term		and 1785 Ankle swelling, 1225 Wrist swelling, choise "joint" as it is the most general, and joint swelling is often related to inflammatory conditions. also soft tissue swelling of interphalangeal joints 6162 and swelling of proximal interphalangeal joints 6253 and 3270 abdominal distention
Influenza	C0021400	HP:0005376	Increased susceptibility to haemophilus influenzae infections	LB	different modifier		or any group of related symptoms
Influenza like illness	C0521839	HP:0005376	Increased susceptibility to haemophilus influenzae infections	LB	different modifier		or any group of related symptoms
Influenza-like symptoms	C0392171	HP:0005376	Increased susceptibility to haemophilus influenzae infections	LB	different modifier		or any group of related symptoms
Inguinal hernia	C0019294	HP:0000023	Inguinal hernia	SK: indirect umls mapping	checked		
Initial insomnia	C0393760	HP:0002360	Sleep disturbances	LB	more general term		
Injection site hypersensitivity	C0151726	HP:0100326	Immunologic hypersensitivity	LB	different modifier		
Injection site infection	C0221714	HP:0002719	Recurrent infections	LB	more general term		
Injection site pain	C0151828	HP:0010833	Spontaneous pain sensation	LB	check later		
Injection site urticaria	C0392196	HP:0001025	Urticaria	LB	more general term		
Inner ear infection	C1168225	HP:0008524	Chronic ear infection	LB	more general term		
Insomnia	C0917801	HP:0002360	Sleep disturbances	LB	more general term		
Insomnia exacerbated	C0852928	HP:0002360	Sleep disturbances	LB	more general term		
Insufficiency renal	C1565489	HP:0000083	Renal failure	SK: indirect umls mapping	checked		
Insulin resistance	C0021655	HP:0000855	Insulin resistance	SK: indirect umls mapping	checked		
Intention tremor	C0234376	HP:0002345	Action tremor	SK: indirect umls mapping	checked		is it crossed reference with HP:0002080 Intention tremor
Intermittent claudication	C0021775	HP:0004417	Intermittent claudication	SK: indirect umls mapping	checked		
Intermittent fever	C0277799	HP:0001954	Fever, episodic	SK: indirect umls mapping	checked		
Intermittent headache	C1168188	HP:0002315	Headache	LB	more general term		replace HP:0002076 Migraine
Interstitial lung disease	C0206062	HP:0006530	Interstitial pulmonary disease	SK: indirect umls mapping	checked		
Interstitial pneumonia	C0206061	HP:0006515	Interstitial pneumonitis	SK: indirect umls mapping	checked		
Intestinal cramps	C0877617	HP:0002579	Gastrointestinal dysmotility	LB	more general term		
Intestinal haemorrhage	C0267373	HP:0002584	Intestinal bleeding	SK: indirect umls mapping	checked		
Intestinal infarction	C0241950	HP:0005244	Gastrointestinal infarction	LB	checked		
Intestinal obstruction	C0021843	HP:0005250	High intestinal obstruction	SK: indirect umls mapping	more general term		
Intestinal stenosis	C0267465	HP:0010449	Duodenal stenosis	LB	more general term		
Intestinal ulcer	C0151971	HP:0002588	Duodenal ulcer	LB	more general term		also 5229 jejunoileal ulceration
Intra-uterine death	C0015927	HP:0003826	Stillbirth	LB	checked		
Intracranial aneurysm	C0007766	HP:0004944	Cerebral aneurysm	SK: indirect umls mapping	more general term		
Intracranial hypotension	C0524812	HP:0002615	Hypotension	LB	more general term		
Intracranial pressure increased	C0151740	HP:0002516	Increased intracranial pressure	SK: indirect umls mapping	checked		
Intractable pain	C0030200	HP:0010833	Spontaneous pain sensation	LB	check later		also 0010832 Abnormality of pain sensation because of the intractable aspect
Intraocular pressure increased	C0234708	HP:0007906	Increased intraocular pressure	SK: indirect umls mapping	checked		
Intussusception	C0021933	HP:0002576	Intussusception	SK: indirect umls mapping	checked		
Iridocyclitis	C0022073	HP:0001094	Iridocyclitis	SK: indirect umls mapping	checked		
Iris adhesions	C0154933	HP:0010285	Oral synechia	SK: indirect umls mapping	different modifier		
Iritis	C0022081	HP:0001101	Iritis	SK: indirect umls mapping	checked		
Iron deficiency anaemia	C0162316	HP:0001891	Iron deficiency anemia	SK: indirect umls mapping	checked		
Irritability	C0022107	HP:0000737	Irritability	SK: indirect umls mapping	checked		
Ischaemic cerebral infarction	C1262005	HP:0002637	Cerebral ischemia	LB	checked		
Ischaemic hepatitis	C0473117	HP:0006562	Viral hepatitis	LB	different modifier		no other hepatitis term...
Ischaemic neuropathy	C0238309	HP:0001271	Polyneuropathy	LB	different modifier		
Ischaemic stroke	C0948008	HP:0002140	Ischemic stroke	SK: indirect umls mapping	checked		
Ischial neuralgia	C0549346	HP:0003489	Acute episodes of neuropathic symptoms	LB	checked		
Jaundice	C0022346	HP:0000952	Jaundice	LB	checked		replace HP:0006575 Intrahepatic cholestasis with episodic jaundice
Jaundice cholestatic	C0022354	HP:0006575	Intrahepatic cholestasis with episodic jaundice	LB	checked		
Jaundice hepatocellular	C1262535	HP:0006575	Intrahepatic cholestasis with episodic jaundice	LB	check later		
Jaundice neonatal	C0022353	HP:0006579	Prolonged neonatal jaundice	SK: indirect umls mapping	checked		
Joint contracture	C0009918	HP:0009473	Joint contractures involving the joints of the hand	SK: indirect umls mapping	more general term		
Joint stiffness	C0162298	HP:0005198	Stiff interphalangeal joints	SK: indirect umls mapping	more general term		
Joint swelling	C0152031	HP:0005833	Joint swelling onset late infancy	SK: indirect umls mapping	more general term		
Junctional bradycardia	C0745499	HP:0001662	Bradycardia	LB	more general term		
Junctional tachycardia	C0039235	HP:0001649	Tachycardia	LB	more general term		
Juvenile arthritis	C0553662	HP:0003088	Premature Osteoarthritis	LB	check later		or HP:0005681 Rheumatoid arthritis, juvenile
Kaposi's sarcoma	C0036220	HP:0100242	Sarcoma	LB	more general term		
Kaposi's sarcoma AIDS related	C0276535	HP:0100242	Sarcoma	LB	more general term		
Keloid scar	C0022548	HP:0010562	Keloids	SK: indirect umls mapping	checked		
Keratitis	C0022568	HP:0000491	Keratitis	SK: indirect umls mapping	checked		
Keratitis sicca	C2930821	HP:0001097	Keratoconjunctivitis sicca	match term synonym (Keratitis sicca)	more general term		
Keratoconjunctivitis	C0022573	HP:0001096	Keratoconjunctivitis	SK: indirect umls mapping	checked		
Keratoconjunctivitis sicca	C0022575	HP:0001097	Keratoconjunctivitis sicca	SK: indirect umls mapping	checked		
Keratoderma	C0022579	HP:0007597	Congenital palmoplantar keratodermia	SK: indirect umls mapping	more general term		
Keratosis	C0022593	HP:0007613	Spinous keratoses of palms and soles	SK: indirect umls mapping	more general term		
Ketoacidosis	C0220982	HP:0005974	Ketoacidosis, episodic	SK: indirect umls mapping	checked		
Ketonuria	C0162275	HP:0002919	Ketonuria	SK: indirect umls mapping	checked		
Ketosis	C0022638	HP:0001946	Ketosis	SK: indirect umls mapping	checked		
Kidney infection	C0021313	HP:0000123	Nephritis	LB	more general term		also HP:00000094        Urinary tract infections and recurrent urinary tract infection HP:0000010
Klebsiella infection	C0022729	HP:0002742	Recurrent Klebsiella infections	SK: indirect umls mapping	checked		
Klinefelter's syndrome	C0022735	HP:0003492	High urinary gonadotropins (primary hypogonadism)	SK: indirect umls mapping	causality		
Knee osteoarthritis	C0409959	HP:0005086	Knee osteoarthritis	SK: indirect umls mapping	checked		
Knee pain	C0231749	HP:0009763	Limb pain	LB	more general term		
Kyphosis	C0022821	HP:0008454	Lumbar kyphosis	SK: indirect umls mapping	more general term		
Laboratory test abnormal	C0438215	HP:0002715	Abnormality of the immune system	SK: indirect umls mapping	check later		
Lacrimal duct obstruction	C0022906	HP:0007669	Bilateral nasolacrimal duct obstruction	SK: indirect umls mapping	more general term		
Lacrimation	C0423153	HP:0000632	Lacrimation abnormality	SK: indirect umls mapping	different modifier		
Lacrimation decreased	C0235857	HP:0000633	Decreased lacrimation	SK: indirect umls mapping	checked		
Lacrimation increased	C0152227	HP:0009926	Increased lacrimation	SK: indirect umls mapping	checked		
Lactic acidosis	C0001125	HP:0005960	Mild lactic acidosis	SK: indirect umls mapping	more general term		
Lactose intolerance	C0022951	HP:0004789	Lactose intolerance	SK: indirect umls mapping	checked		
Lacunar infarction	C0333559	HP:0007201	Cerebral artery atherosclerosis	LB	causality		http://www.medlink.com/medlinkcontent.asp  >>describe artery atherosclerosis as a mechanism;or 2637 cerebral̦ ischemia also mabe 0100314 Cerebral inclusion bodies, or 0100319 hyaline bodies, or 4978 recurrent cerebral and cerebellar hemorrhage, or 4931 small cerebral arteries show arteriosclerotic changes
Large intestine carcinoma	C0009402	HP:0006716	Hereditary nonpolyposis colorectal carcinoma	SK: indirect umls mapping	more general term		
Laryngeal oedema	C0023052	HP:0000969	Edema	LB	more general term		nothing more relevant
Laryngospasm	C0023066	HP:0006511	Laryngeal stridor	SK: indirect umls mapping	causality		
Laryngotracheal oedema	C0235551	HP:0000969	Edema	LB	more general term		nothing more relevant
Left ventricular failure	C0023212	HP:0001635	Congestive heart failure	LB	more general term		
Leg pain	C0023222	HP:0009763	Limb pain	LB	more general term		
Leg ulcer	C0023223	HP:0200042	Skin ulcer	LB	more general term		or HP:0001026 penetrating foot ulcers
Leiomyoma	C0023267	HP:0007620	Cutaneous leiomyoma	LB	more general term	also HP:0000131 Uterine leiomyoma HP:0006756 Diffuse leiomyomatosis HP:0007437 Multiple cutaneous leiomyomas	
Lenticular opacities	C1510497	HP:0000518	Cataract	SK: indirect umls mapping	checked		
Leptomeningeal metastases	C1704231	HP:0100836	Malignant neoplasm of the central nervous system	LB	more general term	could also be linked to HP:0002858 meningioma	
Lethargy	C0023380	HP:0001254	Lethargy	SK: indirect umls mapping	checked		
Leukaemia	C0023418	HP:0001909	Leukemia	LB	checked		replace HP:0006726 Increased risk of leukemia
Leukaemia cutis	C0948976	HP:0001909	Leukemia	LB	causality		
Leukaemoid reaction	C0023501	HP:0001909	Leukemia	LB	causality		
Leukemia secondary	C0856053	HP:0001909	Leukemia	LB	more general term		
Leukocytosis	C0023518	HP:0001974	Leukocytosis	SK: indirect umls mapping	checked		
Leukoderma	C0162835	HP:0009719	Hypomelanotic macules	SK: indirect umls mapping	checked		
Leukoencephalopathy	C0270612	HP:0002352	Leukoencephalopathy	SK: indirect umls mapping	checked		
Leukonychia	C0240182	HP:0001820	Leukonychia	SK: indirect umls mapping	checked		
Leukopenia	C0023530	HP:0001882	Leukopenia	SK: indirect umls mapping	checked		
Leukoplakia	C0023531	HP:0002745	Oral leukoplakia	LB	more general term		related to keratosis?
Leukoplakia oral	C0023532	HP:0002745	Oral leukoplakia	SK: indirect umls mapping	checked		
Leukorrhea	C0023533	HP:0000142	Abnormality of the vagina	LB	more general term		
Libido decreased	C0011124	HP:0000708	Behavioural/Psychiatric Abnormality	LB	more general term		
Libido increased	C0021177	HP:0000708	Behavioural/Psychiatric Abnormality	LB	more general term		
Ligament disorder	C0263976	HP:0000924	Abnormality of the musculoskeletal system	LB	more general term		
Light anaesthesia	C0475746	HP:0007328	Decreased pain sensation	LB	checked		
Limb deformity	C0239337	HP:0002813	Abnormality of the extremities	SK: indirect umls mapping	more general term		
Limb paresis	C0587246	HP:0003690	Limb muscle weakness	SK: indirect umls mapping	checked		
Lip and/or oral cavity cancer	C0854754	HP:0100604	Neoplasm of the lip	LB	more general term		
Lip blister	C0858751	HP:0000159	Lip abnormality	LB	more general term		
Lip burning sensation of	C0859371	HP:0000159	Lip abnormality	LB	more general term		
Lip dry	C0555724	HP:0000159	Lip abnormality	LB	more general term		
Lip haemorrhage	C0849835	HP:0000159	Lip abnormality	LB	more general term		167 oral bleeding
Lip oedema	C0541923	HP:0100695	Lipedema	LB	checked		
Lip pain	C0267028	HP:0000159	Lip abnormality	LB	more general term		or 0100661 trigeminal neuralgia, or 10833 spontaneous pain sensation
Lip swelling	C0240211	HP:0000159	Lip abnormality	LB	more general term		
Lip ulceration	C0267033	HP:0000159	Lip abnormality	LB	more general term		oral ulcer 155 also can be related to HP:0002713 Accidental injury and ulceration of the lips and tongue due to decreased sensation
Lipid metabolism disorder	C0154251	HP:0003119	Abnormality of lipid metabolism	LB	checked		
Lipidosis	C0023794	HP:0000991	xanthomatosis	LB			just one of those .or related to HP:0009058 Lipid accumulation in skeletal muscle or 6561 in hepatocytes or 9126 increased adipose tissue
Lipids abnormal	C0549634	HP:0003119	Abnormality of lipid metabolism	LB	more general term		
Lipids increased	C0851043	HP:0003077	Hyperlipidemia	LB	checked		
Lipoatrophy	C1280433	HP:0009125	Lipodystrophy	LB	more general term		
Lipodystrophy	C0023787	HP:0009125	Lipodystrophy	SK: indirect umls mapping	checked		
Lipodystrophy acquired	C0877192	HP:0009125	Lipodystrophy	LB	more general term		
Lipogranuloma	C1704214	HP:0010605	Chalazion	SK: indirect umls mapping	more general term		
Lipohypertrophy	C1262113	HP:0009126	Increased adipose tissue	LB	checked		
Lipoid nephrosis	C0027721	HP:0008727	Idiopathic nephrotic syndrome	SK: indirect umls mapping	different modifier		
Lipoma	C0023798	HP:0006931	Lipoma of corpus callosum	SK: indirect umls mapping	more general term		
Livedo reticularis	C0085642	HP:0000965	Cutis marmorata	SK: indirect umls mapping	checked		
Liver abscess	C0023885	HP:0001400	Hepatic abscesses due to immunodeficiency	SK: indirect umls mapping	more general term		
Liver carcinoma	C2239176	HP:0001402	Hepatocellular carcinoma	LB	checked		
Liver disorder	C0023895	HP:0006706	Cystic liver disease	SK: indirect umls mapping	more general term		
Liver fatty	C0015695	HP:0006555	Diffuse hepatic steatosis	SK: indirect umls mapping	checked		
Liver fatty deposition	C0151765	HP:0006561	 Lipid accumulation in hepatocytes	LB	checked		
Liver function test abnormal	C0151766	HP:0002910	Elevated hepatic transaminases	SK: indirect umls mapping	checked		
Liver function test normal	C0438235	HP:0006578	Subclinical abnormal liver function tests	LB	different modifier		
Liver injury	C0160390	HP:0001410	Decreased liver function	LB	different modifier		or 1392 abnormality of the liver
Liver tenderness	C0151767	HP:0001410	Decreased liver function	LB	more general term		1392 abnormality of the liver
Liver transplant rejection	C0400968	HP:0001410	Decreased liver function	LB	more general term		1392 abnormality of the liver
Lividity	C0332579	HP:0000980	Pallor	LB	checked		actual lividity is for dead. also pale pigmetation 7419
Lobar pneumonia	C0032300	HP:0002090	Pneumonia	LB	more general term		
Localised infection	C0016397	HP:0002719	Recurrent infections	LB	different modifier		
Localised oedema	C0013609	HP:0000969	Edema	LB	more general term		nothing more relevant
Localized osteoarthritis	C0409962	HP:0002758	Osteoarthritis	LB	more general term		
Logorrhoea	C0233719	HP:0002167	Neurological speech impairment	LB	check later		
Loin pain	C0235632	HP:0003419	Low back pain	LB	check later		
Loss of consciousness	C0041657	HP:0007185	Loss of consciousness	LB	checked		replace HP:0001325 Hypoglycemic coma
Low back pain	C0024031	HP:0003419	Low back pain	SK: indirect umls mapping	checked		
Low density lipoprotein increased	C0549399	HP:0003141	Hyperbetalipoproteinemia	SK: indirect umls mapping	more general term		
Low set ears	C0239234	HP:0000369	Low-set ears	SK: indirect umls mapping	checked		
Lower gastrointestinal haemorrhage	C0024050	HP:0002239	Gastrointestinal hemorrhage	LB	more general term		
Lower respiratory tract infection	C0149725	HP:0002783	Recurrent lower respiratory tract infections	LB	different modifier		replace HP:0002873 Recurrent upper and lower respiratory tract infections
Lumbar puncture headache	C0270697	HP:0002315	Headache	LB	more general term		
Lung adenocarcinoma	C0152013	HP:0006519	Alveolar cell carcinoma	LB	more general term		also HP:0100552        Neoplasm of the tracheobronchial system
Lung adenocarcinoma stage I	C0854985	HP:0006519	Alveolar cell carcinoma	LB	more general term		also HP:0100552        Neoplasm of the tracheobronchial system
Lung cancer metastatic	C0153676	HP:0100552	Neoplasm of the tracheobronchial system	LB	more general term		
Lung disorder	C0024115	HP:0006552	Fibrocystic lung disease	SK: indirect umls mapping	more general term		
Lung fibrosis interstitial	C0240035	HP:0005576	Tubulointerstitial fibrosis	SK: indirect umls mapping	more general term		
Lung infection	C0876973	HP:0002783	Recurrent lower respiratory tract infections	SK: indirect umls mapping	more general term		
Lung infiltration	C0235896	HP:0005828	Transient pulmonary infiltrates	SK: indirect umls mapping	different modifier		
Lupus erythematosus	C0409974	HP:0002725	Systemic Lupus erythematosus	LB	more general term		
Lymphadenitis	C0024205	HP:0002840	Lymphadenitis	SK: indirect umls mapping	checked		
Lymphadenopathy	C0497156	HP:0002716	Lymphadenopathy	SK: indirect umls mapping	checked		
Lymphadenopathy axillary	C0578735	HP:0002716	Lymphadenopathy	LB	more general term		
Lymphadenopathy cervical	C0235592	HP:0002716	Lymphadenopathy	LB	more general term		
Lymphatic disorder	C0024228	HP:0002716	Lymphadenopathy	SK: indirect umls mapping	more general term		
Lymphocytic colitis	C0400822	HP:0002583	Colitis	LB	more general term		
Lymphocytic leukaemia	C0023448	HP:0005526	Lymphoid leukemia	LB	checked		replace HP:0005531 Myeloid/lymphoid leukemia
Lymphoedema	C0024236	HP:0001004	lymphedema	LB	checked		replace HP:0004788 intestinal lymphedema. or HP:0003550 lymphedema, predominantly in the lower limbs
Lymphoid interstitial pneumonia	C0264511	HP:0006527	Lymphoid interstitial pneumonia	SK: indirect umls mapping	checked		
Lymphoma	C0024299	HP:0002665	Lymphoma	SK: indirect umls mapping	checked		
Lymphopenia	C0024312	HP:0001888	Lymphopenia	SK: indirect umls mapping	checked		
Lymphoproliferative disorder	C0024314	HP:0005523	Lymphoproliferative disorder	SK: indirect umls mapping	checked		
Macrocytosis	C0684332	HP:0005518	Erythrocyte macrocytosis	SK: indirect umls mapping	more general term		
Macular degeneration	C0024437	HP:0007673	Cystic macular degeneration	SK: indirect umls mapping	more general term		
Macular oedema	C0271051	HP:0001085	Papilledema	LB	more general term		nothing more relevant
Macule	C0332573	HP:0010729	Cherry red spot of the macula	SK: indirect umls mapping	more general term		
Maculopathy	C0730362	HP:0001103	Abnormality of the macula	SK: indirect umls mapping	checked		
Malabsorption	C0024523	HP:0002024	Malabsorption	SK: indirect umls mapping	checked		
Malaise	C0231218	HP:0002321	Vertigo	LB	causality		related but not completely, but it is related to dizziness which "means" malaise, so?
Malformation heart (NOS)	C0018798	HP:0002564	Cardiac malformation	SK: indirect umls mapping	checked		
Malignant glioma	C0555198	HP:0009733	Glioma	SK: indirect umls mapping	more general term		
Malignant hypertension	C0020540	HP:0000875	Episodic hypertension	LB	more general term		I prefer this to hypertension as usually malgnant episodes are not lasting by nature you re cured or die.
Malignant melanoma	C0025202	HP:0007716	Malignant intraocular melanoma	SK: indirect umls mapping	more general term		
Malignant ovarian cyst	C0235770	HP:0000138	Ovarian cysts	LB	more general term		
Mantle cell lymphoma	C0334634	HP:0002665	Lymphoma	LB	more general term		
Masked facies	C0424448	HP:0000298	Mask-like facies	SK: indirect umls mapping	checked		
Mean cell volume increased	C0855791	HP:0005518	Erythrocyte macrocytosis	SK: indirect umls mapping	more general term		
Mechanical urticaria	C2609041	HP:0001025	Urticaria	LB	more general term		
Mediastinal disorder	C0025061	HP:0000765	Abnormality of the thorax	LB	more general term		NOS Abnormality??
Mediastinitis	C0025064	HP:0000765	Abnormality of the thorax	LB	more general term		NOS Abnormality??
Megacolon	C0025160	HP:0002251	Aganglionic megacolon	SK: indirect umls mapping	more general term		
Megacolon toxic	C0025162	HP:0002251	Aganglionic megacolon	match term synonym (Megacolon)	different modifier		
Melaena	C0025222	HP:0002249	Melena	SK: indirect umls mapping	checked		
Melanocytic naevus	C0027962	HP:0009920	Nevus of Ota	SK: indirect umls mapping	more general term		
Memory impairment	C0233794	HP:0002354	Memory impairment	SK: indirect umls mapping	checked		
Memory loss	C0751295	HP:0002354	Memory impairment	SK: indirect umls mapping	more general term		
Meningioma	C0025286	HP:0006754	Posterior fossa and upper cervical meningiomas	SK: indirect umls mapping	more general term		
Meningitis	C0025289	HP:0001287	Meningitis	SK: indirect umls mapping	checked		
Meningocele	C1261470	HP:0002435	Meningocele	SK: indirect umls mapping	checked		
Menorrhagia	C0025323	HP:0000132	Menorrhagia	SK: indirect umls mapping	checked		
Menstruation irregular	C0156404	HP:0000858	Menstrual irregularities	SK: indirect umls mapping	checked		
Mental deficiency	C0917816	HP:0002342	Intellectual disability, moderate	SK: indirect umls mapping	more general term		
Mental disability	C1306341	HP:0100543	Cognitive impairment	SK: indirect umls mapping	checked		
Mental disorder	C0004936	HP:0000708	Behavioural/Psychiatric Abnormality	SK: indirect umls mapping	checked		
Mental disorder due to a general medical condition	C0853895	HP:0000708	Behavioural/Psychiatric Abnormality	LB	more general term		
Mental retardation	C0025362	HP:0001249	Intellectual disability	SK: indirect umls mapping	more general term		
Mental state abnormal	C0278061	HP:0000708	Behavioural/Psychiatric Abnormality	LB	more general term		
Mesothelioma	C0025500	HP:0100005	Testicular mesothelioma	SK: indirect umls mapping	more general term		
Metabolic acidosis	C0220981	HP:0005967	Mixed respiratory and metabolic acidosis	SK: indirect umls mapping	more general term		
Metaphyseal dysplasia	C0265294	HP:0005704	Metaphyseal dysplasia with massive calcific deposits	SK: indirect umls mapping	more general term		
Metastases to central nervous system	C0686377	HP:0100006	Neoplasm of the central nervous system	LB	different modifier		maybe neoplasm is not fitting for metastases
Metastases to meninges	C0220654	HP:0100006	Neoplasm of the central nervous system	LB	different modifier		maybe neoplasm is not fitting for metastases. nothing relevant for meninges
Methicillin-resistant staphylococcal aureus infection	C0343401	HP:0007499	Recurrent staphylococcal infections	LB	different modifier		
Microangiopathic haemolytic anaemia	C0221021	HP:0001937	Microangiopathic hemolytic anemia	SK: indirect umls mapping	checked		
Microangiopathy	C0155765	HP:0002597	Abnormality of the vasculature	LB	more general term		or HP:0005296 Occlusive vascular disease
Microcephaly	C0025958	HP:0005484	Microcephaly, postnatal	SK: indirect umls mapping	checked		
Microcytic anaemia	C0085576	HP:0001935	Microcytic anemia	LB	checked		HP:0004856 normochromic microcytic anemia
Microscopic hematuria	C0239937	HP:0002907	Microhematuria	SK: indirect umls mapping	checked		
Micturition urgency	C0085606	HP:0000012	Urinary urgency	SK: indirect umls mapping	checked		
Middle insomnia	C0393761	HP:0002360	Sleep disturbances	LB	more general term		
Migraine	C0149931	HP:0002076	Migraine	SK: indirect umls mapping	checked		
Migraine aggravated	C0235890	HP:0002076	Migraine	LB	more general term		
Migraine with aura	C0154723	HP:0002077	Migraine with aura	LB	checked		
Migraine without aura	C0338480	HP:0002083	Migraine without aura	LB	checked		
Milia	C0345996	HP:0001056	Milia	SK: indirect umls mapping	checked		
Miosis	C0026205	HP:0000616	Miosis	SK: indirect umls mapping	checked		
Mitochondrial toxicity	C1096176	HP:0001427	Mitochondrial inheritance	match term synonym (Mitochondrial)	different modifier		
Mitral valve incompetence	C0026266	HP:0001653	Mitral regurgitation	SK: indirect umls mapping	checked		
Mobility decreased	C0700572	HP:0006217	Limited mobility of proximal interphalangeal joint	SK: indirect umls mapping	more general term		
Monarthritis	C0158026	HP:0002758	Osteoarthritis	LB	more general term		
Monomorphic ventricular tachycardia	C0344431	HP:0004756	Ventricular tachycardia	LB	more general term		
Mood alteration NOS	C2939186	HP:0000720	Mood Swings	LB	more general term		or HP:0100852 name: Abnormal fear/anxiety-related behavior whose synonym is mood alteration
Mood swings	C0085633	HP:0000720	Mood Swings	LB	checked		replace HP:0001575 Mood changes
Motor tic	C0751900	HP:0100034	Motor tics	SK: indirect umls mapping	checked		
Mouth haemorrhage	C0029163	HP:0000167	Oral bleeding	SK: indirect umls mapping	checked		
Mouth ulceration	C0149745	HP:0000155	Oral ulcers	SK: indirect umls mapping	checked		
Movement disorder	C0026650	HP:0100022	Abnormality of movement	match term synonym (Movement disorder)	checked		
Mucocutaneous candidiasis	C0006848	HP:0002728	Chronic mucocutaneous candidiasis	SK: indirect umls mapping	checked		
Mucosal ulceration	C0236053	HP:0200042	Skin ulcer	LB	different modifier		
Multifocal atrial tachycardia	C0221158	HP:0001649	Tachycardia	LB	more general term		
Multifocal ventricular tachycardia	C0344432	HP:0001649	Tachycardia	LB	more general term		
Multiple congenital abnormalities	C0000772	HP:0005775	Multiple skeletal anomalies	SK: indirect umls mapping	more general term		
Multiple hereditary exostosis	C0015306	HP:0005655	Multiple exostoses, esp digits	SK: indirect umls mapping	checked		
Multiple myeloma	C0026764	HP:0006775	Multiple myeloma	SK: indirect umls mapping	checked		
Muscle atrophy	C0026846	HP:0009129	Amyotrophy involving the upper limbs	SK: indirect umls mapping	more general term		
Muscle contractions involuntary	C0235086	HP:0004305	Involuntary muscle contractions	SK: indirect umls mapping	checked		
Muscle contracture	C0009917	HP:0009473	Joint contractures involving the joints of the hand	SK: indirect umls mapping	more general term		
Muscle fatigue	C0242979	HP:0003750	Increased muscle fatiguability	SK: indirect umls mapping	checked		
Muscle rigidity	C0026837	HP:0002063	Rigidity	SK: indirect umls mapping	checked		
