hp_id,hp_label,filler_id,filler_label,type
http://purl.obolibrary.org/obo/HP_0031137,Storage in hepatocytes,http://purl.obolibrary.org/obo/CL_0000182,hepatocyte,associated with
http://purl.obolibrary.org/obo/HP_0500030,Abnormal hepatic glycogen storage,http://purl.obolibrary.org/obo/CHEBI_28087,glycogen,associated with
http://purl.obolibrary.org/obo/HP_0500030,Abnormal hepatic glycogen storage,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0006568,Increased hepatic glycogen content,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0006568,Increased hepatic glycogen content,http://purl.obolibrary.org/obo/CHEBI_28087,glycogen,associated with
http://purl.obolibrary.org/obo/HP_0006561,Lipid accumulation in hepatocytes,http://purl.obolibrary.org/obo/CL_0000182,hepatocyte,associated with
http://purl.obolibrary.org/obo/HP_0006561,Lipid accumulation in hepatocytes,http://purl.obolibrary.org/obo/CHEBI_18059,lipid,associated with
http://purl.obolibrary.org/obo/HP_0025321,Copper accumulation in liver,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0025321,Copper accumulation in liver,http://purl.obolibrary.org/obo/CHEBI_28694,copper atom,associated with
http://purl.obolibrary.org/obo/HP_0005237,Degenerative liver disease,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0006559,Hepatic calcification,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0100523,Liver abscess,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0100523,Liver abscess,http://purl.obolibrary.org/obo/MPATH_608,abscess,associated with
http://purl.obolibrary.org/obo/HP_0006707,Abnormality of the hepatic vasculature,http://purl.obolibrary.org/obo/UBERON_0006877,vasculature of liver,associated with
http://purl.obolibrary.org/obo/HP_0031941,Abnormal portal venous system morphology,http://purl.obolibrary.org/obo/UBERON_0002017,portal vein,associated with
http://purl.obolibrary.org/obo/HP_0034548,Portal vein hypoplasia,http://purl.obolibrary.org/obo/UBERON_0002017,portal vein,associated with
http://purl.obolibrary.org/obo/HP_0031942,Congenital absence of portal vein,http://purl.obolibrary.org/obo/UBERON_0002017,portal vein,associated with
http://purl.obolibrary.org/obo/HP_0030242,Portal vein thrombosis,http://purl.obolibrary.org/obo/UBERON_0002017,portal vein,associated with
http://purl.obolibrary.org/obo/HP_0001409,Portal hypertension,http://purl.obolibrary.org/obo/UBERON_0001639,hepatic portal vein,associated with
http://purl.obolibrary.org/obo/HP_0001409,Portal hypertension,http://purl.obolibrary.org/obo/UBERON_0000178,blood,associated with
http://purl.obolibrary.org/obo/HP_0002240,Hepatomegaly,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0001407,Hepatic cysts,http://purl.obolibrary.org/obo/MPATH_62,cyst,associated with
http://purl.obolibrary.org/obo/HP_0001407,Hepatic cysts,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0100839,Hepatic agenesis,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0002605,Hepatic necrosis,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0030722,Ectopic liver,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0410259,Hepatopulmonary fusion,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0012115,Hepatitis,http://purl.obolibrary.org/obo/UBERON_0002107,liver,associated with
http://purl.obolibrary.org/obo/HP_0012115,Hepatitis,http://purl.obolibrary.org/obo/GO_0006954,inflammatory response,associated with
http://purl.obolibrary.org/obo/HP_0004297,Abnormality of the biliary system,http://purl.obolibrary.org/obo/UBERON_0002294,biliary system,associated with
http://purl.obolibrary.org/obo/HP_0006580,Portal fibrosis,http://purl.obolibrary.org/obo/UBERON_0002017,portal vein,associated with
http://purl.obolibrary.org/obo/HP_0005264,Abnormality of the gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,gallbladder,associated with
http://purl.obolibrary.org/obo/HP_0012438,Abnormal gallbladder physiology,http://purl.obolibrary.org/obo/UBERON_0002110,gallbladder,associated with
http://purl.obolibrary.org/obo/HP_0005609,Gallbladder dysfunction,http://purl.obolibrary.org/obo/UBERON_0002110,gallbladder,associated with
http://purl.obolibrary.org/obo/HP_0012437,Abnormal gallbladder morphology,http://purl.obolibrary.org/obo/UBERON_0002110,gallbladder,associated with
http://purl.obolibrary.org/obo/HP_0011466,Aplasia/Hypoplasia of the gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,gallbladder,associated with
http://purl.obolibrary.org/obo/HP_0011984,Atretic gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,gallbladder,associated with
http://purl.obolibrary.org/obo/HP_0011467,Absent gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,gallbladder,associated with
http://purl.obolibrary.org/obo/HP_0005233,Hypoplasia of the gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,gallbladder,associated with
http://purl.obolibrary.org/obo/HP_0030154,Gallbladder perforation,http://purl.obolibrary.org/obo/UBERON_0002110,gallbladder,associated with
http://purl.obolibrary.org/obo/HP_0001080,Biliary tract abnormality,http://purl.obolibrary.org/obo/UBERON_0001173,biliary tree,associated with
http://purl.obolibrary.org/obo/HP_0012440,Abnormal biliary tract morphology,http://purl.obolibrary.org/obo/UBERON_0001173,biliary tree,associated with
http://purl.obolibrary.org/obo/HP_0100889,Abnormal ductus choledochus morphology,http://purl.obolibrary.org/obo/UBERON_0001174,common bile duct,associated with
http://purl.obolibrary.org/obo/HP_0011040,Abnormal intrahepatic bile duct morphology,http://purl.obolibrary.org/obo/UBERON_0003704,intrahepatic bile duct,associated with
http://purl.obolibrary.org/obo/HP_0006571,Reduced number of intrahepatic bile ducts,http://purl.obolibrary.org/obo/UBERON_0003704,intrahepatic bile duct,associated with
http://purl.obolibrary.org/obo/HP_0005248,Intrahepatic biliary atresia,http://purl.obolibrary.org/obo/UBERON_0003704,intrahepatic bile duct,associated with
http://purl.obolibrary.org/obo/HP_0005209,Intrahepatic bile duct cysts,http://purl.obolibrary.org/obo/UBERON_0003704,intrahepatic bile duct,associated with
http://purl.obolibrary.org/obo/HP_0030151,Cholangitis,http://purl.obolibrary.org/obo/UBERON_0001173,biliary tree,associated with
http://purl.obolibrary.org/obo/HP_0030151,Cholangitis,http://purl.obolibrary.org/obo/GO_0006954,inflammatory response,associated with
http://purl.obolibrary.org/obo/HP_0006560,Biliary hyperplasia,http://purl.obolibrary.org/obo/UBERON_0001173,biliary tree,associated with
http://purl.obolibrary.org/obo/HP_0005230,Biliary tract obstruction,http://purl.obolibrary.org/obo/UBERON_0001173,biliary tree,associated with
http://purl.obolibrary.org/obo/HP_0005242,Extrahepatic biliary duct atresia,http://purl.obolibrary.org/obo/UBERON_0003703,extrahepatic bile duct,associated with
http://purl.obolibrary.org/obo/HP_0005912,Biliary atresia,http://purl.obolibrary.org/obo/UBERON_0001173,biliary tree,associated with
http://purl.obolibrary.org/obo/HP_0012439,Abnormal biliary tract physiology,http://purl.obolibrary.org/obo/UBERON_0001173,biliary tree,associated with
http://purl.obolibrary.org/obo/HP_0001438,Abnormal abdomen morphology,http://purl.obolibrary.org/obo/UBERON_0000916,abdomen,associated with
http://purl.obolibrary.org/obo/HP_0001541,Ascites,http://purl.obolibrary.org/obo/UBERON_0001179,peritoneal cavity,associated with
http://purl.obolibrary.org/obo/HP_0001541,Ascites,http://purl.obolibrary.org/obo/UBERON_0000913,interstitial fluid,associated with
http://purl.obolibrary.org/obo/HP_0003271,Visceromegaly,http://purl.obolibrary.org/obo/UBERON_0017672,abdominal viscera,associated with
http://purl.obolibrary.org/obo/HP_0001626,Abnormality of the cardiovascular system,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,associated with
http://purl.obolibrary.org/obo/HP_0030680,Abnormal cardiovascular system morphology,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,associated with
http://purl.obolibrary.org/obo/HP_0025015,Abnormal vascular morphology,http://purl.obolibrary.org/obo/UBERON_0007798,vascular system,associated with
http://purl.obolibrary.org/obo/HP_3000060,Abnormal infraorbital artery morphology,http://purl.obolibrary.org/obo/UBERON_0004646,infraorbital artery,associated with
http://purl.obolibrary.org/obo/HP_3000037,Abnormal neck blood vessel morphology,http://purl.obolibrary.org/obo/UBERON_0003502,neck blood vessel,associated with
http://purl.obolibrary.org/obo/HP_3000043,Abnormal facial vein morphology,http://purl.obolibrary.org/obo/UBERON_0001653,facial vein,associated with
http://purl.obolibrary.org/obo/HP_3000042,Abnormal jugular vein morphology,http://purl.obolibrary.org/obo/UBERON_0004711,jugular vein,associated with
http://purl.obolibrary.org/obo/HP_3000063,Abnormality of internal jugular vein,http://purl.obolibrary.org/obo/UBERON_0001586,internal jugular vein,associated with
http://purl.obolibrary.org/obo/HP_3000036,Abnormal head blood vessel morphology,http://purl.obolibrary.org/obo/UBERON_0003496,head blood vessel,associated with
http://purl.obolibrary.org/obo/HP_3000062,Abnormal internal carotid artery morphology,http://purl.obolibrary.org/obo/UBERON_0001532,internal carotid artery,associated with
http://purl.obolibrary.org/obo/HP_0410006,Abnormality of ophthalmic artery,http://purl.obolibrary.org/obo/UBERON_0001619,ophthalmic artery,associated with
http://purl.obolibrary.org/obo/HP_3000039,Abnormality of dorsal nasal artery,http://purl.obolibrary.org/obo/UBERON_0001623,dorsal nasal artery,associated with
http://purl.obolibrary.org/obo/HP_3000032,Abnormality of central retinal artery,http://purl.obolibrary.org/obo/UBERON_0001620,central retinal artery,associated with
http://purl.obolibrary.org/obo/HP_3000031,Abnormality of anterior ethmoidal artery,http://purl.obolibrary.org/obo/UBERON_0012318,anterior ethmoidal artery,associated with
http://purl.obolibrary.org/obo/HP_0005290,Internal carotid artery hypoplasia,http://purl.obolibrary.org/obo/UBERON_0001532,internal carotid artery,associated with
http://purl.obolibrary.org/obo/HP_3000065,Abnormal lacrimal artery morphology,http://purl.obolibrary.org/obo/UBERON_0001622,lacrimal artery,associated with
http://purl.obolibrary.org/obo/HP_3000054,Abnormal inferior alveolar artery morphology,http://purl.obolibrary.org/obo/UBERON_0014693,inferior alveolar artery,associated with
http://purl.obolibrary.org/obo/HP_3000074,Abnormal lingual artery morphology,http://purl.obolibrary.org/obo/UBERON_0001610,lingual artery,associated with
http://purl.obolibrary.org/obo/HP_0100766,Abnormal lymphatic vessel morphology,http://purl.obolibrary.org/obo/UBERON_0001473,lymphatic vessel,associated with
http://purl.obolibrary.org/obo/HP_0045006,Aplasia of lymphatic vessels,http://purl.obolibrary.org/obo/UBERON_0001473,lymphatic vessel,associated with
http://purl.obolibrary.org/obo/HP_0031842,Lymphangiectasis,http://purl.obolibrary.org/obo/UBERON_0001473,lymphatic vessel,associated with
http://purl.obolibrary.org/obo/HP_0031278,Abnormal thoracic duct morphology,http://purl.obolibrary.org/obo/UBERON_0001631,thoracic duct,associated with
http://purl.obolibrary.org/obo/HP_0003759,Hypoplasia of lymphatic vessels,http://purl.obolibrary.org/obo/UBERON_0001473,lymphatic vessel,associated with
http://purl.obolibrary.org/obo/HP_0002624,Abnormal venous morphology,http://purl.obolibrary.org/obo/UBERON_0001638,vein,associated with
http://purl.obolibrary.org/obo/HP_0012721,Venous malformation,http://purl.obolibrary.org/obo/UBERON_0001638,vein,associated with
http://purl.obolibrary.org/obo/HP_0025491,Venous stenosis,http://purl.obolibrary.org/obo/UBERON_0001638,vein,associated with
http://purl.obolibrary.org/obo/HP_3000059,Abnormal inferior thyroid vein morphology,http://purl.obolibrary.org/obo/UBERON_0007156,inferior thyroid vein,associated with
http://purl.obolibrary.org/obo/HP_0005345,Abnormal vena cava morphology,http://purl.obolibrary.org/obo/UBERON_0004087,vena cava,associated with
http://purl.obolibrary.org/obo/HP_0025576,Abnormal inferior vena cava morphology,http://purl.obolibrary.org/obo/UBERON_0001072,inferior vena cava,associated with
http://purl.obolibrary.org/obo/HP_0025575,Abnormal superior vena cava morphology,http://purl.obolibrary.org/obo/UBERON_0001585,anterior vena cava,associated with
http://purl.obolibrary.org/obo/HP_0005293,Venous insufficiency,http://purl.obolibrary.org/obo/UBERON_0001638,vein,associated with
http://purl.obolibrary.org/obo/HP_0100026,Arteriovenous malformation,http://purl.obolibrary.org/obo/UBERON_0001637,artery,associated with
http://purl.obolibrary.org/obo/HP_0100026,Arteriovenous malformation,http://purl.obolibrary.org/obo/UBERON_0001638,vein,associated with
http://purl.obolibrary.org/obo/HP_0011004,Abnormal systemic arterial morphology,http://purl.obolibrary.org/obo/UBERON_0004571,systemic arterial system,associated with
http://purl.obolibrary.org/obo/HP_0006704,Abnormal coronary artery morphology,http://purl.obolibrary.org/obo/UBERON_0001621,coronary artery,associated with
http://purl.obolibrary.org/obo/HP_0001717,Coronary artery calcification,http://purl.obolibrary.org/obo/UBERON_0001621,coronary artery,associated with
http://purl.obolibrary.org/obo/HP_0005145,Coronary artery stenosis,http://purl.obolibrary.org/obo/UBERON_0001621,coronary artery,associated with
http://purl.obolibrary.org/obo/HP_3000049,Abnormal greater palatine artery morphology,http://purl.obolibrary.org/obo/UBERON_0006664,greater palatine artery,associated with
http://purl.obolibrary.org/obo/HP_0100545,Arterial stenosis,http://purl.obolibrary.org/obo/UBERON_0001637,artery,associated with
http://purl.obolibrary.org/obo/HP_0100546,Carotid artery stenosis,http://purl.obolibrary.org/obo/UBERON_0005396,carotid artery segment,associated with
http://purl.obolibrary.org/obo/HP_0001920,Renal artery stenosis,http://purl.obolibrary.org/obo/UBERON_0001184,renal artery,associated with
http://purl.obolibrary.org/obo/HP_0002634,Arteriosclerosis,http://purl.obolibrary.org/obo/UBERON_0001637,artery,associated with
http://purl.obolibrary.org/obo/HP_0002634,Arteriosclerosis,http://purl.obolibrary.org/obo/MPATH_184,sclerosis,associated with
http://purl.obolibrary.org/obo/HP_0002621,Atherosclerosis,http://purl.obolibrary.org/obo/MPATH_28,atherosclerosis,associated with
http://purl.obolibrary.org/obo/HP_0003651,Foam cells,http://purl.obolibrary.org/obo/CL_0000891,foam cell,associated with
http://purl.obolibrary.org/obo/HP_0031303,Femoral arterial calcification,http://purl.obolibrary.org/obo/UBERON_0002060,femoral artery,associated with
http://purl.obolibrary.org/obo/HP_0005344,Abnormal carotid artery morphology,http://purl.obolibrary.org/obo/UBERON_0001530,common carotid artery plus branches,associated with
http://purl.obolibrary.org/obo/HP_3000041,Abnormality of external carotid artery,http://purl.obolibrary.org/obo/UBERON_0001070,external carotid artery,associated with
http://purl.obolibrary.org/obo/HP_0002636,Dilatation of an abdominal artery,http://purl.obolibrary.org/obo/UBERON_0012254,abdominal aorta artery,associated with
http://purl.obolibrary.org/obo/HP_0100858,Dilatation of celiac artery,http://purl.obolibrary.org/obo/UBERON_0001640,celiac artery,associated with
http://purl.obolibrary.org/obo/HP_0100860,Dilatation of Inferior mesenteric artery,http://purl.obolibrary.org/obo/UBERON_0001183,inferior mesenteric artery,associated with
http://purl.obolibrary.org/obo/HP_0100859,Dilatation of superior mesenteric artery,http://purl.obolibrary.org/obo/UBERON_0001182,superior mesenteric artery,associated with
http://purl.obolibrary.org/obo/HP_0003207,Arterial calcification,http://purl.obolibrary.org/obo/UBERON_0001637,artery,associated with
http://purl.obolibrary.org/obo/HP_0031314,Carotid artery calcification,http://purl.obolibrary.org/obo/UBERON_0005396,carotid artery segment,associated with
http://purl.obolibrary.org/obo/HP_0031315,External carotid artery calcification,http://purl.obolibrary.org/obo/UBERON_0001070,external carotid artery,associated with
http://purl.obolibrary.org/obo/HP_0031307,Internal carotid artery calcification,http://purl.obolibrary.org/obo/UBERON_0001532,internal carotid artery,associated with
http://purl.obolibrary.org/obo/HP_0031310,Basilar artery calcification,http://purl.obolibrary.org/obo/UBERON_0001633,basilar artery,associated with
http://purl.obolibrary.org/obo/HP_0031309,Cerebral artery calcification,http://purl.obolibrary.org/obo/UBERON_0004449,cerebral artery,associated with
http://purl.obolibrary.org/obo/HP_0031311,Middle cerebral artery calcification,http://purl.obolibrary.org/obo/UBERON_0001627,middle cerebral artery,associated with
http://purl.obolibrary.org/obo/HP_0031308,Vertebral artery calcification,http://purl.obolibrary.org/obo/UBERON_0001535,vertebral artery,associated with
http://purl.obolibrary.org/obo/HP_0031305,Tibial arterial calcification,http://purl.obolibrary.org/obo/UBERON_0007610,tibial artery,associated with
http://purl.obolibrary.org/obo/HP_0031304,Iliac arterial calcification,http://purl.obolibrary.org/obo/UBERON_0005609,iliac artery,associated with
http://purl.obolibrary.org/obo/HP_0012456,Medial arterial calcification,http://purl.obolibrary.org/obo/UBERON_0007239,tunica media of artery,associated with
http://purl.obolibrary.org/obo/HP_0004963,Calcification of the aorta,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,associated with
http://purl.obolibrary.org/obo/HP_0031313,Abdominal aortic calcification,http://purl.obolibrary.org/obo/UBERON_0001516,abdominal aorta,associated with
http://purl.obolibrary.org/obo/HP_0004962,Thoracic aorta calcification,http://purl.obolibrary.org/obo/UBERON_0001515,thoracic aorta,associated with
http://purl.obolibrary.org/obo/HP_0005303,Aortic arch calcification,http://purl.obolibrary.org/obo/UBERON_0001508,arch of aorta,associated with
http://purl.obolibrary.org/obo/HP_0004940,Generalized arterial calcification,http://purl.obolibrary.org/obo/UBERON_0004572,arterial system,associated with
http://purl.obolibrary.org/obo/HP_3000024,Abnormal facial artery morphology,http://purl.obolibrary.org/obo/UBERON_0001612,facial artery,associated with
http://purl.obolibrary.org/obo/HP_3000056,Abnormality of artery of lower lip,http://purl.obolibrary.org/obo/UBERON_0003471,artery of lower lip,associated with
http://purl.obolibrary.org/obo/HP_3000023,Abnormality of angular artery,http://purl.obolibrary.org/obo/UBERON_0010408,ocular angle artery,associated with
http://purl.obolibrary.org/obo/HP_0001679,Abnormal aortic morphology,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,associated with
http://purl.obolibrary.org/obo/HP_0002623,Overriding aorta,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,associated with
http://purl.obolibrary.org/obo/HP_0004942,Aortic aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0004942,Aortic aneurysm,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,associated with
http://purl.obolibrary.org/obo/HP_0012727,Thoracic aortic aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0012727,Thoracic aortic aneurysm,http://purl.obolibrary.org/obo/UBERON_0001515,thoracic aorta,associated with
http://purl.obolibrary.org/obo/HP_0005113,Aortic arch aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0005113,Aortic arch aneurysm,http://purl.obolibrary.org/obo/UBERON_0001508,arch of aorta,associated with
http://purl.obolibrary.org/obo/HP_0031647,Saccular aortic arch aneurysm,http://purl.obolibrary.org/obo/UBERON_0001508,arch of aorta,associated with
http://purl.obolibrary.org/obo/HP_0031647,Saccular aortic arch aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0031646,Fusiform aortic arch aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0031646,Fusiform aortic arch aneurysm,http://purl.obolibrary.org/obo/UBERON_0001508,arch of aorta,associated with
http://purl.obolibrary.org/obo/HP_0004970,Ascending tubular aorta aneurysm,http://purl.obolibrary.org/obo/UBERON_0001496,ascending aorta,associated with
http://purl.obolibrary.org/obo/HP_0004970,Ascending tubular aorta aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0031643,Fusiform ascending tubular aorta aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0031643,Fusiform ascending tubular aorta aneurysm,http://purl.obolibrary.org/obo/UBERON_0001496,ascending aorta,associated with
http://purl.obolibrary.org/obo/HP_0011645,Dilatation of the sinus of Valsalva,http://purl.obolibrary.org/obo/UBERON_0003707,sinus of Valsalva,associated with
http://purl.obolibrary.org/obo/HP_0004959,Descending thoracic aorta aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0004959,Descending thoracic aorta aneurysm,http://purl.obolibrary.org/obo/UBERON_0002345,descending thoracic aorta,associated with
http://purl.obolibrary.org/obo/HP_0012729,Saccular descending thoracic aortic aneurysm,http://purl.obolibrary.org/obo/UBERON_0002345,descending thoracic aorta,associated with
http://purl.obolibrary.org/obo/HP_0012729,Saccular descending thoracic aortic aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0012728,Fusiform descending thoracic aortic aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0012728,Fusiform descending thoracic aortic aneurysm,http://purl.obolibrary.org/obo/UBERON_0002345,descending thoracic aorta,associated with
http://purl.obolibrary.org/obo/HP_0005112,Abdominal aortic aneurysm,http://purl.obolibrary.org/obo/UBERON_0001516,abdominal aorta,associated with
http://purl.obolibrary.org/obo/HP_0005112,Abdominal aortic aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0031711,Asymmetric abdominal aortic aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0031711,Asymmetric abdominal aortic aneurysm,http://purl.obolibrary.org/obo/UBERON_0001516,abdominal aorta,associated with
http://purl.obolibrary.org/obo/HP_0031645,Saccular abdominal aortic aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0031645,Saccular abdominal aortic aneurysm,http://purl.obolibrary.org/obo/UBERON_0001516,abdominal aorta,associated with
http://purl.obolibrary.org/obo/HP_0031644,Fusiform abdominal aortic aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0031644,Fusiform abdominal aortic aneurysm,http://purl.obolibrary.org/obo/UBERON_0001516,abdominal aorta,associated with
http://purl.obolibrary.org/obo/HP_0012303,Abnormal aortic arch morphology,http://purl.obolibrary.org/obo/UBERON_0001508,arch of aorta,associated with
http://purl.obolibrary.org/obo/HP_0012304,Hypoplastic aortic arch,http://purl.obolibrary.org/obo/UBERON_0001508,arch of aorta,associated with
http://purl.obolibrary.org/obo/HP_0001680,Coarctation of aorta,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,associated with
http://purl.obolibrary.org/obo/HP_0004974,Coarctation of abdominal aorta,http://purl.obolibrary.org/obo/UBERON_0001516,abdominal aorta,associated with
http://purl.obolibrary.org/obo/HP_0008776,Abnormal renal artery morphology,http://purl.obolibrary.org/obo/UBERON_0001184,renal artery,associated with
http://purl.obolibrary.org/obo/HP_4000066,Abnormal iliac artery morphology,http://purl.obolibrary.org/obo/UBERON_0005609,iliac artery,associated with
http://purl.obolibrary.org/obo/HP_0030321,Abnormal vertebral artery morphology,http://purl.obolibrary.org/obo/UBERON_0001535,vertebral artery,associated with
http://purl.obolibrary.org/obo/HP_0012326,Abnormal celiac artery morphology,http://purl.obolibrary.org/obo/UBERON_0001640,celiac artery,associated with
http://purl.obolibrary.org/obo/HP_0004934,Vascular calcification,http://purl.obolibrary.org/obo/UBERON_0002049,vasculature,associated with
http://purl.obolibrary.org/obo/HP_0002633,Vasculitis,http://purl.obolibrary.org/obo/MPATH_201,vasculitis,associated with
http://purl.obolibrary.org/obo/HP_0002633,Vasculitis,http://purl.obolibrary.org/obo/UBERON_0001981,blood vessel,associated with
http://purl.obolibrary.org/obo/HP_0030962,Abnormal morphology of the great vessels,http://purl.obolibrary.org/obo/UBERON_0013768,great vessel of heart,associated with
http://purl.obolibrary.org/obo/HP_0030968,Abnormal pulmonary vein morphology,http://purl.obolibrary.org/obo/UBERON_0002016,pulmonary vein,associated with
http://purl.obolibrary.org/obo/HP_0005304,Hypoplastic pulmonary veins,http://purl.obolibrary.org/obo/UBERON_0002016,pulmonary vein,associated with
http://purl.obolibrary.org/obo/HP_0030966,Abnormal pulmonary artery morphology,http://purl.obolibrary.org/obo/UBERON_0002012,pulmonary artery,associated with
http://purl.obolibrary.org/obo/HP_0004971,Pulmonary artery hypoplasia,http://purl.obolibrary.org/obo/UBERON_0002012,pulmonary artery,associated with
http://purl.obolibrary.org/obo/HP_0004415,Pulmonary artery stenosis,http://purl.obolibrary.org/obo/UBERON_0002012,pulmonary artery,associated with
http://purl.obolibrary.org/obo/HP_0004935,Pulmonary artery atresia,http://purl.obolibrary.org/obo/UBERON_0002012,pulmonary artery,associated with
http://purl.obolibrary.org/obo/HP_0004960,Absent pulmonary artery,http://purl.obolibrary.org/obo/UBERON_0002012,pulmonary artery,associated with
http://purl.obolibrary.org/obo/HP_0001643,Patent ductus arteriosus,http://purl.obolibrary.org/obo/UBERON_0005440,ductus arteriosus,associated with
http://purl.obolibrary.org/obo/HP_0025016,Abnormal capillary morphology,http://purl.obolibrary.org/obo/UBERON_0001982,capillary,associated with
http://purl.obolibrary.org/obo/HP_0011915,Cardiovascular calcification,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,associated with
http://purl.obolibrary.org/obo/HP_0006690,Myocardial calcification,http://purl.obolibrary.org/obo/UBERON_0002349,myocardium,associated with
http://purl.obolibrary.org/obo/HP_0005146,Cardiac valve calcification,http://purl.obolibrary.org/obo/UBERON_0000946,cardiac valve,associated with
http://purl.obolibrary.org/obo/HP_0004382,Mitral valve calcification,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,associated with
http://purl.obolibrary.org/obo/HP_0033642,Mitral valve leaflet calcification,http://purl.obolibrary.org/obo/UBERON_0007151,mitral valve leaflet,associated with
http://purl.obolibrary.org/obo/HP_0005136,Mitral annular calcification,http://purl.obolibrary.org/obo/UBERON_0005995,mitral valve anulus,associated with
http://purl.obolibrary.org/obo/HP_0004380,Aortic valve calcification,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,associated with
http://purl.obolibrary.org/obo/HP_0033641,Aortic valve leaflet calcification,http://purl.obolibrary.org/obo/UBERON_0011742,aortic valve leaflet,associated with
http://purl.obolibrary.org/obo/HP_0033538,Aortic annulus calcification,http://purl.obolibrary.org/obo/UBERON_0005991,aortic valve anulus,associated with
http://purl.obolibrary.org/obo/HP_0001627,Abnormal heart morphology,http://purl.obolibrary.org/obo/UBERON_0000948,heart,associated with
http://purl.obolibrary.org/obo/HP_0004306,Abnormal endocardium morphology,http://purl.obolibrary.org/obo/UBERON_0002165,endocardium,associated with
http://purl.obolibrary.org/obo/HP_0100584,Endocarditis,http://purl.obolibrary.org/obo/GO_0006954,inflammatory response,associated with
http://purl.obolibrary.org/obo/HP_0100584,Endocarditis,http://purl.obolibrary.org/obo/UBERON_0002165,endocardium,associated with
http://purl.obolibrary.org/obo/HP_0006685,Endocardial fibrosis,http://purl.obolibrary.org/obo/UBERON_0002165,endocardium,associated with
http://purl.obolibrary.org/obo/HP_0009729,Cardiac rhabdomyoma,http://purl.obolibrary.org/obo/UBERON_0000948,heart,associated with
