source_language	translation_language	subject_id	source_value	predicate_id	translation_value	translation_status
en	es	HP:0012203	Onychomycosis	rdfs:label	Onicomicosis	OFFICIAL
en	es	HP:0012204	Recurrent vulvovaginal candidiasis	rdfs:label	Candidiasis vulvovaginal recurrente	OFFICIAL
en	es	HP:0012205	Globozoospermia	rdfs:label	Globozoospermia	OFFICIAL
en	es	HP:0012206	Abnormal sperm motility	rdfs:label	Motilidad anormal del esperma	OFFICIAL
en	es	HP:0012207	Reduced sperm motility	rdfs:label	Reducción de la movilidad del esperma	OFFICIAL
en	es	HP:0012208	Nonmotile sperm	rdfs:label	Espermatozoides inmóviles	OFFICIAL
en	es	HP:0012209	Juvenile myelomonocytic leukemia	rdfs:label	Leucemia mielomonocítica juvenil	OFFICIAL
en	es	HP:0012210	Abnormal renal morphology	rdfs:label	Morfología renal anormal	OFFICIAL
en	es	HP:0012211	Abnormal renal physiology	rdfs:label	Función renal anormal	OFFICIAL
en	es	HP:0012212	Abnormal glomerular filtration rate	rdfs:label	Tasa de filtración glomerular anormal	OFFICIAL
en	es	HP:0012213	Decreased glomerular filtration rate	rdfs:label	Disminución de la tasa de filtración glomerular	OFFICIAL
en	es	HP:0012214	Increased glomerular filtration rate	rdfs:label	Aumento en la tasa de filtración glomerular	OFFICIAL
en	es	HP:0012215	Testicular microlithiasis	rdfs:label	Microlitiasis testicular	OFFICIAL
en	es	HP:0012216	Entrapment neuropathy of suprascapular nerve	rdfs:label	Neuropatía por atrapamiento del nervio supraescapular	OFFICIAL
en	es	HP:0012217	Increased urinary porphobilinogen	rdfs:label	Aumento de porfobilinógeno urinario	OFFICIAL
en	es	HP:0012218	Alveolar soft part sarcoma	rdfs:label	Sarcoma de partes blandas de aspecto alveolar	OFFICIAL
en	es	HP:0012219	Erythema nodosum	rdfs:label	Eritema nudoso	OFFICIAL
en	es	HP:0012220	Non-caseating epithelioid cell granulomatosis	rdfs:label	Granulomatosis de células epitelioides no caseoso	OFFICIAL
en	es	HP:0012221	Pretibial blistering	rdfs:label	Ampollas pretibiales	OFFICIAL
en	es	HP:0012222	Arachnoid hemangiomatosis	rdfs:label	Hemangiomatosis aracnoidea	OFFICIAL
en	es	HP:0012223	Splenic rupture	rdfs:label	Ruptura esplénica	OFFICIAL
en	es	HP:0012224	Circulating immune complexes	rdfs:label	Complejos inmunes circulantes	OFFICIAL
en	es	HP:0012225	Oligodontia of primary teeth	rdfs:label	Oligodoncia de los dientes primarios	OFFICIAL
en	es	HP:0012226	Ovarian teratoma	rdfs:label	Teratoma ovárico	OFFICIAL
en	es	HP:0012227	Urethral stricture	rdfs:label	Estenosis ureteral asociada a cicatrices o infecciones	OFFICIAL
en	es	HP:0012228	Tension-type headache	rdfs:label	Cefalea tensional	OFFICIAL
en	es	HP:0012229	CSF pleocytosis	rdfs:label	Pleocitosis en líquido cefaloraquídeo	OFFICIAL
en	es	HP:0012230	Rhegmatogenous retinal detachment	rdfs:label	Desprendimiento regmatógeno de retina	OFFICIAL
en	es	HP:0012231	Exudative retinal detachment	rdfs:label	Desprendimiento exudativo de retina	OFFICIAL
en	es	HP:0012232	Shortened QT interval	rdfs:label	Intervalo qt acortado	OFFICIAL
en	es	HP:0012233	Intramuscular hematoma	rdfs:label	Hematoma intramuscular	OFFICIAL
en	es	HP:0012234	Agranulocytosis	rdfs:label	Agranulocitosis	OFFICIAL
en	es	HP:0012235	Drug-induced agranulocytosis	rdfs:label	Agranulocitosis inducida por medicamentos	OFFICIAL
en	es	HP:0012236	Elevated sweat chloride	rdfs:label	Cloruro en sudor elevado	OFFICIAL
en	es	HP:0012237	Urocanic aciduria	rdfs:label	Aciduria urocánica	OFFICIAL
en	es	HP:0012238	Increased circulating chylomicron concentration	rdfs:label	Hiperquilomicronemia	OFFICIAL
en	es	HP:0012239	Atransferrinemia	rdfs:label	Atransferrinemia	OFFICIAL
en	es	HP:0012240	Increased intramyocellular lipid droplets	rdfs:label	Aumento de gotas de lípidos intramiocelulares	OFFICIAL
en	es	HP:0012241	Levator palpebrae superioris atrophy	rdfs:label	Atrofia del elevador del párpado superior	OFFICIAL
en	es	HP:0012242	Superior rectus atrophy	rdfs:label	Atrofia del músculo recto superior	OFFICIAL
en	es	HP:0012243	Abnormal reproductive system morphology	rdfs:label	Anormal morfología del sistema genital	OFFICIAL
en	es	HP:0012244	Abnormal sex determination	rdfs:label	Determinación del sexo anormal	OFFICIAL
en	es	HP:0012245	Sex reversal	rdfs:label	Sexo reverso	OFFICIAL
en	es	HP:0012246	Oculomotor nerve palsy	rdfs:label	Parálisis del nervio oculomotor	OFFICIAL
en	es	HP:0012247	Specific anosmia	rdfs:label	Anosmia específica	OFFICIAL
en	es	HP:0012248	Prolonged PR interval	rdfs:label	Intervalo PR prolongado	OFFICIAL
en	es	HP:0012249	Abnormal ST segment	rdfs:label	Segmento ST anormal	OFFICIAL
en	es	HP:0012250	ST segment depression	rdfs:label	Depresión del segmento ST	OFFICIAL
en	es	HP:0012251	ST segment elevation	rdfs:label	Elevación del segmento ST	OFFICIAL
en	es	HP:0012252	Abnormal respiratory system morphology	rdfs:label	Alteración de la morfología de las vías	OFFICIAL
en	es	HP:0012253	Abnormal respiratory epithelium morphology	rdfs:label	Alteración de la morfología del epitelio respiratorio	OFFICIAL
en	es	HP:0012254	Ewing sarcoma	rdfs:label	Sarcoma de Ewing	OFFICIAL
en	es	HP:0012255	Dynein arm defect of respiratory motile cilia	rdfs:label	Alteración del brazo de dineina de los cilios móviles	OFFICIAL
en	es	HP:0012256	Absent outer dynein arms	rdfs:label	Ausencia de brazos externos de dineína	OFFICIAL
en	es	HP:0012257	Absent inner dynein arms	rdfs:label	Ausencia de brazos internos de dineína	OFFICIAL
en	es	HP:0012258	Abnormal axonemal organization of respiratory motile cilia	rdfs:label	Organización anormal axonemal de los cilios móviles	OFFICIAL
en	es	HP:0012259	Absent inner and outer dynein arms	rdfs:label	Ausencia de brazos de dineína internos y externos	OFFICIAL
en	es	HP:0012260	Abnormal central microtubular pair morphology of respiratory motile cilia	rdfs:label	Alteración de la morfología del par de microtúbulos centrales de los cilios móviles	OFFICIAL
en	es	HP:0012261	Abnormal respiratory motile cilium physiology	rdfs:label	Alteración de la función de los cilios móviles respiratorios	OFFICIAL
en	es	HP:0012262	Abnormal ciliary motility	rdfs:label	Alteración de la motilidad ciliar	OFFICIAL
en	es	HP:0012263	Immotile cilia	rdfs:label	Inmotilidad ciliar	OFFICIAL
en	es	HP:0012264	Absent central microtubular pair morphology of respiratory motile cilia	rdfs:label	Ausencia de la morfología del par de microtúbulos central de los cilios móviles	OFFICIAL
en	es	HP:0012265	Ciliary dyskinesia	rdfs:label	Discinesia ciliar	OFFICIAL
en	es	HP:0012266	T-wave alternans	rdfs:label	Alternancia de la onda t	OFFICIAL
en	es	HP:0012267	Absent respiratory ciliary axoneme radial spokes	rdfs:label	Ausencia de los rayos radiales del axonema de los cilios	OFFICIAL
en	es	HP:0012268	Myxoid liposarcoma	rdfs:label	Liposarcoma mixoide	OFFICIAL
en	es	HP:0012269	Abnormal muscle glycogen content	rdfs:label	Anomalía del contenido de glucógeno muscular	OFFICIAL
en	es	HP:0012270	Decreased muscle glycogen content	rdfs:label	Disminución del contenido de glucógeno muscular	OFFICIAL
en	es	HP:0012271	Episodic upper airway obstruction	rdfs:label	Obstrucción episódica de la vía aérea superior	OFFICIAL
en	es	HP:0012272	J wave	rdfs:label	Onda j	OFFICIAL
en	es	HP:0012273	Increased carotid artery intimal medial thickness	rdfs:label	Aumento de la íntima de la arteria carótida de espesor medio	OFFICIAL
en	es	HP:0012274	Autosomal dominant inheritance with paternal imprinting	rdfs:label	Herencia autosómica dominante con impronta paterna	OFFICIAL
en	es	HP:0012275	Autosomal dominant inheritance with maternal imprinting	rdfs:label	Herencia autosómica dominante con impronta materna	OFFICIAL
en	es	HP:0012276	Digital flexor tenosynovitis	rdfs:label	Tenosinovitis del flexor digital de dedo de la mano	OFFICIAL
en	es	HP:0012277	Hypoglycinemia	rdfs:label	Hipoglicinemia	OFFICIAL
en	es	HP:0012278	Abnormal circulating serine concentration	rdfs:label	Anomalía del metabolismo de la serina	OFFICIAL
en	es	HP:0012279	Hyposerinemia	rdfs:label	Hiposerinemia	OFFICIAL
en	es	HP:0012280	Hepatic amyloidosis	rdfs:label	Amiloidosis hepática	OFFICIAL
en	es	HP:0012281	Chylous ascites	rdfs:label	Ascitis quilosa	OFFICIAL
en	es	HP:0012282	Morbilliform rash	rdfs:label	Erupción morbiliforme	OFFICIAL
en	es	HP:0012283	Small distal femoral epiphysis	rdfs:label	Epífisis femoral distal pequeña	OFFICIAL
en	es	HP:0012284	Small proximal tibial epiphyses	rdfs:label	Epífisis tibial proximal pequeña	OFFICIAL
en	es	HP:0012285	Abnormal hypothalamus physiology	rdfs:label	Función anormal de hipotálamo	OFFICIAL
en	es	HP:0012286	Abnormal hypothalamus morphology	rdfs:label	Morfología anormal del hipotálamo	OFFICIAL
en	es	HP:0012287	Hypothalamic luteinizing hormone-releasing hormone deficiency	rdfs:label	Secreción disminuida de la hormona hipotalámica liberadora de hormona luteinizante	OFFICIAL
en	es	HP:0012288	Neoplasm of head and neck	rdfs:label	Neoplasia de cabeza y cuello	OFFICIAL
en	es	HP:0012289	Facial neoplasm	rdfs:label	Neoplasia facial	OFFICIAL
en	es	HP:0012290	Mouth neoplasm	rdfs:label	Neoplasia de la boca	OFFICIAL
en	es	HP:0012291	obsolete Tracheal neoplasm	rdfs:label	Neoplasia traqueal	OFFICIAL
en	es	HP:0012292	Fusion of gums	rdfs:label	Fusión de las encías	OFFICIAL
en	es	HP:0012293	Abnormal genital pigmentation	rdfs:label	Pigmentación genital anormal	OFFICIAL
en	es	HP:0012294	Abnormality of the occipital bone	rdfs:label	Anomalía del hueso occipital	OFFICIAL
en	es	HP:0012295	Slender middle phalanx of finger	rdfs:label	Falange media del dedo de la mano delgada	OFFICIAL
en	es	HP:0012296	Slender distal phalanx of finger	rdfs:label	Falange distal del dedo de la mano delgada	OFFICIAL
en	es	HP:0012297	Slender proximal phalanx of finger	rdfs:label	Falange proximal del dedo de la mano delgada	OFFICIAL
en	es	HP:0012298	Long middle phalanx of finger	rdfs:label	Falange media del dedo de la mano largo	OFFICIAL
en	es	HP:0012299	Long distal phalanx of finger	rdfs:label	Falange distal alargada de dedo de la mano	OFFICIAL
en	es	HP:0012300	Ureteral agenesis	rdfs:label	Agenesia ureteral	OFFICIAL
en	es	HP:0012301	Type II transferrin isoform profile	rdfs:label	Perfil de isoforma de transferrina tipo ii	OFFICIAL
en	es	HP:0012302	Herpes simplex encephalitis	rdfs:label	Encefalitis por herpes simplex	OFFICIAL
en	es	HP:0012303	Abnormal aortic arch morphology	rdfs:label	Anomalía del arco aórtico	OFFICIAL
en	es	HP:0012304	Hypoplastic aortic arch	rdfs:label	Arco aórtico hipoplásico	OFFICIAL
en	es	HP:0012305	Coarctation of the descending aortic arch	rdfs:label	Coartación del arco aórtico descendente	OFFICIAL
en	es	HP:0012306	Abnormal rib ossification	rdfs:label	Osificación torácica anormal	OFFICIAL
en	es	HP:0012307	Spatulate ribs	rdfs:label	Costillas en espátula	OFFICIAL
en	es	HP:0012308	Decreased serum complement C9	rdfs:label	Disminución sérica de C9 del complemento	OFFICIAL
en	es	HP:0012309	Cutaneous amyloidosis	rdfs:label	Amiloidosis cutánea	OFFICIAL
en	es	HP:0012310	Abnormal monocyte count	rdfs:label	Recuento anormal de monocitos	OFFICIAL
en	es	HP:0012311	Monocytosis	rdfs:label	Monocitosis	OFFICIAL
en	es	HP:0012312	Monocytopenia	rdfs:label	Monocitopenia	OFFICIAL
en	es	HP:0012313	Heberden's node	rdfs:label	Ganglio de Heberden	OFFICIAL
en	es	HP:0012314	Bouchard's node	rdfs:label	Ganglio de Bouchard	OFFICIAL
en	es	HP:0012315	Histiocytoma	rdfs:label	Histiocitoma	OFFICIAL
en	es	HP:0012316	Fibrous tissue neoplasm	rdfs:label	Neoplasia del tejido fibroso	OFFICIAL
en	es	HP:0012317	Sacroiliac arthritis	rdfs:label	Artritis sacroilíaca	OFFICIAL
en	es	HP:0012318	Occipital neuralgia	rdfs:label	Neuralgia occipital	OFFICIAL
en	es	HP:0012319	Absent pigmentation of the abdomen	rdfs:label	Pigmentación ausente del abdomen	OFFICIAL
en	es	HP:0012320	Absent pigmentation of the limbs	rdfs:label	Pigmentación ausente de las extremidades	OFFICIAL
en	es	HP:0012321	D-2-hydroxyglutaric aciduria	rdfs:label	Aciduria d-2-hidroxiglutárica	OFFICIAL
en	es	HP:0012322	Perifolliculitis	rdfs:label	Perifoliculitis	OFFICIAL
en	es	HP:0012323	Sleep myoclonus	rdfs:label	Mioclonías del sueño	OFFICIAL
en	es	HP:0012324	Myeloid leukemia	rdfs:label	Leucemia mieloide	OFFICIAL
en	es	HP:0012325	Chronic myelomonocytic leukemia	rdfs:label	Leucemia mielomonocítica crónica	OFFICIAL
en	es	HP:0012326	Abnormal celiac artery morphology	rdfs:label	Anomalía de la arteria celíaca	OFFICIAL
en	es	HP:0012327	Celiac artery compression	rdfs:label	Compresión de la arteria celíaca	OFFICIAL
en	es	HP:0012328	Cementoma	rdfs:label	Cementoma	OFFICIAL
en	es	HP:0012329	Tufted angioma	rdfs:label	Angioma en penacho	OFFICIAL
en	es	HP:0012330	Pyelonephritis	rdfs:label	Pielonefritis	OFFICIAL
en	es	HP:0012331	Abnormal autonomic nervous system morphology	rdfs:label	Morfología anormal del sistema nervioso autónomo.	OFFICIAL
en	es	HP:0012332	Abnormal autonomic nervous system physiology	rdfs:label	Función anormal del sistema nervioso autónomo.	OFFICIAL
en	es	HP:0012333	Abnormal sudomotor regulation	rdfs:label	Alteración en la regulación sudomotora	OFFICIAL
en	es	HP:0012334	Extrahepatic cholestasis	rdfs:label	Colestasis extrahepáticas	OFFICIAL
en	es	HP:0012335	Abnormality of folate metabolism	rdfs:label	Anomalía del metabolismo del ácido fólico	OFFICIAL
en	es	HP:0012336	Reduced cerebrospinal fluid 5-methyltetrahydrofolate concentration	rdfs:label	Disminución de la concentración de 5-metiltetrahidrofolato en líquido cefalorraquídeo	OFFICIAL
en	es	HP:0012337	Abnormal homeostasis	rdfs:label	Homeostasis anormal	OFFICIAL
en	es	HP:0012338	Abnormal energy expenditure	rdfs:label	Gasto de energía anormal	OFFICIAL
en	es	HP:0012339	Increased resting energy expenditure	rdfs:label	Aumento del gasto energético en reposo	OFFICIAL
en	es	HP:0012340	Decreased resting energy expenditure	rdfs:label	Disminución del gasto energético en reposo	OFFICIAL
en	es	HP:0012341	Microprolactinoma	rdfs:label	Microprolactinoma	OFFICIAL
en	es	HP:0012342	Macroprolactinoma	rdfs:label	Macroprolactinoma	OFFICIAL
en	es	HP:0012343	Decreased serum ferritin	rdfs:label	Disminución de la ferritina en suero	OFFICIAL
en	es	HP:0012344	Morphea	rdfs:label	Morfea	OFFICIAL
en	es	HP:0012345	Abnormal glycosylation	rdfs:label	Glicosilación anormal	OFFICIAL
en	es	HP:0012346	Abnormal protein glycosylation	rdfs:label	Glicosilación anormal de proteínas	OFFICIAL
en	es	HP:0012347	Abnormal protein N-linked glycosylation	rdfs:label	O-glicosilación anormal de proteínas	OFFICIAL
en	es	HP:0012348	Decreased galactosylation of N-linked protein glycosylation	rdfs:label	Disminución de la galactosilación de n-glicosilación de la proteína ligada	OFFICIAL
en	es	HP:0012349	Abnormal sialylation of N-linked protein glycosylation	rdfs:label	Sialilación anormal de n-glicosilación de proteínas	OFFICIAL
en	es	HP:0012350	Decreased sialylation of N-linked protein glycosylation	rdfs:label	Disminución de la sialilación de n-glicosilación de la proteína ligada	OFFICIAL
en	es	HP:0012351	Increased sialylation of N-linked protein glycosylation	rdfs:label	Aumento de la sialilación de n-glicosilación de la proteína ligada	OFFICIAL
en	es	HP:0012352	Abnormal fucosylation of protein N-linked glycosylation	rdfs:label	Fucosilación anormal por n-glicosilación de proteínas	OFFICIAL
en	es	HP:0012353	Decreased fucosylation of N-linked protein glycosylation	rdfs:label	Disminución de la fucosilación de n-glicosilación de la proteína ligada	OFFICIAL
en	es	HP:0012354	Increased fucosylation of N-linked protein glycosylation	rdfs:label	Aumento de la fucosilación de n-glicosilación de la proteína ligada	OFFICIAL
en	es	HP:0012355	Abnormal mannosylation of N-linked protein glycosylation	rdfs:label	Manosilación anormal de n-glicosilación de proteínas	OFFICIAL
en	es	HP:0012356	Decreased mannosylation of N-linked protein glycosylation	rdfs:label	Disminución de manosilación unida a n-glicosilación de proteínas	OFFICIAL
en	es	HP:0012357	Increased mannosylation of N-linked protein glycosylation	rdfs:label	Aumento de manosilación de n-glicosilación de la proteína ligada	OFFICIAL
en	es	HP:0012358	Abnormal protein O-linked glycosylation	rdfs:label	N-glicosilación anormal de proteínas	OFFICIAL
en	es	HP:0012359	Abnormal fucosylation of O-linked protein glycosylation	rdfs:label	Fucosilación anormal por o-glicosilación de proteínas	OFFICIAL
en	es	HP:0012360	Decreased fucosylation of O-linked protein glycosylation	rdfs:label	Disminución de la fucosilación de o-glicosilación de proteínas vinculadas	OFFICIAL
en	es	HP:0012361	Increased fucosylation of O-linked protein glycosylation	rdfs:label	Aumento de la fucosilación de o-glicosilación de la proteína ligada	OFFICIAL
en	es	HP:0012362	Abnormal sialylation of O-linked protein glycosylation	rdfs:label	Sialilación anormal de o-glicosilación de proteínas	OFFICIAL
en	es	HP:0012363	Decreased sialylation of O-linked protein glycosylation	rdfs:label	Disminución de la sialilación de o-glicosilación de proteínas vinculadas	OFFICIAL
en	es	HP:0012364	Decreased urinary potassium	rdfs:label	Disminución de potasio en la orina	OFFICIAL
en	es	HP:0012365	Hypophosphaturia	rdfs:label	Hipofosfaturia	OFFICIAL
en	es	HP:0012366	Basilar invagination	rdfs:label	Invaginación basilar	OFFICIAL
en	es	HP:0012367	Extra fontanelles	rdfs:label	Fontanelas extra	OFFICIAL
en	es	HP:0012368	Flat face	rdfs:label	Perfil facial plano	OFFICIAL
en	es	HP:0012369	Abnormality of malar bones	rdfs:label	Anomalía malar	OFFICIAL
en	es	HP:0012370	Prominence of the zygomatic bone	rdfs:label	Pómulos prominentes	OFFICIAL
en	es	HP:0012371	Hyperplasia of midface	rdfs:label	Prominencia del tercio medio de la cara	OFFICIAL
en	es	HP:0012372	Abnormal eye morphology	rdfs:label	Morfología anormal del ojo	OFFICIAL
en	es	HP:0012373	Abnormal eye physiology	rdfs:label	Función anormal del ojo	OFFICIAL
en	es	HP:0012374	obsolete Abnormal globe morphology	rdfs:label	Anomalía del globo	OFFICIAL
en	es	HP:0012375	Chemosis	rdfs:label	Quemosis	OFFICIAL
en	es	HP:0012376	Microphakia	rdfs:label	Microfaquia	OFFICIAL
en	es	HP:0012377	Hemianopia	rdfs:label	Hemianopsia	OFFICIAL
en	es	HP:0012378	Fatigue	rdfs:label	Fatiga	OFFICIAL
en	es	HP:0012379	Abnormal enzyme/coenzyme activity	rdfs:label	Actividad anormal de la enzima/coenzima	OFFICIAL
en	es	HP:0012380	Reduced carnitine O-palmitoyltransferase activity	rdfs:label	Disminución de la actividad de carnitin o-palmitoitransferasa	OFFICIAL
en	es	HP:0012381	Delayed self-feeding during toddler years	rdfs:label	Retraso de auto-alimentación del niño	OFFICIAL
en	es	HP:0012382	Left-to-right shunt	rdfs:label	Cortocircuito (shunt) de izquierda a derecha	OFFICIAL
en	es	HP:0012383	Bidirectional shunt	rdfs:label	Cortocircuito (shunt) bidireccional	OFFICIAL
en	es	HP:0012384	Rhinitis	rdfs:label	Rinitis	OFFICIAL
en	es	HP:0012385	Camptodactyly	rdfs:label	Camptodactilia	OFFICIAL
en	es	HP:0012386	Absent hallux	rdfs:label	Dedo gordo del pie ausente	OFFICIAL
en	es	HP:0012387	Bronchitis	rdfs:label	Bronquitis	OFFICIAL
en	es	HP:0012388	Acute bronchitis	rdfs:label	Bronquitis aguda	OFFICIAL
en	es	HP:0012389	Appendicular hypotonia	rdfs:label	Hipotonía de una o más extremidades	OFFICIAL
en	es	HP:0012390	Anal fissure	rdfs:label	Fisura anal	OFFICIAL
en	es	HP:0012391	Hyporeflexia of upper limbs	rdfs:label	Hiporreflexia de miembros superiores	OFFICIAL
en	es	HP:0012392	Jaw hyporeflexia	rdfs:label	Hiporreflexia de la mandíbula	OFFICIAL
en	es	HP:0012393	Allergy	rdfs:label	Alergia	OFFICIAL
en	es	HP:0012394	Iodine contrast allergy	rdfs:label	Alergia a contrastes yodados	OFFICIAL
en	es	HP:0012395	Seasonal allergy	rdfs:label	Alergia estacional	OFFICIAL
en	es	HP:0012396	Biliary dyskinesia	rdfs:label	Disquinesia biliar	OFFICIAL
en	es	HP:0012397	Aortic atherosclerotic lesion	rdfs:label	Aterosclerosis aórtica	OFFICIAL
en	es	HP:0012398	Peripheral edema	rdfs:label	Edema periférico	OFFICIAL
en	es	HP:0012399	Pressure ulcer	rdfs:label	Úlcera por presión	OFFICIAL
en	es	HP:0012400	Abnormal aldolase level	rdfs:label	Nivel de aldolasa anormal	OFFICIAL
en	es	HP:0012401	Abnormal urine alpha-ketoglutarate concentration	rdfs:label	Concentración de alfa-cetoglutarato anormal en orina	OFFICIAL
en	es	HP:0012402	Increased urine alpha-ketoglutarate concentration	rdfs:label	Aumento de la concentración de alfa-cetoglutarato en orina	OFFICIAL
en	es	HP:0012403	Decreased urine alpha-ketoglutarate concentration	rdfs:label	Concentración de alfa-cetoglutarato disminuido en orina	OFFICIAL
en	es	HP:0012404	Abnormal urine citrate concentration	rdfs:label	Concentración anormal de citrato en orina	OFFICIAL
en	es	HP:0012405	Hypocitraturia	rdfs:label	Hipocitraturia	OFFICIAL
en	es	HP:0012406	Hypercitraturia	rdfs:label	Hipercitraturia	OFFICIAL
en	es	HP:0012407	Scissor gait	rdfs:label	Marcha en tijera	OFFICIAL
en	es	HP:0012408	Medullary nephrocalcinosis	rdfs:label	Nefrocalcinosis medular	OFFICIAL
en	es	HP:0012409	Cortical nephrocalcinosis	rdfs:label	Nefrocalcinosis cortical	OFFICIAL
en	es	HP:0012410	Pure red cell aplasia	rdfs:label	Aplasia pura de células rojas	OFFICIAL
en	es	HP:0012411	Premature pubarche	rdfs:label	Pubarquia prematura	OFFICIAL
en	es	HP:0012412	Premature adrenarche	rdfs:label	Adrenarquia prematura	OFFICIAL
en	es	HP:0012413	Notched primary central incisor	rdfs:label	Incisivo central con muesca	OFFICIAL
en	es	HP:0012414	Duodenal atrophy	rdfs:label	Atrofia duodenal	OFFICIAL
en	es	HP:0012415	Abnormal blood gas level	rdfs:label	Niveles de gases en sangre anormales	OFFICIAL
en	es	HP:0012416	Hypercapnia	rdfs:label	Hipercapnia	OFFICIAL
en	es	HP:0012417	Hypocapnia	rdfs:label	Hipocapnia	OFFICIAL
en	es	HP:0012418	Hypoxemia	rdfs:label	Hipoxemia	OFFICIAL
en	es	HP:0012419	Hyperoxemia	rdfs:label	Hiperoxemia	OFFICIAL
en	es	HP:0012420	Meconium stained amniotic fluid	rdfs:label	Meconio en líquido amniótico	OFFICIAL
en	es	HP:0012421	Congenital absence of foreskin	rdfs:label	Ausencia congénita de prepucio	OFFICIAL
en	es	HP:0012422	Villous hypertrophy of choroid plexus	rdfs:label	Hipertrofia de las vellosidades del plexo coroideo	OFFICIAL
en	es	HP:0012423	Colonic inertia	rdfs:label	Inercia colónica	OFFICIAL
en	es	HP:0012424	Chorioretinitis	rdfs:label	Coriorretinitis	OFFICIAL
en	es	HP:0012425	Stercoral ulcer	rdfs:label	Úlcera estercoral	OFFICIAL
en	es	HP:0012426	Optic disc drusen	rdfs:label	Drusas del nervio óptico	OFFICIAL
en	es	HP:0012427	Excessive femoral anteversion	rdfs:label	Anteversión exagerada del fémur	OFFICIAL
en	es	HP:0012428	Prominent calcaneus	rdfs:label	Calcáneo prominente	OFFICIAL
en	es	HP:0012429	Aplasia/Hypoplasia of the cerebral white matter	rdfs:label	Aplasia / hipoplasia de la sustancia blanca cerebral	OFFICIAL
en	es	HP:0012430	Cerebral white matter hypoplasia	rdfs:label	Hipoplasia de la sustancia blanca cerebral	OFFICIAL
en	es	HP:0012431	Episodic fatigue	rdfs:label	Fatiga episódica	OFFICIAL
en	es	HP:0012432	Chronic fatigue	rdfs:label	Fatiga crónica	OFFICIAL
en	es	HP:0012433	Abnormal social behavior	rdfs:label	Conducta social anormal	OFFICIAL
en	es	HP:0012434	Delayed social development	rdfs:label	Retraso en el desarrollo social	OFFICIAL
en	es	HP:0012435	Ventral shortening of foreskin	rdfs:label	Acortamiento ventral del prepucio	OFFICIAL
en	es	HP:0012436	Nonocclusive coronary artery atherosclerosis	rdfs:label	Enfermedad de arteria coronaria no oclusiva	OFFICIAL
en	es	HP:0012437	Abnormal gallbladder morphology	rdfs:label	Morfología anormal de la vesícula biliar	OFFICIAL
en	es	HP:0012438	Abnormal gallbladder physiology	rdfs:label	Función anormal de la vesícula biliar	OFFICIAL
en	es	HP:0012439	Abnormal biliary tract physiology	rdfs:label	Función anormal del tracto biliar	OFFICIAL
en	es	HP:0012440	Abnormal biliary tract morphology	rdfs:label	Morfología anormal del tracto biliar	OFFICIAL
en	es	HP:0012441	Sphincter of Oddi dyskinesia	rdfs:label	Discinesia del esfínter de oddi	OFFICIAL
en	es	HP:0012442	Gallbladder dyskinesia	rdfs:label	Discinesia vesicular	OFFICIAL
en	es	HP:0012443	Abnormality of brain morphology	rdfs:label	Alteración de la morfología cerebral	OFFICIAL
en	es	HP:0012444	Brain atrophy	rdfs:label	Atrofia cerebral progresiva (siendo anterioremente normal)	OFFICIAL
en	es	HP:0012446	Low CSF 5-methyltetrahydrofolate	rdfs:label	Nivel bajo de 5-metiltetrahidrofolato en líquido cefaloraquídeo	OFFICIAL
en	es	HP:0012447	Abnormal myelination	rdfs:label	Mielinización anormal	OFFICIAL
en	es	HP:0012448	Delayed myelination	rdfs:label	Retraso en la mielinización	OFFICIAL
en	es	HP:0012449	Sacroiliac joint synovitis	rdfs:label	Sinovitis articulación sacroilíaca	OFFICIAL
en	es	HP:0012450	Chronic constipation	rdfs:label	Estreñimiento crónico	OFFICIAL
en	es	HP:0012451	Acute constipation	rdfs:label	Estreñimiento agudo	OFFICIAL
en	es	HP:0012452	Restless legs	rdfs:label	Piernas inquietas	OFFICIAL
en	es	HP:0012453	Bilateral wrist flexion contracture	rdfs:label	Contractura en flexión bilateral de la muñeca	OFFICIAL
en	es	HP:0012454	Unilateral wrist flexion contracture	rdfs:label	Contractura unilateral en flexión de la muñeca	OFFICIAL
en	es	HP:0012455	obsolete Large artery calcification	rdfs:label	Calcificación de grandes arterias	OFFICIAL
en	es	HP:0012456	Medial arterial calcification	rdfs:label	Calcificación arterial en la capa media	OFFICIAL
en	es	HP:0012457	Medial calcification of medium-sized arteries	rdfs:label	Calcificación de la media de las arterias de tamaño mediano	OFFICIAL
en	es	HP:0012458	Medial calcification of small arteries	rdfs:label	Calcificación de la media de las arterias pequeñas	OFFICIAL
en	es	HP:0012459	Hypnic headache	rdfs:label	Cefalea hípnica	OFFICIAL
en	es	HP:0012460	Dysmorphic inferior cerebellar vermis	rdfs:label	Vermis cerebeloso inferior dismórfico	OFFICIAL
en	es	HP:0012461	Bacteriuria	rdfs:label	Bacteriuria	OFFICIAL
en	es	HP:0012462	Chin myoclonus	rdfs:label	Mioclonías en el mentón	OFFICIAL
en	es	HP:0012463	Elevated transferrin saturation	rdfs:label	Saturación de transferrina elevada	OFFICIAL
en	es	HP:0012464	Decreased transferrin saturation	rdfs:label	Disminución de la saturación de la transferrina	OFFICIAL
en	es	HP:0012465	Elevated hepatic iron concentration	rdfs:label	Concentración de hierro hepático elevada	OFFICIAL
