subject_id	translation_value	comment
HP:0004474	Otevřena velká fontanela u dospělého	OFFICIAL
HP:0004474	Otevřená velká fontanela	OFFICIAL
HP:0004474	Perzistující velká fontanela	OFFICIAL
HP:0004476	Chybějící cutis congenita v parietální oblasti	OFFICIAL
HP:0004481	Makrocefalie, progresivní	OFFICIAL
HP:0004481	Progresivní abnormální zvětšení lebky	OFFICIAL
HP:0004481	Progresivní abnormální zvětšení hlavy	OFFICIAL
HP:0004482	Disproporčně velká hlava	OFFICIAL
HP:0004482	Makrocefalie, relativní	OFFICIAL
HP:0004482	Relativně velká hlava	OFFICIAL
HP:0004484	Abnormalita kraniofaciální symetrie	OFFICIAL
HP:0004484	Nerovnoměrnost kraniofaciální	OFFICIAL
HP:0004485	Zástava růstu lebky	OFFICIAL
HP:0004485	Lebka neroste	OFFICIAL
HP:0004488	Velké kránium pozorováno od porodu	OFFICIAL
HP:0004488	Velké kránium od narození	OFFICIAL
HP:0004488	Velká hlava přítomna od narození	OFFICIAL
HP:0004488	Velká hlava od narození	OFFICIAL
HP:0004488	Velká lebka pozorována od porodu	OFFICIAL
HP:0004488	Kongenitálně velké kránium	OFFICIAL
HP:0004488	kongenitálně velká hlava	OFFICIAL
HP:0004488	Kongenitálně velká lebka	OFFICIAL
HP:0004488	Kongenitální makrocefalie	OFFICIAL
HP:0004488	Obvod velký pro gestační věk	OFFICIAL
HP:0004488	Velké kránium porozováno od narození	OFFICIAL
HP:0004488	Velké kránium přítomno od narození	OFFICIAL
HP:0004488	Velká hlava od narození	OFFICIAL
HP:0004488	Velká hlava od porodu	OFFICIAL
HP:0004488	Velká lebka od narození	OFFICIAL
HP:0004488	Velká lebka od porodu	OFFICIAL
HP:0004490	Zvětšení kostí kalvy	OFFICIAL
HP:0004490	Nadměrný růst kosí kalvy	OFFICIAL
HP:0004490	Hyperostóza kostí kalvy	OFFICIAL
HP:0004490	Hypertrofie kostí kalvy	OFFICIAL
HP:0004490	Zvětšená osifikace kostí kalvy	OFFICIAL
HP:0004490	Overgrowth kostí kalvy	OFFICIAL
HP:0004490	Tlustá kalva	OFFICIAL
HP:0004490	Ztluštělá kalva	OFFICIAL
HP:0004491	Veklá zadní fontanela	OFFICIAL
HP:0004491	Zvětšená zadní fontanela	OFFICIAL
HP:0004492	Široce zející fontanela a švy lebeční	OFFICIAL
HP:0004493	Nadměrný růst kostí lebky a obličeje	OFFICIAL
HP:0004493	Nadměrný růst kraniofaciálních kostí	OFFICIAL
HP:0004493	Hyperostóza kraniofaciálních kostí	OFFICIAL
HP:0004493	Zvýšená osifikace kraniofaciálních kostí	OFFICIAL
HP:0004493	Nadměrný růst kostí obličeje a lebky	OFFICIAL
HP:0004499	Chronická nosní inflamace z důvodu úzkých nosních průduchů	OFFICIAL
HP:0004502	Neprůchodnost zadního vyústění nosní dutiny	OFFICIAL
HP:0004502	Neprůchodnost zadního ústí nosní dutiny	OFFICIAL
HP:0004510	Hyperplastické Langerhansovy ostrůvky	OFFICIAL
HP:0004510	Hypertrofické pankreatické ostrůvky	OFFICIAL
HP:0004510	Hyperplázie Langerhansových ostrůvků	OFFICIAL
HP:0004510	Hypertrofie Langerhansových ostrůvků	OFFICIAL
HP:0004510	Hypertrofie ostrůvkových buněk pankreatu	OFFICIAL
HP:0004523	Prodloužené obočí	OFFICIAL
HP:0004523	Výrazné obočí	OFFICIAL
HP:0004524	Snížený růst vlasů ve spánkové oblasti	OFFICIAL
HP:0004528	Hypotrichóza, generalizovaná	CANDIDATE
HP:0004535	Vrozená cervikální hypertrichóza	OFFICIAL
HP:0004535	Hypertrichóza, vrozená přední cervikální	OFFICIAL
HP:0004540	Vrozené generalizovaná hypertrichóza	CANDIDATE
HP:0004540	Hypertrichosis universalis	CANDIDATE
HP:0004552	Jizvící alopecie	OFFICIAL
HP:0004552	Alopecie z důvodu jizvení	OFFICIAL
HP:0004554	Generalised hypertrichosis	NOT_TRANSLATED
HP:0004558	Oploštělé těla krčních obratlů	OFFICIAL
HP:0004563	Denzní obratle	CANDIDATE
HP:0004563	Hyperdenzní obratle	CANDIDATE
HP:0004563	Skleróza páteře	CANDIDATE
HP:0004563	Hyperdenzita páteře	CANDIDATE
HP:0004563	Eburnace obratlů	CANDIDATE
HP:0004565	Platyspondylie, extrémní	OFFICIAL
HP:0004566	Těla obratlů ve tvaru hrušky	OFFICIAL
HP:0004568	Anteriorní zobákovité prodloužení obratlových těl	CANDIDATE
HP:0004568	Přední zobákovité prodloužení obratlových těl	CANDIDATE
HP:0004568	Zobákovitě prodloužené obratlové tělá	CANDIDATE
HP:0004568	Jazykový výběžek obratlů	CANDIDATE
HP:0004570	Vysoká tělá obratů	OFFICIAL
HP:0004573	Anteriorní klínování hrudního obratle T11	OFFICIAL
HP:0004573	Hrudní obratel T11 je tvaru klínu	OFFICIAL
HP:0004576	Kontraktury velkých kloubů	CANDIDATE
HP:0004580	Na přední straně vydutá obratlová těla	OFFICIAL
HP:0004586	Bikonkávní obratle	OFFICIAL
HP:0004586	Obratle ve tvaru zlaté rybky	OFFICIAL
HP:0004586	Rybí obratle	OFFICIAL
HP:0004586	Oboustranně vydutá (konkávní) obratlová těla	OFFICIAL
HP:0004590	Malá křížová kost	OFFICIAL
HP:0004598	Supernumerary vertebral ossification centres	NOT_TRANSLATED
HP:0004602	Srůst krčních obratlů C2 a C3	CANDIDATE
HP:0004602	Klippel-Feil syndrom	CANDIDATE
HP:0004610	Stenóza lumbálního páteřního kanálu	OFFICIAL
HP:0004610	Úzký lumbální páteřní kanál	OFFICIAL
HP:0004611	Anteriorně konkávní obratle hrudní páteře	OFFICIAL
HP:0004616	Rozštěp obratlových oblouků	OFFICIAL
HP:0004621	Hyperplastic vertebral pedicles	NOT_TRANSLATED
HP:0004629	Malé krční obratle	OFFICIAL
HP:0004631	Kontraktury posteriorních krřních svalů	OFFICIAL
HP:0004631	Neschopnost dotknout se bradou hrudě	OFFICIAL
HP:0004632	Defekt segmentace krční páteře	OFFICIAL
HP:0004633	Zakulacení prostřední části zad	OFFICIAL
HP:0004634	Krychlové tělá obratů	OFFICIAL
HP:0004637	Omezená pohyblivost krku	OFFICIAL
HP:0004639	Zvýšený amniotický alfa-fetoprotein	CANDIDATE
HP:0004639	Zvýšené množství alfa-fetoproteinu v plodové vodě	CANDIDATE
HP:0004639	Elevace Afp v plodové vodě	CANDIDATE
HP:0004646	Zmenšená velikost nosní kosti	OFFICIAL
HP:0004646	Deficit nosní kosti	OFFICIAL
HP:0004646	Hypotrofie nosní kosti	OFFICIAL
HP:0004646	Hypoplázie nosní kosti	OFFICIAL
HP:0004646	Malá nosní kost	OFFICIAL
HP:0004660	Atrofie faciální muskulatury	OFFICIAL
HP:0004660	Zmenšení faciálních svalů	OFFICIAL
HP:0004660	Deficit svalů obličeje	OFFICIAL
HP:0004660	Hypotrofie faciální muskulatury	OFFICIAL
HP:0004661	Chabý musculus frontalis	OFFICIAL
HP:0004661	Slabý musculus frontalis	OFFICIAL
HP:0004679	Velké kosti kotníku	OFFICIAL
HP:0004681	Rýha na plosce	OFFICIAL
HP:0004681	Podélná rýha na plosce nohy	OFFICIAL
HP:0004686	Hypoplázie 3. metatarzální kosti	OFFICIAL
HP:0004686	Krátká třetí nártní kost	OFFICIAL
HP:0004688	Abnormální tvar kostí kotníku	OFFICIAL
HP:0004689	Bilaterální zkrácení čtvrté matatarzální kosti	OFFICIAL
HP:0004689	Krátká 4. nártní kost	OFFICIAL
HP:0004689	Krátké 4. metatarzální kosti	OFFICIAL
HP:0004689	Krátký čtvrtý metatarzál	OFFICIAL
HP:0004691	2-3 syndaktylie chodidla	CANDIDATE
HP:0004691	syndaktylie měkkých tkání prstů 2-3 na noze	CANDIDATE
HP:0004691	2-3 syndaktylie nohy	CANDIDATE
HP:0004691	Kompletní kožní syndaktylie druhého a třetího prstu na noze	CANDIDATE
HP:0004691	Kožní 2,3 syndaktylie nohy	CANDIDATE
HP:0004691	Kožní syndaktylie druhého a třetího prstu na noze	CANDIDATE
HP:0004691	Částečná nebo úplná syndaktylie druhého až třetího prstu nohy	CANDIDATE
HP:0004691	Syndaktylie druhého a třetího prstu nohy	CANDIDATE
HP:0004691	Syndaktylie nohy, 2-3	CANDIDATE
HP:0004691	Blána mezi 2. a 3. prstem nohy	CANDIDATE
HP:0004692	Symetrická syndaktylie, 4. a 5. prst na noze	OFFICIAL
HP:0004692	Syndaktylie 4. a 5. prstu na noze	OFFICIAL
HP:0004692	Blána mezi 4. a 5. prstem na noze	OFFICIAL
HP:0004704	Hypoplázie páté metatarzální kosti	OFFICIAL
HP:0004704	Krátká 5. nártní kost	OFFICIAL
HP:0004712	Abnormální rotace ledvin	OFFICIAL
HP:0004712	Malrotace ledviny	OFFICIAL
HP:0004713	Reverzibilní selhání ledvin	OFFICIAL
HP:0004719	Echogenní ledviny	CANDIDATE
HP:0004719	Zvýšená echogenita ledvinového parenchymu	CANDIDATE
HP:0004724	Kalciové ledvinové kameny	CANDIDATE
HP:0004727	Defekt v schopnosti koncentrovat moč	OFFICIAL
HP:0004727	Snížená schopnost koncentrace moči	OFFICIAL
HP:0004734	Kortikální mikrocysty	OFFICIAL
HP:0004734	Mnohočetné kortikální mikrocysty	OFFICIAL
HP:0004734	Mnohočetné malé cysty kůry ledviny	OFFICIAL
HP:0004736	Ektopická ledvina srostlá s druhou ledvinou	CANDIDATE
HP:0004742	Abnormální sběrný systém ledviny	CANDIDATE
HP:0004742	Anomálie ledvinového sběrného systému	CANDIDATE
HP:0004746	Nemoc denzních depozit	OFFICIAL
HP:0004746	Membranoproliferativní glomerulonephritida II. typu	OFFICIAL
HP:0004751	Epizody ventriklární tachykardie	OFFICIAL
HP:0004754	Chronická síňová fibrilace	OFFICIAL
HP:0004755	Suptraventrikulární tachyarytmie	OFFICIAL
HP:0004755	Supraventrikulární tachykardie	OFFICIAL
HP:0004755	SVT	OFFICIAL
HP:0004757	Atriální fibrilace, paroxyzmální	CANDIDATE
HP:0004758	Catecholaminergic polymorphic ventricular tachycardia	NOT_TRANSLATED
HP:0004758	Exercise-induced polymorphic ventricular tachycardia	NOT_TRANSLATED
HP:0004762	Hypoplazie pravé srdeční komory	OFFICIAL
HP:0004762	Malá pravá srdeční komora	OFFICIAL
HP:0004762	Nevyvinutá pravá srdeční komora	OFFICIAL
HP:0004763	Epizodický rychlý tep	OFFICIAL
HP:0004763	Epizodická supraventrikulární tachykardie	OFFICIAL
HP:0004768	Ojedinělé vlasy ve předu na hlavě	OFFICIAL
HP:0004768	Málo vlasů vepředu	OFFICIAL
HP:0004771	Premature greying of body hair	NOT_TRANSLATED
HP:0004780	Chlupatý loket	CANDIDATE
HP:0004780	Syndrom hlupatého lokte	CANDIDATE
HP:0004780	Hypertrichosis cubiti	CANDIDATE
HP:0004783	Vícečetné duodenální polypy	OFFICIAL
HP:0004784	Juvenilní polypóza GI	CANDIDATE
HP:0004789	Intolerance mléka	OFFICIAL
HP:0004790	Nevyvinuté tenké střevo	OFFICIAL
HP:0004791	Vřed jícnu	CANDIDATE
HP:0004794	Malrotace tenkého střeva	OFFICIAL
HP:0004796	Obstrukce v trávicím traktu	CANDIDATE
HP:0004798	Gastrointestinální infekce	CANDIDATE
HP:0004798	Gastrointestinal infekce, rekurentní	CANDIDATE
HP:0004798	Rekurentní gastrointestinální infekce	CANDIDATE
HP:0004802	Episodická hemolýza	CANDIDATE
HP:0004804	Vrozená hemolytická anémie	CANDIDATE
HP:0004804	Neonatální hemolytická anémie	CANDIDATE
HP:0004808	Akutní myeloblastická leukemie	CANDIDATE
HP:0004808	Akutní myelocytární leukemie	CANDIDATE
HP:0004808	Akutní myelogenní leukemie	CANDIDATE
HP:0004808	AML	CANDIDATE
HP:0004810	Kongenitální dyserytropoetická anémie	CANDIDATE
HP:0004812	Pre-B-buněčná akutní lymfoblastická leukémie	CANDIDATE
HP:0004813	Potransfuzní purpura	OFFICIAL
HP:0004814	Hemolytická anémie po požití fazolí fava	CANDIDATE
HP:0004817	Drug-sensitive hemolytic anaemia	NOT_TRANSLATED
HP:0004818	Paroxyzmální noční hemoglobinurie	OFFICIAL
HP:0004819	Normocytic hypoplastic anaemia	NOT_TRANSLATED
HP:0004820	Acute myelomonocytic leukaemia	NOT_TRANSLATED
HP:0004821	Hypermaturované neutrofily	CANDIDATE
HP:0004825	Zvýšená afinita hemoglobinu ke kyslíku	CANDIDATE
HP:0004826	Folate-unresponsive megaloblastic anaemia	NOT_TRANSLATED
HP:0004828	Myelodysplázie se sideroblastózou	CANDIDATE
HP:0004831	Rekurentní tromboembolická nemoc	OFFICIAL
HP:0004836	Acute promyelocytic leukaemia	NOT_TRANSLATED
HP:0004839	Dědičná pyropoikilocytóza	OFFICIAL
HP:0004840	Hypochromní, mikrocytární anémie	CANDIDATE
HP:0004841	Deficit faktoru XII	OFFICIAL
HP:0004841	Deficit Hagemanova faktoru	OFFICIAL
HP:0004844	Pozitivní přímý Coombsův test	CANDIDATE
HP:0004845	Akutní monoblastická leukémie	CANDIDATE
HP:0004845	AML-M5	CANDIDATE
HP:0004845	AMoL	CANDIDATE
HP:0004846	Nadměrné krvácení během operace	OFFICIAL
HP:0004846	Dlouhotrvající krvácení po operaci	OFFICIAL
HP:0004848	Filadelfský chromozom pozitivní akutní lymfoblastická leukémie	CANDIDATE
HP:0004850	Rekurentní hluboká žilní krevní sraženina	OFFICIAL
HP:0004850	Rekurentní žilní trombóza	OFFICIAL
HP:0004851	Folate-responsive megaloblastic anaemia	NOT_TRANSLATED
HP:0004852	Nízká leukocytární alkalická fosfatáza	CANDIDATE
HP:0004855	Deficit proteinu S	OFFICIAL
HP:0004856	Normochromic microcytic anaemia	NOT_TRANSLATED
HP:0004857	Hyperchromic macrocytic anaemia	NOT_TRANSLATED
HP:0004860	Thiamine-responsive megaloblastic anaemia	NOT_TRANSLATED
HP:0004861	Refractory macrocytic anaemia	NOT_TRANSLATED
HP:0004863	Compensated hemolytic anaemia	NOT_TRANSLATED
HP:0004864	Refractory sideroblastic anaemia	NOT_TRANSLATED
HP:0004870	hemolytická anémie, chronická	CANDIDATE
HP:0004872	Recidivující břišní kýla	OFFICIAL
HP:0004876	Neonatální pneumotorax	OFFICIAL
HP:0004878	Svalová slabost mezi žebry	CANDIDATE
HP:0004879	Epizodická hyperventilace	OFFICIAL
HP:0004879	Intermitentní nadměrné dýchání	OFFICIAL
HP:0004881	Epizodické pomalé dýchání	OFFICIAL
HP:0004881	Epizodické nedýchání	OFFICIAL
HP:0004885	Episodické potíže s dýcháním	OFFICIAL
HP:0004885	dýchací potíže, epizodické	OFFICIAL
HP:0004887	Respiratory distress necessitating mechanical ventilation	NOT_TRANSLATED
HP:0004887	Respiratory distress requiring endotracheal intubation	NOT_TRANSLATED
HP:0004887	Respiratory distress requiring mechanical ventilation	NOT_TRANSLATED
HP:0004890	Zvýšený tlak v plicní tepně	OFFICIAL
HP:0004890	zvýšený tlak v pulmonální artérii	OFFICIAL
HP:0004897	Metabolic crises during febrile infections	NOT_TRANSLATED
HP:0004901	Laktátová acidóza vyvolaná cvičením	OFFICIAL
HP:0004904	Maturity onset diabetes of the young	OFFICIAL
HP:0004904	MODY	OFFICIAL
HP:0004904	Diabetes MODY	OFFICIAL
HP:0004904	Cukrovka MODY	OFFICIAL
HP:0004905	Vitamin A deficiency	NOT_TRANSLATED
HP:0004910	Renální plýtvání bikarbonátem	CANDIDATE
HP:0004911	Opakující se epizody acidózy	OFFICIAL
HP:0004914	Epizodická dětská hypoglykémie	OFFICIAL
HP:0004914	Opakující se nízká hladina cukru v krvi u kojenců	OFFICIAL
HP:0004915	Narušený metabolismus galaktózy	OFFICIAL
HP:0004916	Generalised distal tubular acidosis	NOT_TRANSLATED
HP:0004918	Non-gap acidosis	NOT_TRANSLATED
HP:0004921	Abnormální metabolismus hořčíku	CANDIDATE
HP:0004921	Abnormalita homeostázy hořčíku	CANDIDATE
HP:0004924	Abnormální orální glukózový toleranční test	OFFICIAL
HP:0004930	Abnormalita cév plic	OFFICIAL
HP:0004931	Ztvrdlá stěnamalých mozkových tepen	OFFICIAL
HP:0004933	Disekce aorty typu A	OFFICIAL
HP:0004935	Pulmonální atrézie	OFFICIAL
HP:0004936	Krevní sraženina v žíle	OFFICIAL
HP:0004938	Zkroucené mozkové tepny	OFFICIAL
HP:0004940	Generalised arterial calcification	NOT_TRANSLATED
HP:0004942	Dilatace aorty	OFFICIAL
HP:0004942	Výduť ve stěně velké tepny, která odvádí krev ze srdce	OFFICIAL
HP:0004943	Urychlené hromadění plaku v tepnách	OFFICIAL
HP:0004944	Aneurysma mozku	OFFICIAL
HP:0004944	Mozkové aneurysma	OFFICIAL
HP:0004944	Aneurysma mozkové tepny	OFFICIAL
HP:0004944	Intrakraniální aneuryzma	OFFICIAL
HP:0004947	Arteriovenózní píštěle	OFFICIAL
HP:0004948	Zkroucené cévy	OFFICIAL
HP:0004950	Arteriální nemoc dolních končetin	OFFICIAL
HP:0004950	Okluzivní arteriální nemoc	OFFICIAL
HP:0004950	Okluzivní vaskulární nemoc	OFFICIAL
HP:0004950	Periferní arteriální nemoc	OFFICIAL
HP:0004950	Periferní okluzivní arteriální nemoc	OFFICIAL
HP:0004950	Periferní vaskulární nemoc	OFFICIAL
HP:0004955	Zakřivení tepen, obecné	CANDIDATE
HP:0004955	Zakřivení tepen, generalizované	CANDIDATE
HP:0004955	Generalizované zkroucené tepny	CANDIDATE
HP:0004959	Dilatace sestupné hrudní aorty	OFFICIAL
HP:0004960	Aplázie plicní tepny	OFFICIAL
HP:0004960	Absence pulmorální artérie	OFFICIAL
HP:0004964	Hypertrofie stěny plicní artérie	OFFICIAL
HP:0004968	Opakující se hemoragická mrtvice	CANDIDATE
HP:0004968	Rekurentní hemoragická mrtvice	CANDIDATE
HP:0004969	Zúžení periferní plicní tepny	OFFICIAL
HP:0004969	Periferní plicní stenóza	OFFICIAL
HP:0004969	Periferní pulmonální stenóza	OFFICIAL
HP:0004970	Aneuryzma ascendentní hrudní aorty	OFFICIAL
HP:0004970	Dilatace ascendentní aorty	OFFICIAL
HP:0004970	Aneuryzma ascendentní aorty	OFFICIAL
HP:0004970	Dilatace ascendentní aorty	OFFICIAL
HP:0004970	Vyboulení stěny velké tepny umístěné nad srdcem	OFFICIAL
HP:0004970	Výduť ascendentní aorty	OFFICIAL
HP:0004971	Nevyvinutá plicní tepna	OFFICIAL
HP:0004971	Nevyvinutá pulmonální artérie	OFFICIAL
HP:0004975	Deformita Erlenmeyerovy baňky distálního femuru	OFFICIAL
HP:0004975	Femur tvaru Erlenmeyerovy baňky	OFFICIAL
HP:0004975	Stehenní kosti ve tvaru Erlenmeyerovy baňky	OFFICIAL
HP:0004976	Dislokace kolen	OFFICIAL
HP:0004976	Dislokace kolene	OFFICIAL
HP:0004977	Oboustranná nepřítomnost radia (vřetenní kosti)	OFFICIAL
HP:0004979	Zvýšená kostní denzita rozšířené části dlouhé kosti	OFFICIAL
HP:0004979	Sklerotické metafýzy	OFFICIAL
HP:0004980	Snížení kostní denzity metafýz	OFFICIAL
HP:0004987	Mesomelie spodních končetin	OFFICIAL
HP:0004987	Mesomelické zkrácení spodních končetin	OFFICIAL
HP:0004993	Štíhlé dlouhé kosti s úzkou diafýzou	OFFICIAL
HP:0005001	Rekurenstní dislokace patelly/čéšky	OFFICIAL
HP:0005003	Chybějící/malá koncová část stehenní kosti uložená blíže tělu	OFFICIAL
HP:0005003	Chybějící/nedostatečně vyvinutá koncová část stehenní kosti uložená blíže tělu	OFFICIAL
HP:0005005	Vrozené ohnutí stehenní kosti, které se časem narovnává	OFFICIAL
HP:0005009	Zvonovitá dlouhá kost v horní části paže	OFFICIAL
HP:0005011	Mesomelie horních končetin	OFFICIAL
HP:0005011	Brachymesomelie horních končetin	OFFICIAL
HP:0005019	Ztluštění diafýz nebo centrálních částí dlouhých kostí	OFFICIAL
HP:0005021	Loket dislokovaný na obou stranách	OFFICIAL
HP:0005028	Široká proximální část holenní kosti	OFFICIAL
HP:0005033	Distální zkrácení ulny	OFFICIAL
HP:0005033	Hypoplastická distální část ulny	OFFICIAL
HP:0005035	Krátké kosti prstu na noze	OFFICIAL
HP:0005039	Mnohočetné exostózy dlouhých tubulárních kostí	OFFICIAL
HP:0005041	Nepravidelné epifýzy hlavic femurů	OFFICIAL
HP:0005041	Nepravidelná koncová část stehení kosti umístněná blíže k tělu	OFFICIAL
HP:0005041	Nepravidelné proximální epifýzy femurů	OFFICIAL
HP:0005043	Nepravidelná proximální epifýzy humeru	OFFICIAL
HP:0005048	Srůst karpáních kostí	CANDIDATE
HP:0005048	Srůst kostí zápěstí	CANDIDATE
HP:0005050	Anteriorní/laterální dislokace hlavice radia	OFFICIAL
HP:0005059	Bolest kloubu/zánět kloubu	OFFICIAL
HP:0005063	Fragmentovaná, nepravidelná koncová část kosti	OFFICIAL
HP:0005066	Kuželovité koncové části dlouhých kosti srostlé v místě metafázy této kosti	OFFICIAL
HP:0005067	Nadměrný růst proximální části lýtkové kosti	OFFICIAL
HP:0005072	Zvýšená laxita zápěstí	OFFICIAL
HP:0005072	Zvýšená mobilita zápěstí	OFFICIAL
HP:0005084	Anteriorní dislokace radiální hlavice	OFFICIAL
HP:0005092	Pruhované zvýšení kostní denzity rozšířené části kosti	OFFICIAL
HP:0005100	Předčasný porod po předčasném prasknutí plodových blan	CANDIDATE
HP:0005101	Ztráta sluchu, vysokofrekvenční	OFFICIAL
HP:0005101	Vysokofrekvenční ztráta sluchu	OFFICIAL
HP:0005101	Vysokofrekvenční hluchota	OFFICIAL
HP:0005101	Progresivní vysokofrekvenční ztráta sluchu	OFFICIAL
HP:0005101	Progresivní vysokofrekvenční ztráta sluchu	OFFICIAL
HP:0005102	Progresivní kochleární degenerace	OFFICIAL
HP:0005103	Chrupavčité osifikace boltců	OFFICIAL
HP:0005103	Kalcifikace ušní chrupavky	OFFICIAL
HP:0005103	Zkostnatění ušního boltce	OFFICIAL
HP:0005103	Zkamenělé ucho	OFFICIAL
HP:0005104	Zmenšení nosního septa	OFFICIAL
HP:0005104	Zmenšená velikost nosního septa	OFFICIAL
HP:0005104	Hypoplastické nosní septum	OFFICIAL
HP:0005104	Hypoplastická nosní přepážka	OFFICIAL
HP:0005104	Zmenšená nosní přepážka	OFFICIAL
HP:0005105	Abnormální morfologie nosu	OFFICIAL
HP:0005105	Anomálie morfologie nosu	OFFICIAL
HP:0005105	Abnormalita morfologie nosu	OFFICIAL
HP:0005105	Abnormalita tvaru nosu	OFFICIAL
HP:0005107	Abnormalita křížové kosti	OFFICIAL
HP:0005108	Abnormality of the intervertebral disc	NOT_TRANSLATED
HP:0005108	Abnormality of the intervertebral disk	NOT_TRANSLATED
HP:0005109	Abnormalita achilovky	OFFICIAL
HP:0005110	Třes síní srdce vedoucí k nepravidelnému srdečnému rytmu	OFFICIAL
HP:0005112	Dilatace abdominální aorty	OFFICIAL
HP:0005113	Dilatace aortálního oblouku	OFFICIAL
HP:0005115	Arytmie, suptraventrikulární	CANDIDATE
HP:0005117	Elevated diastolic BP	NOT_TRANSLATED
HP:0005120	Abnormalita morfologie srdeční síně	OFFICIAL
HP:0005120	Abnormalita srdeční síně	OFFICIAL
HP:0005121	Na zadní straně vydutá obratlová těla	OFFICIAL
HP:0005133	Dilatovaná pravá srdeční komora	OFFICIAL
HP:0005134	Absence pulmonální chlopně	OFFICIAL
HP:0005135	EKG: Abnormality T vlny	OFFICIAL
HP:0005135	Abnormality T vlny	OFFICIAL
HP:0005136	Předčasná kalcifikace prstence mitrální chlopně	OFFICIAL
HP:0005144	Zesílené interventrikulární septum	OFFICIAL
HP:0005145	Zúžení koronární arterue	OFFICIAL
HP:0005146	Zvápenatění srdečních chlopní	OFFICIAL
HP:0005151	Proximální koarktace aorty	OFFICIAL
HP:0005152	Arachnocytóza myokardu	OFFICIAL
HP:0005152	Pěnivá transformace myokardu	OFFICIAL
HP:0005152	Fokální lipidová kardiomyopatie	OFFICIAL
HP:0005152	Infantilní kardiomyopatie s histiocytoidními změnami	OFFICIAL
HP:0005152	Infantilní xantomatózní kardiomyopatie	OFFICIAL
HP:0005152	Izolovaná srdeční lipidóza	OFFICIAL
HP:0005152	Hamartom myokardu nebo převodního systému	OFFICIAL
HP:0005152	Onkocytární kardiomyopatie	OFFICIAL
HP:0005155	Idioventrikulární únikový rytmus	OFFICIAL
HP:0005156	Hypoplázie levé srdeční síně	OFFICIAL
HP:0005156	Nedostatečně vyvinutá levá srdeční síň	OFFICIAL
HP:0005157	Symetrická koncentrická hypertrofická kardiomyopatie	OFFICIAL
HP:0005160	Totální anomální plicní žilní spojení	OFFICIAL
HP:0005162	Porušená funkce levé komory	CANDIDATE
HP:0005162	Selhání levé komory	CANDIDATE
HP:0005162	Levostranné srdečné selhání	CANDIDATE
HP:0005164	Dysplasia of pulmonary valve	NOT_TRANSLATED
HP:0005164	Pulmonary valve dysplasia	NOT_TRANSLATED
HP:0005165	Elektrokardiografický krátký interval PR	OFFICIAL
HP:0005165	Krátký interval P-R	OFFICIAL
HP:0005165	Zkrácený interval PR na EKG	OFFICIAL
HP:0005172	Levý zadní hemiblok	OFFICIAL
HP:0005177	Předčasné tvrdnutí arterií	OFFICIAL
HP:0005180	Trikuspidální insuficience	OFFICIAL
HP:0005180	Trikuspidální regurgitace	OFFICIAL
HP:0005180	Regurgitace trikuspidální chlopně	OFFICIAL
HP:0005180	Insuficience aortální chlopně	OFFICIAL
HP:0005180	Nedomykavost trikuspidální chlopně	OFFICIAL
HP:0005181	Předčasná nemoc koronárních arterií	OFFICIAL
HP:0005191	Vrozená dislokace kolena	OFFICIAL
HP:0005194	Zploštělé hlavice nártních kostí	OFFICIAL
HP:0005197	Generalised morning stiffness	NOT_TRANSLATED
HP:0005198	Ztuhlé klouby prstů na ruce	OFFICIAL
HP:0005199	Absentní břišní svalstvo	OFFICIAL
HP:0005203	Boerhaaveův syndrom	OFFICIAL
HP:0005203	Spontánní ruptura jícnu	OFFICIAL
HP:0005207	Zvětšení velikosti žaludku	OFFICIAL
HP:0005208	Sekreční průjem	CANDIDATE
HP:0005210	Hypoplázie tlustého střeva	OFFICIAL
HP:0005210	Nevyvinuté tlusté střevo	OFFICIAL
HP:0005213	Kalcifikace slinivky břišní	OFFICIAL
HP:0005214	Střevní obstrukce	OFFICIAL
HP:0005214	Střevní blokáda	OFFICIAL
HP:0005216	Porucha žvýkání	OFFICIAL
HP:0005216	Žvýkací porucha	OFFICIAL
HP:0005216	Složité žvýkání	OFFICIAL
HP:0005218	Perineální píštěl	CANDIDATE
HP:0005219	Vnitřní faktor chybí v žaludeční šťávě	OFFICIAL
HP:0005222	Střevní divertikly	OFFICIAL
HP:0005224	Perirektální absces	OFFICIAL
HP:0005225	Střevní edém	CANDIDATE
HP:0005227	Vícečetné adenomatózní polypy tlustého střeva	OFFICIAL
HP:0005233	Hypoplastický žlučník	OFFICIAL
HP:0005242	Biliární atrézie, extrahepatální	OFFICIAL
HP:0005244	Odumírání tkáně trávicího orgánu v důsledku špatného prokrvení	CANDIDATE
HP:0005245	Hypoplastická střeva	OFFICIAL
HP:0005245	Nevyvinutá střeva	OFFICIAL
HP:0005246	Menetrierova nemoc	OFFICIAL
HP:0005247	Abdominální svalová hypoplázie	OFFICIAL
HP:0005248	Nedostatečnost žlučových cest	OFFICIAL
HP:0005248	Intrahepatální atrézie žlučových cest	OFFICIAL
HP:0005253	Zvětšený anterioposteriorní průměr hrudníku	OFFICIAL
HP:0005254	Malý hrudník na jedné straně	OFFICIAL
HP:0005254	Nedostatečně vyvinutý hrudník na jedné straně	OFFICIAL
HP:0005255	Aplazie musculus pectoralis major	OFFICIAL
HP:0005256	Jednostranná aplazie velkého prsního svalu	OFFICIAL
